Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	75	56.0	0.0	0.0	271.87	0.075524	40.0	2.22	2.22	1470.61	0.131662	40.0	0.0	0.0	1685.37	0.0	26.67	0.0	0.0	248.1	0.011089	44.0	0.0	0.0	993.19	0.147176	41.33	4.55	0.0	270.78	0.669677
submodality	audio.mastermix.wav	25	56.0	0.0	0.0	79.27	0.018861	28.0	0.0	5.56	421.79	0.111789	40.0	0.0	0.0	412.27	0.0	24.0	0.0	0.0	98.89	0.002691	20.0	0.0	0.0	214.79	0.029319	40.0	0.0	0.0	119.81	0.470937
submodality	symbolic.abc.txt	25	68.0	0.0	0.0	89.61	0.029435	68.0	0.0	0.0	197.51	0.004359	60.0	0.0	0.0	1005.04	0.0	44.0	0.0	0.0	90.99	0.004868	68.0	0.0	0.0	446.8	0.068892	48.0	0.0	0.0	92.59	0.145952
submodality	visual.short.png	25	44.0	0.0	0.0	102.98	0.027228	24.0	5.26	0.0	851.32	0.015515	20.0	0.0	0.0	268.06	0.0	12.0	0.0	0.0	58.23	0.00353	44.0	0.0	0.0	331.6	0.048965	36.0	12.5	0.0	58.39	0.052788
piece_id	Anonymous_AusMeinesHerzensGrunde	15	53.33	0.0	0.0	54.0	0.015971	53.33	14.29	14.29	588.2	0.03677	26.67	0.0	0.0	220.73	0.0	33.33	0.0	0.0	75.65	0.0036	53.33	0.0	0.0	187.62	0.026342	46.67	12.5	0.0	56.79	0.162293
piece_id	Bach_IchStehAnDeinerKrippe	6	16.67	0.0	0.0	22.05	0.00695	33.33	0.0	0.0	143.82	0.011413	66.67	0.0	0.0	258.74	0.0	16.67	0.0	0.0	20.98	0.000888	16.67	0.0	0.0	103.83	0.016634	16.67	0.0	0.0	23.88	0.06125
piece_id	Crueger_AufAufMeinHerzMitFreuden	9	44.44	0.0	0.0	34.92	0.00909	22.22	0.0	0.0	65.65	0.015721	0.0	0.0	0.0	349.36	0.0	22.22	0.0	0.0	30.18	0.001443	22.22	0.0	0.0	85.43	0.012925	22.22	0.0	0.0	33.58	0.086868
piece_id	Gesius_BefiehlDuDeineWege	12	83.33	0.0	0.0	38.26	0.01121	41.67	0.0	0.0	162.5	0.021248	83.33	0.0	0.0	160.07	0.0	66.67	0.0	0.0	27.51	0.001144	50.0	0.0	0.0	177.81	0.027902	83.33	0.0	0.0	41.12	0.106353
piece_id	Jan_DuGrosserSchmerzensmann	12	66.67	0.0	0.0	45.0	0.01216	41.67	0.0	0.0	335.78	0.023288	33.33	0.0	0.0	319.6	0.0	16.67	0.0	0.0	32.98	0.001555	58.33	0.0	0.0	170.61	0.025379	33.33	12.5	0.0	42.64	0.106687
piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	33.33	0.0	0.0	24.63	0.006563	50.0	0.0	0.0	55.53	0.012594	66.67	0.0	0.0	111.82	0.0	0.0	0.0	0.0	16.68	0.000745	50.0	0.0	0.0	55.27	0.008423	16.67	0.0	0.0	24.43	0.067463
