Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.0-flash-lite-001	OVERALL	ALL	224	72	152	14	0	32.14	9.21	0.0	526.17	0.019216
text-only-google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	75	22	53	1	0	29.33	1.89	0.0	163.68	0.005814
text-only-google/gemini-2.0-flash-lite-001	submodality	symbolic.musicxml	72	25	47	4	0	34.72	8.51	0.0	183.42	0.006908
text-only-google/gemini-2.0-flash-lite-001	submodality	visual.short.png	77	25	52	9	0	32.47	17.31	0.0	179.07	0.006494
text-only-google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	31	7	24	2	0	22.58	8.33	0.0	76.41	0.002834
text-only-google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	34	13	21	0	0	38.24	0.0	0.0	77.68	0.00273
text-only-google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	20	5	15	1	0	25.0	6.67	0.0	47.86	0.001813
text-only-google/gemini-2.0-flash-lite-001	piece_id	Drese_JesuGehVoran	18	6	12	2	0	33.33	16.67	0.0	46.65	0.001736
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	30	9	21	1	0	30.0	4.76	0.0	69.19	0.002438
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	19	7	12	0	0	36.84	0.0	0.0	49.13	0.001852
text-only-google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	19	7	12	3	0	36.84	25.0	0.0	42.79	0.001551
text-only-google/gemini-2.0-flash-lite-001	piece_id	Telemann_DerLiebenSonneLichtUndPracht	28	8	20	2	0	28.57	10.0	0.0	62.1	0.002273
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_ChristusDerIstMeinLeben	18	9	9	0	0	50.0	0.0	0.0	40.14	0.001474
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	7	1	6	3	0	14.29	50.0	0.0	14.21	0.000515
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	0	180	47	133	12	0	26.11	9.02	0.0	429.22	0.015773
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	1	44	25	19	2	0	56.82	10.53	0.0	96.94	0.003443
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	0	16	4	12	0	0	25.0	0.0	0.0	35.27	0.001236
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	1	19	6	13	0	0	31.58	0.0	0.0	37.32	0.001246
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	2	19	3	16	3	0	15.79	18.75	0.0	44.11	0.001641
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	3	20	10	10	1	0	50.0	10.0	0.0	38.74	0.001244
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	4	41	13	28	0	0	31.71	0.0	0.0	98.56	0.003616
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	5	19	9	10	1	0	47.37	10.0	0.0	42.75	0.001528
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	6	19	7	12	0	0	36.84	0.0	0.0	44.54	0.001728
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	7	17	8	9	0	0	47.06	0.0	0.0	49.58	0.001867
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	8	36	8	28	2	0	22.22	7.14	0.0	100.18	0.003852
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	9	18	4	14	7	0	22.22	50.0	0.0	35.13	0.001257
text-only-google/gemini-2.0-flash-lite-001	category	harmony	71	20	51	9	0	28.17	17.65	0.0	184.89	0.006976
text-only-google/gemini-2.0-flash-lite-001	category	pitch	74	23	51	4	0	31.08	7.84	0.0	155.44	0.005367
text-only-google/gemini-2.0-flash-lite-001	category	rhythm	79	29	50	1	0	36.71	2.0	0.0	185.84	0.006872
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmony-absolute	36	8	28	2	0	22.22	7.14	0.0	100.18	0.003852
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmony-relative	35	12	23	7	0	34.29	30.43	0.0	84.71	0.003124
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-absolute	35	10	25	0	0	28.57	0.0	0.0	72.6	0.002482
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-relative	39	13	26	4	0	33.33	15.38	0.0	82.84	0.002885
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythm-absolute	41	13	28	0	0	31.71	0.0	0.0	98.56	0.003616
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythm-relative	38	16	22	1	0	42.11	4.55	0.0	87.29	0.003256
text-only-google/gemini-2.0-flash-lite-001	skill	cadence recognition	18	4	14	7	0	22.22	50.0	0.0	35.13	0.001257
text-only-google/gemini-2.0-flash-lite-001	skill	chord recognition	36	8	28	2	0	22.22	7.14	0.0	100.18	0.003852
text-only-google/gemini-2.0-flash-lite-001	skill	interval recognition	19	3	16	3	0	15.79	18.75	0.0	44.11	0.001641
text-only-google/gemini-2.0-flash-lite-001	skill	interval statistics	20	10	10	1	0	50.0	10.0	0.0	38.74	0.001244
text-only-google/gemini-2.0-flash-lite-001	skill	note length	41	13	28	0	0	31.71	0.0	0.0	98.56	0.003616
text-only-google/gemini-2.0-flash-lite-001	skill	pitch recognition	16	4	12	0	0	25.0	0.0	0.0	35.27	0.001236
text-only-google/gemini-2.0-flash-lite-001	skill	pitch statistics	19	6	13	0	0	31.58	0.0	0.0	37.32	0.001246
text-only-google/gemini-2.0-flash-lite-001	skill	rhythm pattern	19	7	12	0	0	36.84	0.0	0.0	44.54	0.001728
text-only-google/gemini-2.0-flash-lite-001	skill	time signature	19	9	10	1	0	47.37	10.0	0.0	42.75	0.001528
text-only-google/gemini-2.0-flash-lite-001	skill	tonality recognition	17	8	9	0	0	47.06	0.0	0.0	49.58	0.001867
text-only-google/gemini-2.0-flash-lite-001	rel/abs	absolute	112	31	81	2	0	27.68	2.47	0.0	271.33	0.009951
text-only-google/gemini-2.0-flash-lite-001	rel/abs	relative	112	41	71	12	0	36.61	16.9	0.0	254.84	0.009265
