Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.0-flash-lite-001	OVERALL	ALL	221	56	165	20	2	25.34	12.12	1.21	12577.17	0.019111
text-only-google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	69	20	49	2	1	28.99	4.08	2.04	6166.07	0.005188
text-only-google/gemini-2.0-flash-lite-001	submodality	symbolic.musicxml	77	21	56	8	0	27.27	14.29	0.0	212.1	0.007528
text-only-google/gemini-2.0-flash-lite-001	submodality	visual.short.png	75	15	60	10	1	20.0	16.67	1.67	6199.0	0.006396
text-only-google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	14	5	9	2	0	35.71	22.22	0.0	34.84	0.001194
text-only-google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	16	5	11	1	0	31.25	9.09	0.0	43.58	0.001496
text-only-google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	24	7	17	1	1	29.17	5.88	5.88	6062.74	0.001857
text-only-google/gemini-2.0-flash-lite-001	piece_id	Drese_JesuGehVoran	21	6	15	0	0	28.57	0.0	0.0	48.01	0.00158
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	17	5	12	0	0	29.41	0.0	0.0	50.51	0.001721
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	19	6	13	2	0	31.58	15.38	0.0	49.26	0.001684
text-only-google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	50	10	40	6	0	20.0	15.0	0.0	134.56	0.004677
text-only-google/gemini-2.0-flash-lite-001	piece_id	Telemann_DerLiebenSonneLichtUndPracht	17	2	15	4	0	11.76	26.67	0.0	43.39	0.001508
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_ChristusDerIstMeinLeben	17	6	11	2	0	35.29	18.18	0.0	40.9	0.001387
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	26	4	22	2	1	15.38	9.09	4.55	6069.4	0.002007
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	0	180	40	140	17	2	22.22	12.14	1.43	12458.37	0.014977
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	1	41	16	25	3	0	39.02	12.0	0.0	118.8	0.004134
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	0	16	2	14	0	0	12.5	0.0	0.0	36.35	0.001368
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	1	18	3	15	0	0	16.67	0.0	0.0	39.24	0.001334
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	2	20	2	18	6	1	10.0	33.33	5.56	6051.81	0.001523
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	3	21	9	12	1	0	42.86	8.33	0.0	49.23	0.001606
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	4	38	8	30	1	0	21.05	3.33	0.0	91.1	0.002938
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	5	16	9	7	0	0	56.25	0.0	0.0	34.3	0.001119
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	6	17	5	12	1	0	29.41	8.33	0.0	46.2	0.001665
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	7	20	5	15	1	0	25.0	6.67	0.0	68.02	0.002284
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	8	37	10	27	7	1	27.03	25.93	3.7	6120.0	0.003911
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	9	18	3	15	3	0	16.67	20.0	0.0	40.91	0.001362
text-only-google/gemini-2.0-flash-lite-001	category	harmony	75	18	57	11	1	24.0	19.3	1.75	6228.93	0.007557
text-only-google/gemini-2.0-flash-lite-001	category	pitch	75	16	59	7	1	21.33	11.86	1.69	6176.64	0.005832
text-only-google/gemini-2.0-flash-lite-001	category	rhythm	71	22	49	2	0	30.99	4.08	0.0	171.6	0.005722
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmony-absolute	37	10	27	7	1	27.03	25.93	3.7	6120.0	0.003911
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmony-relative	38	8	30	4	0	21.05	13.33	0.0	108.93	0.003646
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-absolute	34	5	29	0	0	14.71	0.0	0.0	75.59	0.002702
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-relative	41	11	30	7	1	26.83	23.33	3.33	6101.05	0.00313
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythm-absolute	38	8	30	1	0	21.05	3.33	0.0	91.1	0.002938
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythm-relative	33	14	19	1	0	42.42	5.26	0.0	80.5	0.002784
text-only-google/gemini-2.0-flash-lite-001	skill	cadence recognition	18	3	15	3	0	16.67	20.0	0.0	40.91	0.001362
text-only-google/gemini-2.0-flash-lite-001	skill	chord recognition	37	10	27	7	1	27.03	25.93	3.7	6120.0	0.003911
text-only-google/gemini-2.0-flash-lite-001	skill	interval recognition	20	2	18	6	1	10.0	33.33	5.56	6051.81	0.001523
text-only-google/gemini-2.0-flash-lite-001	skill	interval statistics	21	9	12	1	0	42.86	8.33	0.0	49.23	0.001606
text-only-google/gemini-2.0-flash-lite-001	skill	note length	38	8	30	1	0	21.05	3.33	0.0	91.1	0.002938
text-only-google/gemini-2.0-flash-lite-001	skill	pitch recognition	16	2	14	0	0	12.5	0.0	0.0	36.35	0.001368
text-only-google/gemini-2.0-flash-lite-001	skill	pitch statistics	18	3	15	0	0	16.67	0.0	0.0	39.24	0.001334
text-only-google/gemini-2.0-flash-lite-001	skill	rhythm pattern	17	5	12	1	0	29.41	8.33	0.0	46.2	0.001665
text-only-google/gemini-2.0-flash-lite-001	skill	time signature	16	9	7	0	0	56.25	0.0	0.0	34.3	0.001119
text-only-google/gemini-2.0-flash-lite-001	skill	tonality recognition	20	5	15	1	0	25.0	6.67	0.0	68.02	0.002284
text-only-google/gemini-2.0-flash-lite-001	rel/abs	absolute	109	23	86	8	1	21.1	9.3	1.16	6286.69	0.009551
text-only-google/gemini-2.0-flash-lite-001	rel/abs	relative	112	33	79	12	1	29.46	15.19	1.27	6290.48	0.00956
