Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-2.0-flash-lite-001	OVERALL	ALL	75	20	55	0	0	26.67	0.0	0.0	248.1	0.011089
google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	25	6	19	0	0	24.0	0.0	0.0	98.89	0.002691
google/gemini-2.0-flash-lite-001	submodality	symbolic.abc.txt	25	11	14	0	0	44.0	0.0	0.0	90.99	0.004868
google/gemini-2.0-flash-lite-001	submodality	visual.short.png	25	3	22	0	0	12.0	0.0	0.0	58.23	0.00353
google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	15	5	10	0	0	33.33	0.0	0.0	75.65	0.0036
google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	6	1	5	0	0	16.67	0.0	0.0	20.98	0.000888
google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	9	2	7	0	0	22.22	0.0	0.0	30.18	0.001443
google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	12	8	4	0	0	66.67	0.0	0.0	27.51	0.001144
google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	12	2	10	0	0	16.67	0.0	0.0	32.98	0.001555
google/gemini-2.0-flash-lite-001	piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	0	6	0	0	0.0	0.0	0.0	16.68	0.000745
google/gemini-2.0-flash-lite-001	piece_id	Vulpius_ChristusDerIstMeinLeben	3	1	2	0	0	33.33	0.0	0.0	7.33	0.000308
google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	12	1	11	0	0	8.33	0.0	0.0	36.8	0.001406
google/gemini-2.0-flash-lite-001	is_nota_correct	0	60	16	44	0	0	26.67	0.0	0.0	179.01	0.007769
google/gemini-2.0-flash-lite-001	is_nota_correct	1	15	4	11	0	0	26.67	0.0	0.0	69.09	0.00332
google/gemini-2.0-flash-lite-001	meta-question_id	1	9	3	6	0	0	33.33	0.0	0.0	24.53	0.001001
google/gemini-2.0-flash-lite-001	meta-question_id	10	6	0	6	0	0	0.0	0.0	0.0	15.85	0.000739
google/gemini-2.0-flash-lite-001	meta-question_id	11	3	0	3	0	0	0.0	0.0	0.0	10.15	0.000488
google/gemini-2.0-flash-lite-001	meta-question_id	2	6	3	3	0	0	50.0	0.0	0.0	15.52	0.000754
google/gemini-2.0-flash-lite-001	meta-question_id	3	9	1	8	0	0	11.11	0.0	0.0	31.77	0.001275
google/gemini-2.0-flash-lite-001	meta-question_id	4	6	2	4	0	0	33.33	0.0	0.0	17.27	0.000731
google/gemini-2.0-flash-lite-001	meta-question_id	5	9	7	2	0	0	77.78	0.0	0.0	23.6	0.001005
google/gemini-2.0-flash-lite-001	meta-question_id	6	6	0	6	0	0	0.0	0.0	0.0	49.0	0.002369
google/gemini-2.0-flash-lite-001	meta-question_id	7	9	1	8	0	0	11.11	0.0	0.0	29.11	0.001304
google/gemini-2.0-flash-lite-001	meta-question_id	8	6	0	6	0	0	0.0	0.0	0.0	17.0	0.000777
google/gemini-2.0-flash-lite-001	meta-question_id	9	6	3	3	0	0	50.0	0.0	0.0	14.31	0.000647
google/gemini-2.0-flash-lite-001	category	harmony	15	3	12	0	0	20.0	0.0	0.0	40.3	0.001874
google/gemini-2.0-flash-lite-001	category	pitch	30	9	21	0	0	30.0	0.0	0.0	89.09	0.00376
google/gemini-2.0-flash-lite-001	category	rhythm	30	8	22	0	0	26.67	0.0	0.0	118.72	0.005455
google/gemini-2.0-flash-lite-001	subcategory	harmonic-recognition	15	3	12	0	0	20.0	0.0	0.0	40.3	0.001874
