Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.5-flash-lite	OVERALL	ALL	115	38	77	0	0	33.04	0.0	0.0	544.74	0.061445
text-only-google/gemini-2.5-flash-lite	submodality	audio.mastermix.wav	33	10	23	0	0	30.3	0.0	0.0	122.24	0.012653
text-only-google/gemini-2.5-flash-lite	submodality	symbolic.musicxml	41	14	27	0	0	34.15	0.0	0.0	173.01	0.019081
text-only-google/gemini-2.5-flash-lite	submodality	visual.short.png	41	14	27	0	0	34.15	0.0	0.0	249.49	0.029711
text-only-google/gemini-2.5-flash-lite	is_nota_correct	0	90	26	64	0	0	28.89	0.0	0.0	433.45	0.049806
text-only-google/gemini-2.5-flash-lite	is_nota_correct	1	25	12	13	0	0	48.0	0.0	0.0	111.28	0.011639
text-only-google/gemini-2.5-flash-lite	meta-question_id	0	11	4	7	0	0	36.36	0.0	0.0	33.34	0.003044
text-only-google/gemini-2.5-flash-lite	meta-question_id	1	10	5	5	0	0	50.0	0.0	0.0	32.77	0.003356
text-only-google/gemini-2.5-flash-lite	meta-question_id	2	11	2	9	0	0	18.18	0.0	0.0	90.66	0.011252
text-only-google/gemini-2.5-flash-lite	meta-question_id	3	7	1	6	0	0	14.29	0.0	0.0	48.48	0.006487
text-only-google/gemini-2.5-flash-lite	meta-question_id	4	21	10	11	0	0	47.62	0.0	0.0	63.71	0.00694
text-only-google/gemini-2.5-flash-lite	meta-question_id	5	11	5	6	0	0	45.45	0.0	0.0	22.71	0.002103
text-only-google/gemini-2.5-flash-lite	meta-question_id	6	7	1	6	0	0	14.29	0.0	0.0	43.21	0.004819
text-only-google/gemini-2.5-flash-lite	meta-question_id	7	10	3	7	0	0	30.0	0.0	0.0	44.95	0.004907
text-only-google/gemini-2.5-flash-lite	meta-question_id	8	19	6	13	0	0	31.58	0.0	0.0	131.52	0.014279
text-only-google/gemini-2.5-flash-lite	meta-question_id	9	8	1	7	0	0	12.5	0.0	0.0	33.4	0.004258
text-only-google/gemini-2.5-flash-lite	category	harmony	37	10	27	0	0	27.03	0.0	0.0	209.87	0.023444
text-only-google/gemini-2.5-flash-lite	category	pitch	39	12	27	0	0	30.77	0.0	0.0	205.24	0.024139
text-only-google/gemini-2.5-flash-lite	category	rhythm	39	16	23	0	0	41.03	0.0	0.0	129.62	0.013863
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-absolute	19	6	13	0	0	31.58	0.0	0.0	131.52	0.014279
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-relative	18	4	14	0	0	22.22	0.0	0.0	78.35	0.009165
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-absolute	21	9	12	0	0	42.86	0.0	0.0	66.1	0.0064
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-relative	18	3	15	0	0	16.67	0.0	0.0	139.14	0.017738
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-absolute	21	10	11	0	0	47.62	0.0	0.0	63.71	0.00694
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-relative	18	6	12	0	0	33.33	0.0	0.0	65.91	0.006923
text-only-google/gemini-2.5-flash-lite	skill	cadence recognition	8	1	7	0	0	12.5	0.0	0.0	33.4	0.004258
text-only-google/gemini-2.5-flash-lite	skill	chord recognition	19	6	13	0	0	31.58	0.0	0.0	131.52	0.014279
text-only-google/gemini-2.5-flash-lite	skill	interval recognition	11	2	9	0	0	18.18	0.0	0.0	90.66	0.011252
text-only-google/gemini-2.5-flash-lite	skill	interval statistics	7	1	6	0	0	14.29	0.0	0.0	48.48	0.006487
text-only-google/gemini-2.5-flash-lite	skill	note length	21	10	11	0	0	47.62	0.0	0.0	63.71	0.00694
text-only-google/gemini-2.5-flash-lite	skill	pitch recognition	11	4	7	0	0	36.36	0.0	0.0	33.34	0.003044
text-only-google/gemini-2.5-flash-lite	skill	pitch statistics	10	5	5	0	0	50.0	0.0	0.0	32.77	0.003356
text-only-google/gemini-2.5-flash-lite	skill	rhythm pattern	7	1	6	0	0	14.29	0.0	0.0	43.21	0.004819
text-only-google/gemini-2.5-flash-lite	skill	time signature	11	5	6	0	0	45.45	0.0	0.0	22.71	0.002103
text-only-google/gemini-2.5-flash-lite	skill	tonality recognition	10	3	7	0	0	30.0	0.0	0.0	44.95	0.004907
text-only-google/gemini-2.5-flash-lite	rel/abs	absolute	61	25	36	0	0	40.98	0.0	0.0	261.33	0.027619
text-only-google/gemini-2.5-flash-lite	rel/abs	relative	54	13	41	0	0	24.07	0.0	0.0	283.4	0.033826
