Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.5-flash-lite	OVERALL	ALL	108	19	89	0	0	17.59	0.0	0.0	638.24	0.060785
text-only-google/gemini-2.5-flash-lite	submodality	audio.mastermix.wav	37	4	33	0	0	10.81	0.0	0.0	128.92	0.011399
text-only-google/gemini-2.5-flash-lite	submodality	symbolic.musicxml	36	8	28	0	0	22.22	0.0	0.0	159.55	0.014746
text-only-google/gemini-2.5-flash-lite	submodality	visual.short.png	35	7	28	0	0	20.0	0.0	0.0	349.77	0.03464
text-only-google/gemini-2.5-flash-lite	is_nota_correct	0	90	16	74	0	0	17.78	0.0	0.0	533.05	0.051295
text-only-google/gemini-2.5-flash-lite	is_nota_correct	1	18	3	15	0	0	16.67	0.0	0.0	105.18	0.00949
text-only-google/gemini-2.5-flash-lite	meta-question_id	0	11	1	10	0	0	9.09	0.0	0.0	63.65	0.005375
text-only-google/gemini-2.5-flash-lite	meta-question_id	1	6	1	5	0	0	16.67	0.0	0.0	12.16	0.000905
text-only-google/gemini-2.5-flash-lite	meta-question_id	2	10	0	10	0	0	0.0	0.0	0.0	142.57	0.014798
text-only-google/gemini-2.5-flash-lite	meta-question_id	3	9	2	7	0	0	22.22	0.0	0.0	104.77	0.011379
text-only-google/gemini-2.5-flash-lite	meta-question_id	4	18	3	15	0	0	16.67	0.0	0.0	42.88	0.003785
text-only-google/gemini-2.5-flash-lite	meta-question_id	5	10	6	4	0	0	60.0	0.0	0.0	29.56	0.002525
text-only-google/gemini-2.5-flash-lite	meta-question_id	6	7	2	5	0	0	28.57	0.0	0.0	38.02	0.003624
text-only-google/gemini-2.5-flash-lite	meta-question_id	7	12	2	10	0	0	16.67	0.0	0.0	43.4	0.0038
text-only-google/gemini-2.5-flash-lite	meta-question_id	8	18	2	16	0	0	11.11	0.0	0.0	93.07	0.008528
text-only-google/gemini-2.5-flash-lite	meta-question_id	9	7	0	7	0	0	0.0	0.0	0.0	68.17	0.006065
text-only-google/gemini-2.5-flash-lite	category	harmony	37	4	33	0	0	10.81	0.0	0.0	204.64	0.018392
text-only-google/gemini-2.5-flash-lite	category	pitch	36	4	32	0	0	11.11	0.0	0.0	323.14	0.032458
text-only-google/gemini-2.5-flash-lite	category	rhythm	35	11	24	0	0	31.43	0.0	0.0	110.46	0.009935
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-absolute	18	2	16	0	0	11.11	0.0	0.0	93.07	0.008528
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-relative	19	2	17	0	0	10.53	0.0	0.0	111.57	0.009864
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-absolute	17	2	15	0	0	11.76	0.0	0.0	75.8	0.006281
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-relative	19	2	17	0	0	10.53	0.0	0.0	247.34	0.026178
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-absolute	18	3	15	0	0	16.67	0.0	0.0	42.88	0.003785
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-relative	17	8	9	0	0	47.06	0.0	0.0	67.58	0.006149
text-only-google/gemini-2.5-flash-lite	skill	cadence recognition	7	0	7	0	0	0.0	0.0	0.0	68.17	0.006065
text-only-google/gemini-2.5-flash-lite	skill	chord recognition	18	2	16	0	0	11.11	0.0	0.0	93.07	0.008528
text-only-google/gemini-2.5-flash-lite	skill	interval recognition	10	0	10	0	0	0.0	0.0	0.0	142.57	0.014798
text-only-google/gemini-2.5-flash-lite	skill	interval statistics	9	2	7	0	0	22.22	0.0	0.0	104.77	0.011379
text-only-google/gemini-2.5-flash-lite	skill	note length	18	3	15	0	0	16.67	0.0	0.0	42.88	0.003785
text-only-google/gemini-2.5-flash-lite	skill	pitch recognition	11	1	10	0	0	9.09	0.0	0.0	63.65	0.005375
text-only-google/gemini-2.5-flash-lite	skill	pitch statistics	6	1	5	0	0	16.67	0.0	0.0	12.16	0.000905
text-only-google/gemini-2.5-flash-lite	skill	rhythm pattern	7	2	5	0	0	28.57	0.0	0.0	38.02	0.003624
text-only-google/gemini-2.5-flash-lite	skill	time signature	10	6	4	0	0	60.0	0.0	0.0	29.56	0.002525
text-only-google/gemini-2.5-flash-lite	skill	tonality recognition	12	2	10	0	0	16.67	0.0	0.0	43.4	0.0038
text-only-google/gemini-2.5-flash-lite	rel/abs	absolute	53	7	46	0	0	13.21	0.0	0.0	211.75	0.018594
text-only-google/gemini-2.5-flash-lite	rel/abs	relative	55	12	43	0	0	21.82	0.0	0.0	426.49	0.042191
