Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	38.67	0.0	0.0	321.95	0.094809	25.33	0.0	0.0	218.57	0.022215
submodality	audio.mastermix.wav	25	48.0	0.0	0.0	112.41	0.022404	20.0	0.0	0.0	97.82	0.003388
submodality	symbolic.abc.txt	25	40.0	0.0	0.0	120.57	0.061216	32.0	0.0	0.0	66.68	0.015831
submodality	visual.short.png	25	28.0	0.0	0.0	88.97	0.011189	24.0	0.0	0.0	54.06	0.002996
piece_id	Anonymous_AusMeinesHerzensGrunde	6	33.33	0.0	0.0	17.44	0.006174	33.33	0.0	0.0	22.19	0.00177
piece_id	Bach_IchStehAnDeinerKrippe	3	33.33	0.0	0.0	7.45	0.003581	66.67	0.0	0.0	7.5	0.000867
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	44.44	0.0	0.0	66.47	0.023335	11.11	0.0	0.0	47.06	0.005314
piece_id	Drese_JesuGehVoran	6	33.33	0.0	0.0	27.38	0.008046	0.0	0.0	0.0	16.17	0.001752
piece_id	Gesius_BefiehlDuDeineWege	9	33.33	0.0	0.0	53.65	0.011647	33.33	0.0	0.0	24.74	0.002662
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	15	46.67	0.0	0.0	85.49	0.01874	33.33	0.0	0.0	48.72	0.004502
piece_id	Jan_DuGrosserSchmerzensmann	9	44.44	0.0	0.0	34.07	0.011632	33.33	0.0	0.0	27.22	0.002704
piece_id	Vulpius_ChristusDerIstMeinLeben	3	0.0	0.0	0.0	8.56	0.003994	66.67	0.0	0.0	8.37	0.000895
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	33.33	0.0	0.0	21.44	0.007661	0.0	0.0	0.0	16.59	0.001749
is_nota_correct	0	60	40.0	0.0	0.0	262.9	0.074987	18.33	0.0	0.0	177.39	0.017811
is_nota_correct	1	15	33.33	0.0	0.0	59.05	0.019822	53.33	0.0	0.0	41.17	0.004404
meta-question_id	1	9	33.33	0.0	0.0	41.83	0.011983	22.22	0.0	0.0	26.38	0.00271
meta-question_id	10	6	50.0	0.0	0.0	25.43	0.007522	50.0	0.0	0.0	15.21	0.001757
meta-question_id	11	3	0.0	0.0	0.0	8.3	0.003647	0.0	0.0	0.0	8.57	0.000874
meta-question_id	2	6	83.33	0.0	0.0	29.61	0.006367	50.0	0.0	0.0	13.74	0.001706
meta-question_id	3	9	11.11	0.0	0.0	55.45	0.011736	0.0	0.0	0.0	33.44	0.002775
meta-question_id	4	6	83.33	0.0	0.0	40.86	0.007416	66.67	0.0	0.0	15.48	0.001747
meta-question_id	5	9	44.44	0.0	0.0	31.29	0.012025	11.11	0.0	0.0	22.54	0.002598
meta-question_id	6	6	16.67	0.0	0.0	25.52	0.007483	16.67	0.0	0.0	24.7	0.0018
meta-question_id	7	9	44.44	0.0	0.0	32.51	0.011583	0.0	0.0	0.0	26.74	0.002781
meta-question_id	8	6	33.33	0.0	0.0	15.57	0.007767	33.33	0.0	0.0	15.77	0.001737
meta-question_id	9	6	16.67	0.0	0.0	15.57	0.00728	50.0	0.0	0.0	16.0	0.00173
category	harmony	15	26.67	0.0	0.0	49.3	0.018448	40.0	0.0	0.0	39.78	0.00436
category	pitch	30	46.67	0.0	0.0	167.75	0.037502	30.0	0.0	0.0	89.04	0.008938
category	rhythm	30	36.67	0.0	0.0	104.9	0.038858	13.33	0.0	0.0	89.75	0.008916
subcategory	harmonic-recognition	15	26.67	0.0	0.0	49.3	0.018448	40.0	0.0	0.0	39.78	0.00436
subcategory	interval-recognition	15	40.0	0.0	0.0	96.31	0.019152	26.67	0.0	0.0	48.92	0.004522
subcategory	pitch-recognition	15	53.33	0.0	0.0	71.44	0.018351	33.33	0.0	0.0	40.12	0.004416
subcategory	proportion-recognition	15	40.0	0.0	0.0	48.08	0.01935	13.33	0.0	0.0	42.51	0.004518
subcategory	rhythmic-recognition	15	33.33	0.0	0.0	56.82	0.019508	13.33	0.0	0.0	47.24	0.004398
skill	cadence recognition	3	0.0	0.0	0.0	8.3	0.003647	0.0	0.0	0.0	8.57	0.000874
skill	chord recognition	6	50.0	0.0	0.0	25.43	0.007522	50.0	0.0	0.0	15.21	0.001757
skill	interval recognition	9	11.11	0.0	0.0	55.45	0.011736	0.0	0.0	0.0	33.44	0.002775
skill	interval statistics	6	83.33	0.0	0.0	40.86	0.007416	66.67	0.0	0.0	15.48	0.001747
skill	note length	9	44.44	0.0	0.0	31.29	0.012025	11.11	0.0	0.0	22.54	0.002598
skill	note length statistics	6	16.67	0.0	0.0	25.52	0.007483	16.67	0.0	0.0	24.7	0.0018
skill	pitch recognition	9	33.33	0.0	0.0	41.83	0.011983	22.22	0.0	0.0	26.38	0.00271
skill	pitch statistics	6	83.33	0.0	0.0	29.61	0.006367	50.0	0.0	0.0	13.74	0.001706
skill	rhythm pattern	9	44.44	0.0	0.0	32.51	0.011583	0.0	0.0	0.0	26.74	0.002781
skill	rhythm pattern statistics	6	33.33	0.0	0.0	15.57	0.007767	33.33	0.0	0.0	15.77	0.001737
skill	tonality recognition	6	16.67	0.0	0.0	15.57	0.00728	50.0	0.0	0.0	16.0	0.00173
rel/abs	absolute	36	44.44	0.0	0.0	153.69	0.04538	27.78	0.0	0.0	102.57	0.010571
rel/abs	relative	39	33.33	0.0	0.0	168.27	0.049429	23.08	0.0	0.0	116.0	0.011644
specification	harmony-absolute	6	50.0	0.0	0.0	25.43	0.007522	50.0	0.0	0.0	15.21	0.001757
specification	harmony-relative	9	11.11	0.0	0.0	23.87	0.010927	33.33	0.0	0.0	24.57	0.002604
specification	pitch-absolute	15	53.33	0.0	0.0	71.44	0.018351	33.33	0.0	0.0	40.12	0.004416
specification	pitch-relative	15	40.0	0.0	0.0	96.31	0.019152	26.67	0.0	0.0	48.92	0.004522
specification	rhythm-absolute	15	33.33	0.0	0.0	56.82	0.019508	13.33	0.0	0.0	47.24	0.004398
specification	rhythm-relative	15	40.0	0.0	0.0	48.08	0.01935	13.33	0.0	0.0	42.51	0.004518
