Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	32.0	0.0	0.0	241.07	0.096416	30.67	1.92	0.0	284.0	0.021782
submodality	audio.mastermix.wav	25	40.0	0.0	0.0	86.33	0.022674	28.0	5.56	0.0	138.7	0.00336
submodality	symbolic.abc.txt	25	24.0	0.0	0.0	88.11	0.062565	28.0	0.0	0.0	74.56	0.015456
submodality	visual.short.png	25	32.0	0.0	0.0	66.63	0.011177	36.0	0.0	0.0	70.75	0.002966
piece_id	Anonymous_AusMeinesHerzensGrunde	18	5.56	0.0	0.0	50.44	0.023171	11.11	0.0	0.0	58.26	0.005218
piece_id	Bach_IchStehAnDeinerKrippe	3	33.33	0.0	0.0	8.82	0.004094	0.0	0.0	0.0	38.59	0.000895
piece_id	Crueger_AufAufMeinHerzMitFreuden	6	66.67	0.0	0.0	18.8	0.007217	33.33	0.0	0.0	19.73	0.001773
piece_id	Drese_JesuGehVoran	3	33.33	0.0	0.0	7.54	0.003931	33.33	0.0	0.0	8.14	0.000865
piece_id	Gesius_BefiehlDuDeineWege	12	16.67	0.0	0.0	37.75	0.016198	33.33	12.5	0.0	45.49	0.003428
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	50.0	0.0	0.0	37.55	0.007589	66.67	0.0	0.0	23.51	0.001744
piece_id	Jan_DuGrosserSchmerzensmann	6	83.33	0.0	0.0	23.28	0.007827	66.67	0.0	0.0	16.29	0.001705
piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	0.0	0.0	0.0	7.72	0.003772	0.0	0.0	0.0	16.94	0.000853
piece_id	Vulpius_ChristusDerIstMeinLeben	3	0.0	0.0	0.0	7.51	0.003806	33.33	0.0	0.0	7.65	0.000883
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	15	46.67	0.0	0.0	41.67	0.018812	33.33	0.0	0.0	49.42	0.004419
