Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.0-flash-lite-001	OVERALL	ALL	1127	307	820	69	2	27.24	8.41	0.24	3336.13	0.102499
text-only-google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	385	110	275	8	1	28.57	2.91	0.36	1037.3	0.031238
text-only-google/gemini-2.0-flash-lite-001	submodality	symbolic.musicxml	368	101	267	33	0	27.45	12.36	0.0	1243.42	0.038513
text-only-google/gemini-2.0-flash-lite-001	submodality	visual.short.png	374	96	278	28	1	25.67	10.07	0.36	1055.41	0.032748
text-only-google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	118	33	85	3	0	27.97	3.53	0.0	405.21	0.010357
text-only-google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	76	26	50	1	0	34.21	2.0	0.0	210.01	0.007163
text-only-google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	108	29	79	8	1	26.85	10.13	1.27	382.57	0.010129
text-only-google/gemini-2.0-flash-lite-001	piece_id	Drese_JesuGehVoran	128	39	89	7	1	30.47	7.87	1.12	394.03	0.010974
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	105	28	77	10	0	26.67	12.99	0.0	256.04	0.008573
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	106	30	76	2	0	28.3	2.63	0.0	289.79	0.009984
text-only-google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	116	31	85	9	0	26.72	10.59	0.0	370.63	0.010777
text-only-google/gemini-2.0-flash-lite-001	piece_id	Telemann_DerLiebenSonneLichtUndPracht	141	32	109	18	0	22.7	16.51	0.0	380.09	0.012803
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_ChristusDerIstMeinLeben	119	27	92	6	0	22.69	6.52	0.0	339.04	0.011209
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	110	32	78	5	0	29.09	6.41	0.0	308.73	0.01053
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	0	900	214	686	56	2	23.78	8.16	0.29	2612.84	0.081248
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	1	227	93	134	13	0	40.97	9.7	0.0	723.28	0.021252
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	0	91	27	64	0	0	29.67	0.0	0.0	232.76	0.006681
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	1	93	34	59	0	0	36.56	0.0	0.0	221.93	0.006728
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	2	86	17	69	15	0	19.77	21.74	0.0	227.77	0.007562
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	3	93	35	58	1	0	37.63	1.72	0.0	235.98	0.007707
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	4	193	41	152	12	0	21.24	7.89	0.0	496.83	0.01682
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	5	41	17	24	3	0	41.46	12.5	0.0	109.99	0.003407
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	6	160	39	121	4	0	24.38	3.31	0.0	480.66	0.016331
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	7	97	26	71	2	1	26.8	2.82	1.41	517.38	0.011317
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	8	182	56	126	21	1	30.77	16.67	0.79	598.24	0.019022
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	9	91	15	76	11	0	16.48	14.47	0.0	214.58	0.006926
text-only-google/gemini-2.0-flash-lite-001	category	harmony	370	97	273	34	2	26.22	12.45	0.73	1330.2	0.037264
text-only-google/gemini-2.0-flash-lite-001	category	pitch	363	113	250	16	0	31.13	6.4	0.0	918.44	0.028678
text-only-google/gemini-2.0-flash-lite-001	category	rhythm	394	97	297	19	0	24.62	6.4	0.0	1087.48	0.036557
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmony-absolute	182	56	126	21	1	30.77	16.67	0.79	598.24	0.019022
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmony-relative	188	41	147	13	1	21.81	8.84	0.68	731.96	0.018243
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-absolute	184	61	123	0	0	33.15	0.0	0.0	454.69	0.013409
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-relative	179	52	127	16	0	29.05	12.6	0.0	463.75	0.015269
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythm-absolute	193	41	152	12	0	21.24	7.89	0.0	496.83	0.01682
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythm-relative	201	56	145	7	0	27.86	4.83	0.0	590.65	0.019737
text-only-google/gemini-2.0-flash-lite-001	skill	cadence recognition	91	15	76	11	0	16.48	14.47	0.0	214.58	0.006926
text-only-google/gemini-2.0-flash-lite-001	skill	chord recognition	182	56	126	21	1	30.77	16.67	0.79	598.24	0.019022
text-only-google/gemini-2.0-flash-lite-001	skill	interval recognition	86	17	69	15	0	19.77	21.74	0.0	227.77	0.007562
text-only-google/gemini-2.0-flash-lite-001	skill	interval statistics	93	35	58	1	0	37.63	1.72	0.0	235.98	0.007707
text-only-google/gemini-2.0-flash-lite-001	skill	note length	193	41	152	12	0	21.24	7.89	0.0	496.83	0.01682
text-only-google/gemini-2.0-flash-lite-001	skill	pitch recognition	91	27	64	0	0	29.67	0.0	0.0	232.76	0.006681
text-only-google/gemini-2.0-flash-lite-001	skill	pitch statistics	93	34	59	0	0	36.56	0.0	0.0	221.93	0.006728
text-only-google/gemini-2.0-flash-lite-001	skill	rhythm pattern	160	39	121	4	0	24.38	3.31	0.0	480.66	0.016331
text-only-google/gemini-2.0-flash-lite-001	skill	time signature	41	17	24	3	0	41.46	12.5	0.0	109.99	0.003407
text-only-google/gemini-2.0-flash-lite-001	skill	tonality recognition	97	26	71	2	1	26.8	2.82	1.41	517.38	0.011317
text-only-google/gemini-2.0-flash-lite-001	rel/abs	absolute	559	158	401	33	1	28.26	8.23	0.25	1549.77	0.04925
text-only-google/gemini-2.0-flash-lite-001	rel/abs	relative	568	149	419	36	1	26.23	8.59	0.24	1786.36	0.053249
