Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	28.0	0.0	3.7	307.75	0.093623	32.0	0.0	0.0	363.4	0.022221
submodality	audio.mastermix.wav	25	32.0	0.0	11.76	139.05	0.0204	32.0	0.0	0.0	158.07	0.003386
submodality	symbolic.abc.txt	25	28.0	0.0	0.0	112.2	0.062158	40.0	0.0	0.0	118.65	0.015845
submodality	visual.short.png	25	24.0	0.0	0.0	56.51	0.011065	24.0	0.0	0.0	86.68	0.00299
piece_id	Anonymous_AusMeinesHerzensGrunde	12	25.0	0.0	0.0	41.39	0.016624	41.67	0.0	0.0	67.17	0.003534
piece_id	Bach_IchStehAnDeinerKrippe	15	20.0	0.0	16.67	80.75	0.017356	46.67	0.0	0.0	65.7	0.004428
piece_id	Crueger_AufAufMeinHerzMitFreuden	6	16.67	0.0	0.0	14.59	0.00772	16.67	0.0	0.0	29.74	0.001822
piece_id	Gesius_BefiehlDuDeineWege	3	0.0	0.0	0.0	8.82	0.003781	0.0	0.0	0.0	16.06	0.000903
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	66.67	0.0	0.0	20.47	0.00392	33.33	0.0	0.0	14.82	0.000861
piece_id	Jan_DuGrosserSchmerzensmann	18	27.78	0.0	0.0	76.4	0.020894	16.67	0.0	0.0	91.05	0.005429
piece_id	Telemann_DerLiebenSonneLichtUndPracht	12	50.0	0.0	0.0	50.6	0.015475	41.67	0.0	0.0	57.19	0.003521
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	16.67	0.0	0.0	14.73	0.007853	33.33	0.0	0.0	21.67	0.001722
is_nota_correct	0	60	23.33	0.0	4.35	262.52	0.071407	21.67	0.0	0.0	287.83	0.017302
is_nota_correct	1	15	46.67	0.0	0.0	45.24	0.022216	73.33	0.0	0.0	75.58	0.004919
meta-question_id	1	9	44.44	0.0	0.0	63.96	0.012	11.11	0.0	0.0	35.11	0.002685
