Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	150	32.67	0.0	0.0	422.11	0.191134	35.33	0.0	0.0	412.82	0.044228
submodality	audio.mastermix.wav	50	38.0	0.0	0.0	147.03	0.044558	36.0	0.0	0.0	186.66	0.006689
submodality	symbolic.abc.txt	50	32.0	0.0	0.0	162.1	0.124463	40.0	0.0	0.0	118.65	0.031604
submodality	visual.short.png	50	28.0	0.0	0.0	112.97	0.022113	30.0	0.0	0.0	107.51	0.005934
piece_id	Anonymous_AusMeinesHerzensGrunde	15	33.33	0.0	0.0	43.25	0.017402	40.0	0.0	0.0	41.84	0.004506
piece_id	Bach_IchStehAnDeinerKrippe	24	41.67	0.0	0.0	64.47	0.030425	54.17	0.0	0.0	64.06	0.007024
piece_id	Crueger_AufAufMeinHerzMitFreuden	24	25.0	0.0	0.0	65.19	0.030792	16.67	0.0	0.0	63.68	0.007028
piece_id	Drese_JesuGehVoran	3	66.67	0.0	0.0	8.8	0.003936	66.67	0.0	0.0	7.18	0.000847
piece_id	Gesius_BefiehlDuDeineWege	9	44.44	0.0	0.0	28.82	0.011631	44.44	0.0	0.0	22.18	0.002601
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	30	36.67	0.0	0.0	88.14	0.039248	36.67	0.0	0.0	77.08	0.00877
piece_id	Jan_DuGrosserSchmerzensmann	12	41.67	0.0	0.0	31.28	0.01513	41.67	0.0	0.0	32.1	0.003464
piece_id	Telemann_DerLiebenSonneLichtUndPracht	12	8.33	0.0	0.0	34.93	0.015278	16.67	0.0	0.0	35.06	0.003507
piece_id	Vulpius_ChristusDerIstMeinLeben	15	26.67	0.0	0.0	42.01	0.019678	33.33	0.0	0.0	53.77	0.004778
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	16.67	0.0	0.0	15.22	0.007615	16.67	0.0	0.0	15.86	0.001703
is_nota_correct	0	120	31.67	0.0	0.0	333.64	0.148676	26.67	0.0	0.0	332.63	0.03441
is_nota_correct	1	30	36.67	0.0	0.0	88.47	0.042459	70.0	0.0	0.0	80.19	0.009817
meta-question_id	1	15	26.67	0.0	0.0	40.96	0.019179	26.67	0.0	0.0	41.1	0.004407
meta-question_id	10	9	44.44	0.0	0.0	27.71	0.011721	55.56	0.0	0.0	22.51	0.002588
meta-question_id	11	9	44.44	0.0	0.0	22.66	0.009645	22.22	0.0	0.0	25.04	0.002703
meta-question_id	2	15	6.67	0.0	0.0	42.7	0.019579	6.67	0.0	0.0	37.48	0.004304
meta-question_id	3	15	20.0	0.0	0.0	41.61	0.019216	26.67	0.0	0.0	39.1	0.004413
meta-question_id	4	15	53.33	0.0	0.0	45.19	0.019117	73.33	0.0	0.0	35.9	0.004303
meta-question_id	5	15	33.33	0.0	0.0	43.67	0.019792	20.0	0.0	0.0	48.72	0.004452
meta-question_id	6	15	46.67	0.0	0.0	40.2	0.019421	66.67	0.0	0.0	49.34	0.004828
meta-question_id	7	15	20.0	0.0	0.0	39.2	0.019124	13.33	0.0	0.0	44.96	0.004525
meta-question_id	8	15	33.33	0.0	0.0	48.32	0.019426	53.33	0.0	0.0	36.48	0.004283
meta-question_id	9	12	41.67	0.0	0.0	29.89	0.014913	25.0	0.0	0.0	32.19	0.003419
category	harmony	30	43.33	0.0	0.0	80.26	0.03628	33.33	0.0	0.0	79.73	0.008711
category	pitch	60	26.67	0.0	0.0	170.46	0.077091	33.33	0.0	0.0	153.58	0.017428
category	rhythm	60	33.33	0.0	0.0	171.38	0.077763	38.33	0.0	0.0	179.5	0.018088
subcategory	harmonic-recognition	30	43.33	0.0	0.0	80.26	0.03628	33.33	0.0	0.0	79.73	0.008711
subcategory	interval-recognition	30	36.67	0.0	0.0	86.8	0.038333	50.0	0.0	0.0	75.0	0.008716
subcategory	pitch-recognition	30	16.67	0.0	0.0	83.66	0.038758	16.67	0.0	0.0	78.58	0.008712
subcategory	proportion-recognition	30	26.67	0.0	0.0	87.52	0.03855	33.33	0.0	0.0	81.44	0.008808
subcategory	rhythmic-recognition	30	40.0	0.0	0.0	83.86	0.039213	43.33	0.0	0.0	98.06	0.00928
skill	cadence recognition	9	44.44	0.0	0.0	22.66	0.009645	22.22	0.0	0.0	25.04	0.002703
