Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	750	29.47	0.38	0.19	2163.03	0.406281	23.07	11.61	0.0	2220.23	0.070311
submodality	audio.mastermix.wav	250	27.2	0.55	0.0	671.71	0.104225	24.4	6.35	0.0	644.45	0.019292
submodality	symbolic.abc.txt	250	28.8	0.0	0.0	758.49	0.145006	19.6	18.91	0.0	858.02	0.028565
submodality	visual.short.png	250	32.4	0.59	0.59	732.83	0.15705	25.2	9.09	0.0	717.76	0.022453
piece_id	Anonymous_AusMeinesHerzensGrunde	72	23.61	0.0	0.0	213.84	0.038631	25.0	7.41	0.0	215.09	0.006658
piece_id	Bach_IchStehAnDeinerKrippe	99	30.3	0.0	0.0	316.2	0.055195	26.26	13.7	0.0	282.37	0.00898
piece_id	Crueger_AufAufMeinHerzMitFreuden	72	31.94	0.0	0.0	215.5	0.039569	16.67	15.0	0.0	205.6	0.006072
piece_id	Drese_JesuGehVoran	75	26.67	1.82	0.0	198.29	0.040118	22.67	1.72	0.0	227.08	0.007765
piece_id	Gesius_BefiehlDuDeineWege	72	26.39	1.89	0.0	201.79	0.03762	25.0	11.11	0.0	235.35	0.006553
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	54	20.37	0.0	0.0	168.85	0.029828	22.22	11.9	0.0	165.93	0.004921
piece_id	Jan_DuGrosserSchmerzensmann	66	31.82	0.0	0.0	177.3	0.035682	24.24	14.0	0.0	189.91	0.006146
piece_id	Telemann_DerLiebenSonneLichtUndPracht	81	33.33	0.0	0.0	221.1	0.042464	20.99	18.75	0.0	226.48	0.00753
piece_id	Vulpius_ChristusDerIstMeinLeben	90	26.67	0.0	0.0	253.54	0.051242	24.44	10.29	0.0	260.97	0.008623
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	69	42.03	0.0	2.5	196.63	0.035934	21.74	11.11	0.0	211.43	0.007063
is_nota_correct	0	600	32.5	0.25	0.25	1743.2	0.324966	18.83	10.27	0.0	1752.92	0.056164
is_nota_correct	1	150	17.33	0.81	0.0	419.84	0.081315	40.0	18.89	0.0	467.32	0.014147
meta-question_id	1	75	20.0	1.67	0.0	210.31	0.039714	14.67	0.0	0.0	220.77	0.007398
meta-question_id	10	51	39.22	3.23	0.0	144.98	0.026031	31.37	42.86	0.0	230.99	0.004628
meta-question_id	11	48	20.83	0.0	0.0	134.11	0.024392	12.5	14.29	0.0	130.59	0.004182
meta-question_id	2	75	20.0	0.0	0.0	219.75	0.037858	29.33	3.77	0.0	166.1	0.005299
meta-question_id	3	75	34.67	0.0	0.0	233.72	0.046285	14.67	31.25	0.0	178.27	0.00607
meta-question_id	4	75	34.67	0.0	0.0	215.35	0.041754	18.67	6.56	0.0	194.08	0.006518
meta-question_id	5	75	40.0	0.0	0.0	201.27	0.038702	20.0	23.33	0.0	178.94	0.00626
meta-question_id	6	75	32.0	0.0	0.0	214.32	0.043043	41.33	4.55	0.0	216.08	0.007588
meta-question_id	7	75	37.33	0.0	2.13	240.74	0.044764	32.0	5.88	0.0	261.0	0.009682
meta-question_id	8	75	12.0	0.0	0.0	226.11	0.039971	13.33	0.0	0.0	255.91	0.007969
meta-question_id	9	51	35.29	0.0	0.0	122.36	0.023767	25.49	2.63	0.0	187.49	0.004716
category	harmony	150	32.0	0.98	0.0	401.46	0.07419	23.33	19.13	0.0	549.08	0.013526
category	pitch	300	27.33	0.46	0.0	879.12	0.165611	19.33	10.74	0.0	759.23	0.025285
category	rhythm	300	30.33	0.0	0.48	882.46	0.16648	26.67	8.64	0.0	911.93	0.031499
subcategory	harmonic-recognition	150	32.0	0.98	0.0	401.46	0.07419	23.33	19.13	0.0	549.08	0.013526
subcategory	interval-recognition	150	34.67	0.0	0.0	449.06	0.088039	16.67	19.2	0.0	372.36	0.012588
subcategory	pitch-recognition	150	20.0	0.83	0.0	430.06	0.077572	22.0	1.71	0.0	386.87	0.012697
subcategory	proportion-recognition	150	24.67	0.0	0.88	466.86	0.084735	22.67	2.59	0.0	516.91	0.017651
subcategory	rhythmic-recognition	150	36.0	0.0	0.0	415.6	0.081745	30.67	15.38	0.0	395.02	0.013848
skill	cadence recognition	48	20.83	0.0	0.0	134.11	0.024392	12.5	14.29	0.0	130.59	0.004182
skill	chord recognition	51	39.22	3.23	0.0	144.98	0.026031	31.37	42.86	0.0	230.99	0.004628
skill	interval recognition	75	34.67	0.0	0.0	233.72	0.046285	14.67	31.25	0.0	178.27	0.00607
skill	interval statistics	75	34.67	0.0	0.0	215.35	0.041754	18.67	6.56	0.0	194.08	0.006518
skill	note length	75	40.0	0.0	0.0	201.27	0.038702	20.0	23.33	0.0	178.94	0.00626
skill	note length statistics	75	32.0	0.0	0.0	214.32	0.043043	41.33	4.55	0.0	216.08	0.007588
skill	pitch recognition	75	20.0	1.67	0.0	210.31	0.039714	14.67	0.0	0.0	220.77	0.007398
skill	pitch statistics	75	20.0	0.0	0.0	219.75	0.037858	29.33	3.77	0.0	166.1	0.005299
skill	rhythm pattern	75	37.33	0.0	2.13	240.74	0.044764	32.0	5.88	0.0	261.0	0.009682
skill	rhythm pattern statistics	75	12.0	0.0	0.0	226.11	0.039971	13.33	0.0	0.0	255.91	0.007969
skill	tonality recognition	51	35.29	0.0	0.0	122.36	0.023767	25.49	2.63	0.0	187.49	0.004716
rel/abs	absolute	351	29.63	0.81	0.0	990.64	0.185349	27.07	12.89	0.0	1012.88	0.031173
