Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-2.0-flash-lite-001	OVERALL	ALL	1133	383	750	0	5	33.8	0.0	0.67	4627.29	0.818103
google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	383	134	249	0	1	34.99	0.0	0.4	2082.89	0.038537
google/gemini-2.0-flash-lite-001	submodality	symbolic.musicxml	380	135	245	0	1	35.53	0.0	0.41	1456.69	0.735767
google/gemini-2.0-flash-lite-001	submodality	visual.short.png	370	114	256	0	3	30.81	0.0	1.17	1087.71	0.043798
google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	104	40	64	0	0	38.46	0.0	0.0	409.02	0.099523
google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	106	28	78	0	1	26.42	0.0	1.28	478.25	0.080515
google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	109	45	64	0	1	41.28	0.0	1.56	605.62	0.087891
google/gemini-2.0-flash-lite-001	piece_id	Drese_JesuGehVoran	113	41	72	0	1	36.28	0.0	1.39	537.69	0.06443
google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	131	41	90	0	1	31.3	0.0	1.11	533.79	0.106515
google/gemini-2.0-flash-lite-001	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	101	34	67	0	1	33.66	0.0	1.49	346.43	0.065548
google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	100	33	67	0	0	33.0	0.0	0.0	385.73	0.081809
google/gemini-2.0-flash-lite-001	piece_id	Telemann_DerLiebenSonneLichtUndPracht	136	41	95	0	0	30.15	0.0	0.0	575.98	0.119829
google/gemini-2.0-flash-lite-001	piece_id	Vulpius_ChristusDerIstMeinLeben	124	46	78	0	0	37.1	0.0	0.0	428.99	0.055471
google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	109	34	75	0	0	31.19	0.0	0.0	325.77	0.056571
google/gemini-2.0-flash-lite-001	is_nota_correct	0	900	317	583	0	5	35.22	0.0	0.86	3804.01	0.642055
google/gemini-2.0-flash-lite-001	is_nota_correct	1	233	66	167	0	0	28.33	0.0	0.0	823.28	0.176048
google/gemini-2.0-flash-lite-001	meta-question_id	0	92	26	66	0	2	28.26	0.0	3.03	768.45	0.063928
google/gemini-2.0-flash-lite-001	meta-question_id	1	92	60	32	0	0	65.22	0.0	0.0	260.35	0.068534
google/gemini-2.0-flash-lite-001	meta-question_id	2	96	17	79	0	0	17.71	0.0	0.0	339.98	0.074127
google/gemini-2.0-flash-lite-001	meta-question_id	3	96	53	43	0	0	55.21	0.0	0.0	313.46	0.061999
google/gemini-2.0-flash-lite-001	meta-question_id	4	178	56	122	0	2	31.46	0.0	1.64	964.99	0.130764
google/gemini-2.0-flash-lite-001	meta-question_id	5	33	20	13	0	0	60.61	0.0	0.0	90.81	0.021189
google/gemini-2.0-flash-lite-001	meta-question_id	6	153	19	134	0	0	12.42	0.0	0.0	473.42	0.103531
google/gemini-2.0-flash-lite-001	meta-question_id	7	98	23	75	0	0	23.47	0.0	0.0	247.36	0.070303
google/gemini-2.0-flash-lite-001	meta-question_id	8	194	85	109	0	1	43.81	0.0	0.92	854.06	0.147036
google/gemini-2.0-flash-lite-001	meta-question_id	9	101	24	77	0	0	23.76	0.0	0.0	314.39	0.076691
google/gemini-2.0-flash-lite-001	category	harmony	393	132	261	0	1	33.59	0.0	0.38	1415.82	0.294031
google/gemini-2.0-flash-lite-001	category	pitch	376	156	220	0	2	41.49	0.0	0.91	1682.25	0.268588
google/gemini-2.0-flash-lite-001	category	rhythm	364	95	269	0	2	26.1	0.0	0.74	1529.22	0.255484
google/gemini-2.0-flash-lite-001	subcategory	harmony-absolute	194	85	109	0	1	43.81	0.0	0.92	854.06	0.147036
google/gemini-2.0-flash-lite-001	subcategory	harmony-relative	199	47	152	0	0	23.62	0.0	0.0	561.75	0.146994
google/gemini-2.0-flash-lite-001	subcategory	pitch-absolute	184	86	98	0	2	46.74	0.0	2.04	1028.81	0.132462
google/gemini-2.0-flash-lite-001	subcategory	pitch-relative	192	70	122	0	0	36.46	0.0	0.0	653.44	0.136126
google/gemini-2.0-flash-lite-001	subcategory	rhythm-absolute	178	56	122	0	2	31.46	0.0	1.64	964.99	0.130764
google/gemini-2.0-flash-lite-001	subcategory	rhythm-relative	186	39	147	0	0	20.97	0.0	0.0	564.23	0.124719
google/gemini-2.0-flash-lite-001	skill	cadence recognition	101	24	77	0	0	23.76	0.0	0.0	314.39	0.076691
google/gemini-2.0-flash-lite-001	skill	chord recognition	194	85	109	0	1	43.81	0.0	0.92	854.06	0.147036
google/gemini-2.0-flash-lite-001	skill	interval recognition	96	17	79	0	0	17.71	0.0	0.0	339.98	0.074127
google/gemini-2.0-flash-lite-001	skill	interval statistics	96	53	43	0	0	55.21	0.0	0.0	313.46	0.061999
google/gemini-2.0-flash-lite-001	skill	note length	178	56	122	0	2	31.46	0.0	1.64	964.99	0.130764
google/gemini-2.0-flash-lite-001	skill	pitch recognition	92	26	66	0	2	28.26	0.0	3.03	768.45	0.063928
google/gemini-2.0-flash-lite-001	skill	pitch statistics	92	60	32	0	0	65.22	0.0	0.0	260.35	0.068534
google/gemini-2.0-flash-lite-001	skill	rhythm pattern	153	19	134	0	0	12.42	0.0	0.0	473.42	0.103531
google/gemini-2.0-flash-lite-001	skill	time signature	33	20	13	0	0	60.61	0.0	0.0	90.81	0.021189
google/gemini-2.0-flash-lite-001	skill	tonality recognition	98	23	75	0	0	23.47	0.0	0.0	247.36	0.070303
google/gemini-2.0-flash-lite-001	rel/abs	absolute	556	227	329	0	5	40.83	0.0	1.52	2847.86	0.410263
google/gemini-2.0-flash-lite-001	rel/abs	relative	577	156	421	0	0	27.04	0.0	0.0	1779.42	0.40784
