Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	150	46.0	0.0	0.0	542.85	0.154079	30.67	1.92	0.0	1609.03	0.233179	36.67	0.0	0.0	2926.15	0.0	33.33	0.0	0.0	460.13	0.020699	38.0	0.0	0.0	2319.22	0.332554	36.67	1.05	0.0	570.18	1.311338
submodality	audio.mastermix.wav	50	32.0	0.0	0.0	166.25	0.036072	30.0	0.0	0.0	499.17	0.207904	28.0	0.0	0.0	776.51	0.0	20.0	0.0	0.0	191.91	0.005098	24.0	0.0	0.0	382.82	0.045005	34.0	0.0	0.0	231.07	0.89715
submodality	symbolic.abc.txt	50	64.0	0.0	0.0	192.32	0.061459	42.0	0.0	0.0	332.64	0.008815	54.0	0.0	0.0	1545.72	0.0	44.0	0.0	0.0	160.98	0.008991	62.0	0.0	0.0	1012.13	0.156833	40.0	0.0	0.0	193.74	0.295188
submodality	visual.short.png	50	42.0	0.0	0.0	184.28	0.056548	20.0	5.0	0.0	777.21	0.01646	28.0	0.0	0.0	603.91	0.0	36.0	0.0	0.0	107.24	0.006609	28.0	0.0	0.0	924.27	0.130716	36.0	3.12	0.0	145.38	0.119
piece_id	Anonymous_AusMeinesHerzensGrunde	3	66.67	0.0	0.0	12.85	0.003954	66.67	0.0	0.0	20.05	0.006081	100.0	0.0	0.0	53.75	0.0	33.33	0.0	0.0	9.8	0.00048	0.0	0.0	0.0	52.59	0.007476	33.33	0.0	0.0	16.43	0.038515
piece_id	Bach_IchStehAnDeinerKrippe	21	42.86	0.0	0.0	76.63	0.022729	28.57	0.0	0.0	115.84	0.033817	42.86	0.0	0.0	379.53	0.0	23.81	0.0	0.0	63.01	0.002912	47.62	0.0	0.0	296.27	0.042748	47.62	0.0	0.0	78.65	0.190172
piece_id	Crueger_AufAufMeinHerzMitFreuden	33	33.33	0.0	0.0	125.41	0.03407	27.27	4.17	0.0	443.76	0.06171	33.33	0.0	0.0	745.23	0.0	18.18	0.0	0.0	106.01	0.005071	42.42	0.0	0.0	563.51	0.082668	27.27	0.0	0.0	130.0	0.333
piece_id	Drese_JesuGehVoran	12	33.33	0.0	0.0	38.93	0.012035	33.33	0.0	0.0	68.03	0.014506	41.67	0.0	0.0	141.78	0.0	16.67	0.0	0.0	33.38	0.001388	16.67	0.0	0.0	115.8	0.016322	41.67	0.0	0.0	46.71	0.093147
piece_id	Gesius_BefiehlDuDeineWege	15	60.0	0.0	0.0	49.12	0.015672	46.67	0.0	0.0	147.53	0.024964	40.0	0.0	0.0	226.85	0.0	66.67	0.0	0.0	47.82	0.002059	46.67	0.0	0.0	192.2	0.026294	40.0	11.11	0.0	67.76	0.147593
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	9	66.67	0.0	0.0	30.91	0.008717	33.33	0.0	0.0	72.6	0.011316	44.44	0.0	0.0	154.61	0.0	66.67	0.0	0.0	23.39	0.001052	33.33	0.0	0.0	164.51	0.024279	33.33	0.0	0.0	31.39	0.070568
