Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-2.5-flash-lite	OVERALL	ALL	106	34	72	0	0	32.08	0.0	0.0	1555.61	0.233135
google/gemini-2.5-flash-lite	submodality	audio.mastermix.wav	38	11	27	0	0	28.95	0.0	0.0	406.79	0.038824
google/gemini-2.5-flash-lite	submodality	symbolic.musicxml	35	14	21	0	0	40.0	0.0	0.0	426.16	0.12955
google/gemini-2.5-flash-lite	submodality	visual.short.png	33	9	24	0	0	27.27	0.0	0.0	722.67	0.064761
google/gemini-2.5-flash-lite	is_nota_correct	0	90	31	59	0	0	34.44	0.0	0.0	1222.25	0.189307
google/gemini-2.5-flash-lite	is_nota_correct	1	16	3	13	0	0	18.75	0.0	0.0	333.36	0.043828
google/gemini-2.5-flash-lite	meta-question_id	0	12	3	9	0	0	25.0	0.0	0.0	185.71	0.030291
google/gemini-2.5-flash-lite	meta-question_id	1	7	3	4	0	0	42.86	0.0	0.0	30.95	0.010991
google/gemini-2.5-flash-lite	meta-question_id	2	9	2	7	0	0	22.22	0.0	0.0	126.61	0.020803
google/gemini-2.5-flash-lite	meta-question_id	3	7	5	2	0	0	71.43	0.0	0.0	155.77	0.022325
google/gemini-2.5-flash-lite	meta-question_id	4	18	3	15	0	0	16.67	0.0	0.0	144.04	0.027219
google/gemini-2.5-flash-lite	meta-question_id	5	11	4	7	0	0	36.36	0.0	0.0	119.52	0.016759
google/gemini-2.5-flash-lite	meta-question_id	6	7	0	7	0	0	0.0	0.0	0.0	148.91	0.012148
google/gemini-2.5-flash-lite	meta-question_id	7	10	3	7	0	0	30.0	0.0	0.0	120.07	0.017567
google/gemini-2.5-flash-lite	meta-question_id	8	18	11	7	0	0	61.11	0.0	0.0	325.46	0.048461
google/gemini-2.5-flash-lite	meta-question_id	9	7	0	7	0	0	0.0	0.0	0.0	198.57	0.026571
google/gemini-2.5-flash-lite	category	harmony	35	14	21	0	0	40.0	0.0	0.0	644.1	0.092599
google/gemini-2.5-flash-lite	category	pitch	35	13	22	0	0	37.14	0.0	0.0	499.04	0.08441
google/gemini-2.5-flash-lite	category	rhythm	36	7	29	0	0	19.44	0.0	0.0	412.47	0.056126
google/gemini-2.5-flash-lite	subcategory	harmony-absolute	18	11	7	0	0	61.11	0.0	0.0	325.46	0.048461
google/gemini-2.5-flash-lite	subcategory	harmony-relative	17	3	14	0	0	17.65	0.0	0.0	318.64	0.044138
google/gemini-2.5-flash-lite	subcategory	pitch-absolute	19	6	13	0	0	31.58	0.0	0.0	216.66	0.041282
google/gemini-2.5-flash-lite	subcategory	pitch-relative	16	7	9	0	0	43.75	0.0	0.0	282.38	0.043128
google/gemini-2.5-flash-lite	subcategory	rhythm-absolute	18	3	15	0	0	16.67	0.0	0.0	144.04	0.027219
google/gemini-2.5-flash-lite	subcategory	rhythm-relative	18	4	14	0	0	22.22	0.0	0.0	268.43	0.028907
google/gemini-2.5-flash-lite	skill	cadence recognition	7	0	7	0	0	0.0	0.0	0.0	198.57	0.026571
google/gemini-2.5-flash-lite	skill	chord recognition	18	11	7	0	0	61.11	0.0	0.0	325.46	0.048461
google/gemini-2.5-flash-lite	skill	interval recognition	9	2	7	0	0	22.22	0.0	0.0	126.61	0.020803
google/gemini-2.5-flash-lite	skill	interval statistics	7	5	2	0	0	71.43	0.0	0.0	155.77	0.022325
google/gemini-2.5-flash-lite	skill	note length	18	3	15	0	0	16.67	0.0	0.0	144.04	0.027219
google/gemini-2.5-flash-lite	skill	pitch recognition	12	3	9	0	0	25.0	0.0	0.0	185.71	0.030291
google/gemini-2.5-flash-lite	skill	pitch statistics	7	3	4	0	0	42.86	0.0	0.0	30.95	0.010991
google/gemini-2.5-flash-lite	skill	rhythm pattern	7	0	7	0	0	0.0	0.0	0.0	148.91	0.012148
google/gemini-2.5-flash-lite	skill	time signature	11	4	7	0	0	36.36	0.0	0.0	119.52	0.016759
google/gemini-2.5-flash-lite	skill	tonality recognition	10	3	7	0	0	30.0	0.0	0.0	120.07	0.017567
google/gemini-2.5-flash-lite	rel/abs	absolute	55	20	35	0	0	36.36	0.0	0.0	686.16	0.116962
google/gemini-2.5-flash-lite	rel/abs	relative	51	14	37	0	0	27.45	0.0	0.0	869.45	0.116173
