Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	75	45.33	0.0	0.0	306.86	0.074883	29.33	1.89	0.0	611.15	0.116185	36.0	0.0	0.0	1583.62	0.0	28.0	0.0	0.0	231.11	0.009706	37.33	0.0	0.0	1038.54	0.144429	40.0	2.22	0.0	282.55	0.652398
submodality	audio.mastermix.wav	25	36.0	0.0	0.0	100.1	0.019645	20.0	0.0	0.0	224.38	0.107079	32.0	0.0	0.0	438.13	0.0	32.0	0.0	0.0	100.15	0.002644	20.0	0.0	0.0	222.71	0.025853	28.0	0.0	0.0	114.86	0.45583
submodality	symbolic.abc.txt	25	64.0	0.0	0.0	89.14	0.028649	44.0	0.0	0.0	133.02	0.00356	44.0	0.0	0.0	814.46	0.0	32.0	0.0	0.0	73.29	0.003799	52.0	0.0	0.0	441.51	0.064102	48.0	0.0	0.0	97.43	0.14434
submodality	visual.short.png	25	36.0	0.0	0.0	117.62	0.02659	24.0	5.26	0.0	253.75	0.005546	32.0	0.0	0.0	331.02	0.0	20.0	0.0	0.0	57.67	0.003262	40.0	0.0	0.0	374.32	0.054474	44.0	7.14	0.0	70.26	0.052228
piece_id	Anonymous_AusMeinesHerzensGrunde	3	66.67	0.0	0.0	15.88	0.002314	66.67	0.0	0.0	11.71	0.006069	66.67	0.0	0.0	23.3	0.0	33.33	0.0	0.0	6.87	0.000336	66.67	0.0	0.0	9.92	0.001194	66.67	0.0	0.0	10.63	0.030342
piece_id	Bach_IchStehAnDeinerKrippe	12	33.33	0.0	0.0	43.04	0.012557	8.33	0.0	0.0	84.05	0.019087	16.67	0.0	0.0	294.84	0.0	16.67	0.0	0.0	36.35	0.001566	25.0	0.0	0.0	189.94	0.025674	25.0	0.0	0.0	47.67	0.110005
piece_id	Crueger_AufAufMeinHerzMitFreuden	6	50.0	0.0	0.0	25.16	0.007949	50.0	0.0	0.0	30.87	0.010386	33.33	0.0	0.0	148.13	0.0	50.0	0.0	0.0	19.77	0.000911	33.33	0.0	0.0	52.82	0.007535	50.0	33.33	0.0	25.05	0.060652
piece_id	Drese_JesuGehVoran	3	33.33	0.0	0.0	10.69	0.003005	0.0	0.0	0.0	29.31	0.003621	0.0	0.0	0.0	72.85	0.0	0.0	0.0	0.0	8.5	0.000312	66.67	0.0	0.0	61.56	0.00979	0.0	0.0	0.0	10.01	0.022655
piece_id	Gesius_BefiehlDuDeineWege	3	0.0	0.0	0.0	10.17	0.002626	66.67	0.0	0.0	19.97	0.005025	66.67	0.0	0.0	65.52	0.0	33.33	0.0	0.0	9.36	0.000384	33.33	0.0	0.0	36.02	0.005204	0.0	0.0	0.0	14.22	0.028965
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	33.33	0.0	0.0	22.51	0.006649	16.67	20.0	0.0	194.91	0.011399	33.33	0.0	0.0	136.12	0.0	16.67	0.0	0.0	23.19	0.001019	16.67	0.0	0.0	109.35	0.016177	33.33	0.0	0.0	26.5	0.050035
