Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	30.67	0.0	0.0	220.4	0.096694	29.33	0.0	0.0	202.52	0.022038
submodality	audio.mastermix.wav	25	32.0	0.0	0.0	73.29	0.022312	36.0	0.0	0.0	92.27	0.003372
submodality	symbolic.abc.txt	25	32.0	0.0	0.0	82.99	0.063246	28.0	0.0	0.0	52.41	0.015688
submodality	visual.short.png	25	28.0	0.0	0.0	64.12	0.011136	24.0	0.0	0.0	57.84	0.002978
piece_id	Anonymous_AusMeinesHerzensGrunde	6	0.0	0.0	0.0	18.58	0.007696	0.0	0.0	0.0	16.83	0.001765
piece_id	Bach_IchStehAnDeinerKrippe	24	50.0	0.0	0.0	70.13	0.031109	41.67	0.0	0.0	59.12	0.006965
piece_id	Crueger_AufAufMeinHerzMitFreuden	9	66.67	0.0	0.0	23.45	0.011383	44.44	0.0	0.0	23.2	0.002576
piece_id	Drese_JesuGehVoran	6	0.0	0.0	0.0	25.36	0.007328	0.0	0.0	0.0	14.38	0.001716
piece_id	Gesius_BefiehlDuDeineWege	6	0.0	0.0	0.0	15.4	0.007416	0.0	0.0	0.0	19.99	0.001791
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	66.67	0.0	0.0	7.84	0.004098	66.67	0.0	0.0	8.27	0.000881
piece_id	Jan_DuGrosserSchmerzensmann	9	11.11	0.0	0.0	27.34	0.012373	44.44	0.0	0.0	26.02	0.002739
piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	16.67	0.0	0.0	18.24	0.007636	0.0	0.0	0.0	16.82	0.001771
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	16.67	0.0	0.0	14.06	0.007654	33.33	0.0	0.0	17.88	0.001834
is_nota_correct	0	60	25.0	0.0	0.0	180.2	0.080879	18.33	0.0	0.0	164.05	0.018622
is_nota_correct	1	15	53.33	0.0	0.0	40.2	0.015814	73.33	0.0	0.0	38.48	0.003416
meta-question_id	1	9	22.22	0.0	0.0	25.51	0.011713	44.44	0.0	0.0	25.28	0.002693
meta-question_id	10	6	0.0	0.0	0.0	17.6	0.007766	0.0	0.0	0.0	16.77	0.00172
meta-question_id	11	3	0.0	0.0	0.0	8.28	0.003646	0.0	0.0	0.0	8.73	0.000875
meta-question_id	2	6	50.0	0.0	0.0	16.59	0.007786	33.33	0.0	0.0	15.98	0.001724
meta-question_id	3	9	11.11	0.0	0.0	23.52	0.012001	44.44	0.0	0.0	26.06	0.002774
meta-question_id	4	6	50.0	0.0	0.0	15.69	0.007534	33.33	0.0	0.0	18.18	0.001784
meta-question_id	5	9	55.56	0.0	0.0	28.21	0.011838	44.44	0.0	0.0	23.6	0.002601
meta-question_id	6	6	50.0	0.0	0.0	15.28	0.007488	33.33	0.0	0.0	16.23	0.001751
meta-question_id	7	9	11.11	0.0	0.0	37.48	0.01161	22.22	0.0	0.0	22.99	0.002669
meta-question_id	8	6	16.67	0.0	0.0	17.02	0.007861	0.0	0.0	0.0	14.77	0.001732
meta-question_id	9	6	66.67	0.0	0.0	15.23	0.007451	33.33	0.0	0.0	13.93	0.001716
category	harmony	15	26.67	0.0	0.0	41.11	0.018863	13.33	0.0	0.0	39.43	0.00431
category	pitch	30	30.0	0.0	0.0	81.31	0.039033	40.0	0.0	0.0	85.51	0.008975
category	rhythm	30	33.33	0.0	0.0	97.98	0.038797	26.67	0.0	0.0	77.59	0.008753
subcategory	harmonic-recognition	15	26.67	0.0	0.0	41.11	0.018863	13.33	0.0	0.0	39.43	0.00431
subcategory	interval-recognition	15	26.67	0.0	0.0	39.21	0.019535	40.0	0.0	0.0	44.25	0.004558
subcategory	pitch-recognition	15	33.33	0.0	0.0	42.1	0.019498	40.0	0.0	0.0	41.26	0.004417
subcategory	proportion-recognition	15	13.33	0.0	0.0	54.49	0.01947	13.33	0.0	0.0	37.76	0.004401
subcategory	rhythmic-recognition	15	53.33	0.0	0.0	43.49	0.019326	40.0	0.0	0.0	39.83	0.004352
skill	cadence recognition	3	0.0	0.0	0.0	8.28	0.003646	0.0	0.0	0.0	8.73	0.000875
skill	chord recognition	6	0.0	0.0	0.0	17.6	0.007766	0.0	0.0	0.0	16.77	0.00172
skill	interval recognition	9	11.11	0.0	0.0	23.52	0.012001	44.44	0.0	0.0	26.06	0.002774
skill	interval statistics	6	50.0	0.0	0.0	15.69	0.007534	33.33	0.0	0.0	18.18	0.001784
skill	note length	9	55.56	0.0	0.0	28.21	0.011838	44.44	0.0	0.0	23.6	0.002601
skill	note length statistics	6	50.0	0.0	0.0	15.28	0.007488	33.33	0.0	0.0	16.23	0.001751
skill	pitch recognition	9	22.22	0.0	0.0	25.51	0.011713	44.44	0.0	0.0	25.28	0.002693
skill	pitch statistics	6	50.0	0.0	0.0	16.59	0.007786	33.33	0.0	0.0	15.98	0.001724
skill	rhythm pattern	9	11.11	0.0	0.0	37.48	0.01161	22.22	0.0	0.0	22.99	0.002669
skill	rhythm pattern statistics	6	16.67	0.0	0.0	17.02	0.007861	0.0	0.0	0.0	14.77	0.001732
skill	tonality recognition	6	66.67	0.0	0.0	15.23	0.007451	33.33	0.0	0.0	13.93	0.001716
rel/abs	absolute	36	36.11	0.0	0.0	103.19	0.046591	33.33	0.0	0.0	97.86	0.010488
