Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	150	46.67	0.0	0.0	514.64	0.1485	27.33	1.83	10.09	3602.86	0.174587	38.0	0.0	0.0	3127.19	0.0	33.33	0.0	0.0	454.49	0.020389	42.0	0.0	0.0	2125.92	0.29037	32.67	0.0	0.0	573.95	1.273378
submodality	audio.mastermix.wav	50	38.0	0.0	0.0	150.02	0.033141	26.0	0.0	29.73	2520.67	0.148974	24.0	0.0	0.0	428.12	0.0	32.0	0.0	0.0	185.86	0.005004	30.0	0.0	0.0	383.82	0.040744	24.0	0.0	0.0	233.03	0.870545
submodality	symbolic.abc.txt	50	52.0	0.0	0.0	182.31	0.059446	30.0	0.0	0.0	287.74	0.00868	52.0	0.0	0.0	1795.14	0.0	38.0	0.0	0.0	151.57	0.008631	52.0	0.0	0.0	928.04	0.13438	42.0	0.0	0.0	201.24	0.291593
submodality	visual.short.png	50	50.0	0.0	0.0	182.3	0.055913	26.0	5.41	0.0	794.46	0.016933	38.0	0.0	0.0	903.93	0.0	30.0	0.0	0.0	117.05	0.006754	44.0	0.0	0.0	814.05	0.115246	32.0	0.0	0.0	139.69	0.11124
piece_id	Anonymous_AusMeinesHerzensGrunde	15	46.67	0.0	0.0	53.29	0.01753	33.33	0.0	20.0	502.51	0.020022	46.67	0.0	0.0	518.81	0.0	33.33	0.0	0.0	54.86	0.002642	66.67	0.0	0.0	230.54	0.03324	40.0	0.0	0.0	66.0	0.169575
piece_id	Bach_IchStehAnDeinerKrippe	18	44.44	0.0	0.0	63.76	0.019019	27.78	0.0	0.0	479.24	0.031084	44.44	0.0	0.0	274.3	0.0	27.78	0.0	0.0	52.82	0.002444	38.89	0.0	0.0	169.05	0.022633	33.33	0.0	0.0	62.61	0.15923
piece_id	Crueger_AufAufMeinHerzMitFreuden	12	50.0	0.0	0.0	45.13	0.014264	16.67	0.0	30.0	496.32	0.006712	41.67	0.0	0.0	321.64	0.0	16.67	0.0	0.0	38.86	0.001845	16.67	0.0	0.0	212.91	0.028931	16.67	0.0	0.0	53.8	0.124993
piece_id	Drese_JesuGehVoran	18	44.44	0.0	0.0	57.42	0.016177	5.56	0.0	5.88	339.63	0.018172	27.78	0.0	0.0	349.37	0.0	44.44	0.0	0.0	60.01	0.002526	33.33	0.0	0.0	271.7	0.038539	5.56	0.0	0.0	67.43	0.135965
piece_id	Gesius_BefiehlDuDeineWege	18	55.56	0.0	0.0	55.28	0.016875	33.33	8.33	16.67	470.42	0.023726	27.78	0.0	0.0	302.15	0.0	33.33	0.0	0.0	59.04	0.002477	61.11	0.0	0.0	285.98	0.039026	16.67	0.0	0.0	68.53	0.164883
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	15	13.33	0.0	0.0	52.89	0.013401	20.0	0.0	0.0	127.46	0.018804	40.0	0.0	0.0	219.12	0.0	6.67	0.0	0.0	43.05	0.00194	26.67	0.0	0.0	177.33	0.021913	46.67	0.0	0.0	55.02	0.116265
piece_id	Jan_DuGrosserSchmerzensmann	15	40.0	0.0	0.0	56.84	0.014396	40.0	11.11	22.22	627.72	0.016548	20.0	0.0	0.0	305.33	0.0	13.33	0.0	0.0	43.0	0.002038	20.0	0.0	0.0	223.3	0.031436	13.33	0.0	0.0	56.48	0.131547
piece_id	Telemann_DerLiebenSonneLichtUndPracht	9	55.56	0.0	0.0	29.26	0.009471	33.33	0.0	0.0	123.56	0.018885	44.44	0.0	0.0	312.12	0.0	55.56	0.0	0.0	25.48	0.001204	55.56	0.0	0.0	121.13	0.016127	66.67	0.0	0.0	40.1	0.09999
piece_id	Vulpius_ChristusDerIstMeinLeben	9	77.78	0.0	0.0	29.43	0.00775	33.33	0.0	0.0	47.72	0.008996	55.56	0.0	0.0	210.52	0.0	66.67	0.0	0.0	23.83	0.001059	55.56	0.0	0.0	177.51	0.024137	77.78	0.0	0.0	30.69	0.058842
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	21	52.38	0.0	0.0	71.34	0.019618	33.33	0.0	7.14	388.28	0.011638	42.86	0.0	0.0	313.84	0.0	47.62	0.0	0.0	53.53	0.002214	47.62	0.0	0.0	256.46	0.034388	42.86	0.0	0.0	73.28	0.112088
is_nota_correct	0	120	48.33	0.0	0.0	405.51	0.119371	28.33	1.16	6.98	2550.27	0.128348	40.0	0.0	0.0	2540.68	0.0	36.67	0.0	0.0	362.06	0.016643	47.5	0.0	0.0	1742.78	0.239719	36.67	0.0	0.0	450.17	0.950453
is_nota_correct	1	30	40.0	0.0	0.0	109.13	0.029129	23.33	4.35	21.74	1052.59	0.046239	30.0	0.0	0.0	586.51	0.0	20.0	0.0	0.0	92.42	0.003746	20.0	0.0	0.0	383.14	0.050651	16.67	0.0	0.0	123.78	0.322925
meta-question_id	1	15	20.0	0.0	0.0	53.52	0.014401	13.33	0.0	0.0	49.79	0.018344	33.33	0.0	0.0	247.89	0.0	26.67	0.0	0.0	37.4	0.001641	13.33	0.0	0.0	181.31	0.024773	26.67	0.0	0.0	45.69	0.107225
meta-question_id	10	9	88.89	0.0	0.0	28.88	0.007693	33.33	0.0	16.67	338.0	0.007027	33.33	0.0	0.0	118.14	0.0	44.44	0.0	0.0	30.36	0.001055	33.33	0.0	0.0	99.51	0.013611	77.78	0.0	0.0	26.53	0.054245
meta-question_id	11	9	11.11	0.0	0.0	29.67	0.008545	11.11	0.0	12.5	180.42	0.007775	0.0	0.0	0.0	207.04	0.0	22.22	0.0	0.0	27.8	0.001274	33.33	0.0	0.0	167.49	0.021054	0.0	0.0	0.0	36.91	0.073607
meta-question_id	2	15	40.0	0.0	0.0	51.7	0.016933	20.0	0.0	0.0	363.86	0.024234	46.67	0.0	0.0	224.61	0.0	13.33	0.0	0.0	49.13	0.002253	40.0	0.0	0.0	93.0	0.012755	26.67	0.0	0.0	51.37	0.13409
meta-question_id	3	15	33.33	0.0	0.0	47.83	0.014675	13.33	0.0	7.69	361.97	0.014046	13.33	0.0	0.0	312.94	0.0	13.33	0.0	0.0	51.48	0.002227	46.67	0.0	0.0	256.23	0.037456	6.67	0.0	0.0	59.33	0.119385
meta-question_id	4	15	60.0	0.0	0.0	51.63	0.016382	6.67	0.0	7.14	153.72	0.018123	33.33	0.0	0.0	776.14	0.0	46.67	0.0	0.0	46.74	0.00209	53.33	0.0	0.0	285.96	0.039694	60.0	0.0	0.0	61.22	0.13805
meta-question_id	5	15	53.33	0.0	0.0	63.01	0.01704	46.67	0.0	37.5	834.26	0.009831	66.67	0.0	0.0	312.8	0.0	33.33	0.0	0.0	45.34	0.00215	46.67	0.0	0.0	205.99	0.027037	46.67	0.0	0.0	65.4	0.14485
meta-question_id	6	15	53.33	0.0	0.0	46.54	0.014566	53.33	0.0	14.29	583.73	0.02195	60.0	0.0	0.0	273.11	0.0	53.33	0.0	0.0	43.39	0.002027	53.33	0.0	0.0	279.42	0.041336	40.0	0.0	0.0	71.69	0.147468
meta-question_id	7	15	60.0	0.0	0.0	51.97	0.016029	46.67	12.5	25.0	309.99	0.016103	53.33	0.0	0.0	248.28	0.0	46.67	0.0	0.0	51.45	0.002459	60.0	0.0	0.0	185.77	0.025313	26.67	0.0	0.0	61.28	0.1361
meta-question_id	8	15	40.0	0.0	0.0	57.4	0.013836	26.67	0.0	0.0	106.62	0.019059	33.33	0.0	0.0	308.04	0.0	26.67	0.0	0.0	45.04	0.002007	26.67	0.0	0.0	290.92	0.038459	33.33	0.0	0.0	58.05	0.121745
