Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	150	26.67	0.0	0.0	398.17	0.080341	21.33	0.0	0.0	1873.79	0.0	25.33	11.61	0.0	417.68	0.014186
submodality	audio.mastermix.wav	50	16.0	0.0	0.0	126.59	0.021191	20.0	0.0	0.0	261.6	0.0	20.0	0.0	0.0	134.29	0.004499
submodality	symbolic.abc.txt	50	34.0	0.0	0.0	140.03	0.028259	22.0	0.0	0.0	1045.0	0.0	24.0	21.05	0.0	153.55	0.005451
submodality	visual.short.png	50	30.0	0.0	0.0	131.55	0.030891	22.0	0.0	0.0	567.19	0.0	32.0	14.71	0.0	129.84	0.004236
piece_id	Anonymous_AusMeinesHerzensGrunde	15	20.0	0.0	0.0	38.8	0.008144	26.67	0.0	0.0	338.59	0.0	13.33	0.0	0.0	37.88	0.001352
piece_id	Bach_IchStehAnDeinerKrippe	15	20.0	0.0	0.0	35.45	0.007598	13.33	0.0	0.0	157.24	0.0	20.0	8.33	0.0	40.96	0.001393
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	16.67	0.0	0.0	47.13	0.0097	33.33	0.0	0.0	182.73	0.0	22.22	21.43	0.0	55.74	0.00171
piece_id	Drese_JesuGehVoran	18	38.89	0.0	0.0	53.16	0.010821	27.78	0.0	0.0	196.96	0.0	16.67	20.0	0.0	49.31	0.001775
piece_id	Gesius_BefiehlDuDeineWege	9	11.11	0.0	0.0	25.21	0.005089	0.0	0.0	0.0	91.22	0.0	22.22	14.29	0.0	19.82	0.000641
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	15	20.0	0.0	0.0	37.05	0.007768	6.67	0.0	0.0	314.89	0.0	33.33	20.0	0.0	42.06	0.001367
piece_id	Jan_DuGrosserSchmerzensmann	24	41.67	0.0	0.0	68.45	0.012137	20.83	0.0	0.0	205.81	0.0	33.33	0.0	0.0	62.47	0.002178
piece_id	Telemann_DerLiebenSonneLichtUndPracht	21	28.57	0.0	0.0	53.79	0.011457	19.05	0.0	0.0	201.28	0.0	33.33	14.29	0.0	63.45	0.00221
piece_id	Vulpius_ChristusDerIstMeinLeben	9	33.33	0.0	0.0	25.02	0.004886	44.44	0.0	0.0	117.59	0.0	33.33	16.67	0.0	27.76	0.00094
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	16.67	0.0	0.0	14.12	0.002742	16.67	0.0	0.0	67.47	0.0	16.67	0.0	0.0	18.23	0.000619
is_nota_correct	0	120	27.5	0.0	0.0	322.33	0.063566	20.0	0.0	0.0	1483.99	0.0	19.17	10.31	0.0	329.75	0.011274
is_nota_correct	1	30	23.33	0.0	0.0	75.84	0.016774	26.67	0.0	0.0	389.8	0.0	50.0	20.0	0.0	87.93	0.002912
meta-question_id	1	15	13.33	0.0	0.0	37.05	0.008409	20.0	0.0	0.0	148.29	0.0	26.67	0.0	0.0	36.24	0.001162
meta-question_id	10	9	33.33	0.0	0.0	22.32	0.00458	33.33	0.0	0.0	102.47	0.0	33.33	33.33	0.0	25.9	0.000905
meta-question_id	11	9	33.33	0.0	0.0	24.26	0.004904	11.11	0.0	0.0	125.54	0.0	22.22	42.86	0.0	20.98	0.000747
meta-question_id	2	15	13.33	0.0	0.0	34.98	0.006872	13.33	0.0	0.0	97.61	0.0	13.33	0.0	0.0	32.76	0.000998
meta-question_id	3	15	20.0	0.0	0.0	43.82	0.008825	20.0	0.0	0.0	316.16	0.0	26.67	9.09	0.0	44.84	0.001647
meta-question_id	4	15	40.0	0.0	0.0	38.13	0.00728	26.67	0.0	0.0	143.1	0.0	40.0	0.0	0.0	39.29	0.001327
meta-question_id	5	15	26.67	0.0	0.0	38.55	0.008768	6.67	0.0	0.0	144.15	0.0	20.0	41.67	0.0	45.47	0.001337
meta-question_id	6	15	46.67	0.0	0.0	37.77	0.007802	46.67	0.0	0.0	166.42	0.0	46.67	0.0	0.0	51.92	0.001723
meta-question_id	7	15	40.0	0.0	0.0	47.47	0.008893	26.67	0.0	0.0	296.47	0.0	26.67	0.0	0.0	43.42	0.001593
meta-question_id	8	15	6.67	0.0	0.0	41.23	0.008442	0.0	0.0	0.0	207.48	0.0	6.67	7.14	0.0	40.38	0.001478
meta-question_id	9	12	25.0	0.0	0.0	32.59	0.005566	33.33	0.0	0.0	126.09	0.0	16.67	10.0	0.0	36.47	0.001269
category	harmony	30	30.0	0.0	0.0	79.17	0.01505	26.67	0.0	0.0	354.1	0.0	23.33	26.09	0.0	83.36	0.002921
category	pitch	60	21.67	0.0	0.0	153.98	0.031386	20.0	0.0	0.0	705.16	0.0	26.67	2.27	0.0	153.13	0.005134
category	rhythm	60	30.0	0.0	0.0	165.02	0.033904	20.0	0.0	0.0	814.53	0.0	25.0	13.33	0.0	181.19	0.006131
subcategory	harmonic-recognition	30	30.0	0.0	0.0	79.17	0.01505	26.67	0.0	0.0	354.1	0.0	23.33	26.09	0.0	83.36	0.002921
subcategory	interval-recognition	30	30.0	0.0	0.0	81.95	0.016105	23.33	0.0	0.0	459.26	0.0	33.33	5.0	0.0	84.13	0.002974
subcategory	pitch-recognition	30	13.33	0.0	0.0	72.03	0.015281	16.67	0.0	0.0	245.9	0.0	20.0	0.0	0.0	69.0	0.00216
subcategory	proportion-recognition	30	23.33	0.0	0.0	88.7	0.017335	13.33	0.0	0.0	503.95	0.0	16.67	4.0	0.0	83.8	0.003071
subcategory	rhythmic-recognition	30	36.67	0.0	0.0	76.32	0.016569	26.67	0.0	0.0	310.57	0.0	33.33	25.0	0.0	97.39	0.00306
skill	cadence recognition	9	33.33	0.0	0.0	24.26	0.004904	11.11	0.0	0.0	125.54	0.0	22.22	42.86	0.0	20.98	0.000747
skill	chord recognition	9	33.33	0.0	0.0	22.32	0.00458	33.33	0.0	0.0	102.47	0.0	33.33	33.33	0.0	25.9	0.000905
