Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	1500	32.13	0.39	0.0	3977.01	0.805805	23.73	14.95	0.0	4306.45	0.141631
submodality	audio.mastermix.wav	500	30.0	0.29	0.0	1228.52	0.209715	24.6	6.37	0.0	1261.11	0.040104
submodality	symbolic.abc.txt	500	34.8	0.92	0.0	1381.06	0.288924	24.4	24.6	0.0	1662.18	0.056777
submodality	visual.short.png	500	31.6	0.0	0.0	1367.43	0.307166	22.2	13.88	0.0	1383.16	0.04475
piece_id	Anonymous_AusMeinesHerzensGrunde	189	26.46	0.0	0.0	486.24	0.100639	26.46	15.83	0.0	512.64	0.017296
piece_id	Bach_IchStehAnDeinerKrippe	168	39.29	0.0	0.0	432.49	0.091792	25.0	17.46	0.0	513.04	0.016217
piece_id	Crueger_AufAufMeinHerzMitFreuden	165	29.09	0.0	0.0	433.4	0.088978	21.82	17.05	0.0	434.85	0.013999
piece_id	Drese_JesuGehVoran	150	25.33	0.89	0.0	401.79	0.080341	24.0	14.91	0.0	444.95	0.013846
piece_id	Gesius_BefiehlDuDeineWege	162	36.42	0.0	0.0	445.81	0.087163	24.69	13.11	0.0	509.76	0.018136
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	126	30.95	0.0	0.0	336.19	0.065821	20.63	15.0	0.0	321.63	0.010242
piece_id	Jan_DuGrosserSchmerzensmann	144	31.25	2.02	0.0	373.49	0.074704	20.83	15.79	0.0	394.47	0.012466
piece_id	Telemann_DerLiebenSonneLichtUndPracht	153	41.18	0.0	0.0	430.25	0.085544	26.8	11.61	0.0	462.66	0.015509
piece_id	Vulpius_ChristusDerIstMeinLeben	135	28.89	0.0	0.0	351.07	0.074008	20.74	11.21	0.0	399.91	0.013635
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	108	32.41	1.37	0.0	286.26	0.056815	25.0	17.28	0.0	312.54	0.010286
is_nota_correct	0	1200	36.0	0.39	0.0	3186.85	0.644497	19.5	14.6	0.0	3458.47	0.114091
is_nota_correct	1	300	16.67	0.4	0.0	790.16	0.161308	40.67	16.85	0.0	847.98	0.02754
meta-question_id	1	150	20.67	0.0	0.0	393.16	0.080191	20.67	0.84	0.0	431.93	0.013469
meta-question_id	10	120	45.0	1.52	0.0	325.69	0.062348	26.67	29.55	0.0	347.38	0.01175
meta-question_id	11	120	26.67	0.0	0.0	331.09	0.064363	12.5	38.1	0.0	293.46	0.009477
meta-question_id	2	150	25.33	0.89	0.0	374.16	0.073805	27.33	6.42	0.0	370.93	0.010826
meta-question_id	3	150	16.67	0.0	0.0	405.58	0.090976	15.33	25.2	0.0	455.14	0.01415
meta-question_id	4	150	43.33	0.0	0.0	413.42	0.079583	25.33	7.14	0.0	432.32	0.014513
meta-question_id	5	150	36.0	1.04	0.0	385.97	0.078498	19.33	29.75	0.0	378.87	0.011693
meta-question_id	6	150	44.0	0.0	0.0	413.18	0.084633	44.67	12.05	0.0	420.67	0.013923
meta-question_id	7	150	42.0	1.15	0.0	397.26	0.085023	24.67	7.96	0.0	526.93	0.019716
meta-question_id	8	150	18.0	0.0	0.0	392.69	0.080136	16.0	0.79	0.0	460.23	0.015605
meta-question_id	9	60	45.0	0.0	0.0	144.8	0.026249	31.67	2.44	0.0	188.6	0.006509
category	harmony	300	37.67	0.53	0.0	801.59	0.15296	22.0	28.63	0.0	829.44	0.027736
category	pitch	600	26.5	0.23	0.0	1586.32	0.324556	22.17	10.28	0.0	1690.31	0.052958
category	rhythm	600	35.0	0.51	0.0	1589.1	0.32829	26.17	12.64	0.0	1786.7	0.060937
