Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	150	42.67	0.0	0.0	522.88	0.150115	33.33	0.0	0.0	1351.11	0.260054	36.0	0.0	0.0	3422.85	0.0	31.33	0.0	0.0	459.87	0.020701	36.67	0.0	0.0	2031.56	0.288741	30.67	0.96	0.0	596.67	1.376085
submodality	audio.mastermix.wav	50	28.0	0.0	0.0	151.39	0.037294	22.0	0.0	0.0	131.47	0.22329	34.0	0.0	0.0	732.86	0.0	26.0	0.0	0.0	197.43	0.005412	32.0	0.0	0.0	423.9	0.049472	26.0	2.7	0.0	258.44	0.9635
submodality	symbolic.abc.txt	50	54.0	0.0	0.0	182.21	0.057377	46.0	0.0	0.0	352.64	0.00935	52.0	0.0	0.0	1846.34	0.0	44.0	0.0	0.0	156.71	0.008771	46.0	0.0	0.0	791.78	0.119684	44.0	0.0	0.0	205.54	0.306028
submodality	visual.short.png	50	46.0	0.0	0.0	189.28	0.055443	32.0	0.0	0.0	867.0	0.027414	22.0	0.0	0.0	843.65	0.0	24.0	0.0	0.0	105.73	0.006517	32.0	0.0	0.0	815.87	0.119585	22.0	0.0	0.0	132.69	0.106557
piece_id	Anonymous_AusMeinesHerzensGrunde	39	46.15	0.0	0.0	145.16	0.042697	30.77	0.0	0.0	714.81	0.10023	35.9	0.0	0.0	1058.07	0.0	30.77	0.0	0.0	130.07	0.006261	23.08	0.0	0.0	635.82	0.091597	30.77	0.0	0.0	189.06	0.443908
piece_id	Bach_IchStehAnDeinerKrippe	12	25.0	0.0	0.0	44.05	0.011026	41.67	0.0	0.0	41.8	0.019041	33.33	0.0	0.0	175.4	0.0	58.33	0.0	0.0	32.66	0.001453	33.33	0.0	0.0	150.2	0.020777	25.0	0.0	0.0	42.23	0.104322
piece_id	Crueger_AufAufMeinHerzMitFreuden	9	11.11	0.0	0.0	36.75	0.010915	33.33	0.0	0.0	39.37	0.015992	33.33	0.0	0.0	248.36	0.0	11.11	0.0	0.0	34.81	0.00174	33.33	0.0	0.0	120.85	0.018059	33.33	16.67	0.0	41.1	0.096005
piece_id	Drese_JesuGehVoran	9	55.56	0.0	0.0	26.26	0.008236	44.44	0.0	0.0	45.97	0.010694	44.44	0.0	0.0	144.42	0.0	44.44	0.0	0.0	25.96	0.001013	44.44	0.0	0.0	154.5	0.021193	22.22	0.0	0.0	30.53	0.06337
piece_id	Gesius_BefiehlDuDeineWege	9	22.22	0.0	0.0	30.37	0.009212	22.22	0.0	0.0	64.44	0.015089	22.22	0.0	0.0	156.88	0.0	22.22	0.0	0.0	31.48	0.001346	33.33	0.0	0.0	178.21	0.025195	0.0	0.0	0.0	43.63	0.092698
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	9	55.56	0.0	0.0	26.71	0.00805	55.56	0.0	0.0	39.97	0.011281	55.56	0.0	0.0	290.95	0.0	22.22	0.0	0.0	22.57	0.000997	44.44	0.0	0.0	76.06	0.010221	11.11	0.0	0.0	26.51	0.061495
piece_id	Jan_DuGrosserSchmerzensmann	18	33.33	0.0	0.0	60.04	0.017233	11.11	0.0	0.0	57.53	0.026491	33.33	0.0	0.0	307.76	0.0	27.78	0.0	0.0	51.64	0.002331	33.33	0.0	0.0	164.36	0.022462	44.44	0.0	0.0	66.28	0.157385
piece_id	Telemann_DerLiebenSonneLichtUndPracht	18	50.0	0.0	0.0	68.98	0.020759	33.33	0.0	0.0	102.14	0.037972	33.33	0.0	0.0	465.07	0.0	38.89	0.0	0.0	57.09	0.002659	61.11	0.0	0.0	243.25	0.035366	44.44	0.0	0.0	77.96	0.212508
piece_id	Vulpius_ChristusDerIstMeinLeben	9	66.67	0.0	0.0	25.03	0.006675	55.56	0.0	0.0	153.6	0.012027	66.67	0.0	0.0	146.99	0.0	55.56	0.0	0.0	28.23	0.001165	33.33	0.0	0.0	89.12	0.011568	55.56	0.0	0.0	31.99	0.060052
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	18	50.0	0.0	0.0	59.55	0.015312	33.33	0.0	0.0	91.49	0.011237	22.22	0.0	0.0	428.94	0.0	11.11	0.0	0.0	45.36	0.001735	44.44	0.0	0.0	219.19	0.032302	22.22	0.0	0.0	47.38	0.084343
is_nota_correct	0	120	42.5	0.0	0.0	411.76	0.117436	32.5	0.0	0.0	669.3	0.209896	33.33	0.0	0.0	2920.98	0.0	33.33	0.0	0.0	369.6	0.01621	40.0	0.0	0.0	1581.21	0.223918	31.67	1.22	0.0	493.92	1.173335
is_nota_correct	1	30	43.33	0.0	0.0	111.12	0.032679	36.67	0.0	0.0	681.81	0.050158	46.67	0.0	0.0	501.87	0.0	23.33	0.0	0.0	90.26	0.004491	23.33	0.0	0.0	450.35	0.064822	26.67	0.0	0.0	102.74	0.20275
meta-question_id	1	15	33.33	0.0	0.0	43.47	0.013472	40.0	0.0	0.0	73.0	0.018975	40.0	0.0	0.0	419.04	0.0	20.0	0.0	0.0	37.27	0.001641	46.67	0.0	0.0	167.79	0.023214	13.33	0.0	0.0	48.43	0.110413
meta-question_id	10	9	66.67	0.0	0.0	31.56	0.009531	22.22	0.0	0.0	26.97	0.015434	33.33	0.0	0.0	209.94	0.0	55.56	0.0	0.0	24.27	0.001108	44.44	0.0	0.0	122.63	0.016616	66.67	0.0	0.0	33.43	0.081375
meta-question_id	11	9	22.22	0.0	0.0	31.98	0.009244	44.44	0.0	0.0	34.05	0.017494	22.22	0.0	0.0	178.19	0.0	33.33	0.0	0.0	29.51	0.001419	33.33	0.0	0.0	122.57	0.01682	33.33	16.67	0.0	45.18	0.095675
meta-question_id	2	15	46.67	0.0	0.0	57.96	0.015288	20.0	0.0	0.0	61.13	0.020739	46.67	0.0	0.0	170.38	0.0	13.33	0.0	0.0	41.15	0.001806	33.33	0.0	0.0	92.62	0.013552	33.33	0.0	0.0	46.47	0.116895
meta-question_id	3	15	33.33	0.0	0.0	56.34	0.017466	26.67	0.0	0.0	603.44	0.049407	20.0	0.0	0.0	291.76	0.0	40.0	0.0	0.0	49.36	0.002306	33.33	0.0	0.0	255.01	0.039558	26.67	0.0	0.0	66.95	0.167175
meta-question_id	4	15	86.67	0.0	0.0	63.09	0.018015	26.67	0.0	0.0	109.81	0.024612	26.67	0.0	0.0	771.75	0.0	33.33	0.0	0.0	52.44	0.002436	40.0	0.0	0.0	358.17	0.053749	26.67	0.0	0.0	63.42	0.141895
meta-question_id	5	15	40.0	0.0	0.0	55.1	0.014923	46.67	0.0	0.0	58.21	0.02581	46.67	0.0	0.0	237.36	0.0	33.33	0.0	0.0	40.52	0.001909	40.0	0.0	0.0	88.61	0.011775	40.0	0.0	0.0	57.55	0.148525
meta-question_id	6	15	26.67	0.0	0.0	51.09	0.016174	33.33	0.0	0.0	57.25	0.026579	40.0	0.0	0.0	301.28	0.0	40.0	0.0	0.0	62.43	0.002863	20.0	0.0	0.0	318.06	0.044177	33.33	0.0	0.0	75.41	0.1588
meta-question_id	7	15	46.67	0.0	0.0	51.66	0.015231	40.0	0.0	0.0	65.25	0.026782	40.0	0.0	0.0	455.93	0.0	46.67	0.0	0.0	48.58	0.002234	26.67	0.0	0.0	198.11	0.028115	26.67	0.0	0.0	65.52	0.162312
meta-question_id	8	15	13.33	0.0	0.0	50.57	0.013744	26.67	0.0	0.0	92.43	0.01816	20.0	0.0	0.0	277.09	0.0	6.67	0.0	0.0	45.1	0.001862	40.0	0.0	0.0	239.49	0.033179	20.0	0.0	0.0	60.11	0.120045
meta-question_id	9	12	58.33	0.0	0.0	30.05	0.007027	41.67	0.0	0.0	169.56	0.016062	58.33	0.0	0.0	110.12	0.0	33.33	0.0	0.0	29.25	0.001114	50.0	0.0	0.0	68.51	0.007985	33.33	0.0	0.0	34.2	0.072975
category	harmony	30	50.0	0.0	0.0	93.59	0.025802	36.67	0.0	0.0	230.58	0.04899	40.0	0.0	0.0	498.25	0.0	40.0	0.0	0.0	83.03	0.003642	43.33	0.0	0.0	313.71	0.041421	43.33	5.88	0.0	112.81	0.250025
category	pitch	60	50.0	0.0	0.0	220.87	0.06424	28.33	0.0	0.0	847.38	0.113732	33.33	0.0	0.0	1652.94	0.0	26.67	0.0	0.0	180.21	0.00819	38.33	0.0	0.0	873.59	0.130073	25.0	0.0	0.0	225.27	0.536378
