Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	150	47.33	0.0	0.0	562.17	0.147595	36.0	1.04	0.0	2064.28	0.244152	46.67	0.0	0.0	3071.94	0.0	35.33	0.0	0.0	493.26	0.020702	44.67	0.0	0.0	2079.47	0.287214	37.33	2.13	0.0	597.52	1.309895
submodality	audio.mastermix.wav	50	38.0	0.0	0.0	188.57	0.036149	30.0	2.86	0.0	603.38	0.216691	40.0	0.0	0.0	435.91	0.0	30.0	0.0	0.0	207.42	0.005201	36.0	0.0	0.0	414.87	0.048642	38.0	0.0	0.0	241.61	0.904873
submodality	symbolic.abc.txt	50	56.0	0.0	0.0	173.23	0.058085	44.0	0.0	0.0	334.66	0.008666	64.0	0.0	0.0	1651.02	0.0	42.0	0.0	0.0	167.59	0.00903	60.0	0.0	0.0	857.65	0.126627	38.0	0.0	0.0	192.54	0.295065
submodality	visual.short.png	50	48.0	0.0	0.0	200.37	0.053361	34.0	0.0	0.0	1126.24	0.018795	36.0	0.0	0.0	985.01	0.0	34.0	0.0	0.0	118.24	0.006471	38.0	0.0	0.0	806.95	0.111945	36.0	6.25	0.0	163.37	0.109957
piece_id	Anonymous_AusMeinesHerzensGrunde	9	66.67	0.0	0.0	33.19	0.00999	55.56	0.0	0.0	57.87	0.018202	77.78	0.0	0.0	132.61	0.0	66.67	0.0	0.0	27.94	0.001295	55.56	0.0	0.0	79.12	0.010413	22.22	0.0	0.0	35.0	0.09706
piece_id	Bach_IchStehAnDeinerKrippe	24	45.83	0.0	0.0	81.6	0.023034	45.83	0.0	0.0	736.89	0.044982	41.67	0.0	0.0	518.17	0.0	37.5	0.0	0.0	72.64	0.003077	58.33	0.0	0.0	279.22	0.037766	54.17	0.0	0.0	90.42	0.214248
piece_id	Crueger_AufAufMeinHerzMitFreuden	30	46.67	0.0	0.0	107.59	0.030661	43.33	0.0	0.0	336.87	0.056026	50.0	0.0	0.0	671.1	0.0	36.67	0.0	0.0	108.04	0.004777	43.33	0.0	0.0	421.99	0.059574	40.0	5.56	0.0	149.69	0.2891
piece_id	Gesius_BefiehlDuDeineWege	9	55.56	0.0	0.0	31.65	0.00888	0.0	0.0	0.0	79.73	0.015021	22.22	0.0	0.0	192.6	0.0	22.22	0.0	0.0	26.69	0.001044	44.44	0.0	0.0	59.15	0.0075	44.44	0.0	0.0	34.16	0.083712
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	83.33	0.0	0.0	22.9	0.004688	66.67	0.0	0.0	22.77	0.007441	83.33	0.0	0.0	102.6	0.0	50.0	0.0	0.0	17.04	0.00072	50.0	0.0	0.0	79.27	0.01069	50.0	0.0	0.0	23.29	0.048085
piece_id	Jan_DuGrosserSchmerzensmann	18	33.33	0.0	0.0	64.74	0.018911	11.11	0.0	0.0	358.03	0.030676	27.78	0.0	0.0	383.07	0.0	16.67	0.0	0.0	61.81	0.002678	22.22	0.0	0.0	376.19	0.055544	16.67	6.67	0.0	71.9	0.169615
piece_id	Telemann_DerLiebenSonneLichtUndPracht	15	40.0	0.0	0.0	70.28	0.016782	33.33	10.0	0.0	285.82	0.03915	46.67	0.0	0.0	435.78	0.0	26.67	0.0	0.0	57.21	0.002519	26.67	0.0	0.0	283.48	0.03757	26.67	0.0	0.0	65.3	0.1683
piece_id	Vulpius_ChristusDerIstMeinLeben	21	33.33	0.0	0.0	75.76	0.017819	33.33	0.0	0.0	75.55	0.020951	42.86	0.0	0.0	315.76	0.0	23.81	0.0	0.0	65.14	0.002315	47.62	0.0	0.0	247.14	0.034706	38.1	0.0	0.0	65.87	0.132915
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	18	61.11	0.0	0.0	74.46	0.016829	38.89	0.0	0.0	110.74	0.011703	55.56	0.0	0.0	320.25	0.0	55.56	0.0	0.0	56.74	0.002277	55.56	0.0	0.0	253.9	0.033451	38.89	0.0	0.0	61.87	0.10686
is_nota_correct	0	120	45.83	0.0	0.0	440.31	0.11585	34.17	0.0	0.0	1622.72	0.180173	45.83	0.0	0.0	2374.29	0.0	36.67	0.0	0.0	365.23	0.01552	49.17	0.0	0.0	1649.57	0.226823	40.83	2.82	0.0	469.2	0.984613
is_nota_correct	1	30	53.33	0.0	0.0	121.87	0.031745	43.33	5.88	0.0	441.56	0.063979	50.0	0.0	0.0	697.64	0.0	30.0	0.0	0.0	128.03	0.005182	26.67	0.0	0.0	429.9	0.060391	23.33	0.0	0.0	128.31	0.325282
meta-question_id	1	15	46.67	0.0	0.0	56.56	0.015941	33.33	0.0	0.0	251.12	0.031469	40.0	0.0	0.0	297.41	0.0	33.33	0.0	0.0	47.81	0.002163	33.33	0.0	0.0	150.57	0.021118	13.33	0.0	0.0	53.82	0.144325
meta-question_id	10	9	44.44	0.0	0.0	31.33	0.007556	33.33	0.0	0.0	32.18	0.011665	55.56	0.0	0.0	154.25	0.0	22.22	0.0	0.0	26.32	0.001045	66.67	0.0	0.0	83.96	0.010732	66.67	0.0	0.0	29.11	0.06708
meta-question_id	11	9	22.22	0.0	0.0	34.09	0.009728	11.11	0.0	0.0	45.22	0.015773	0.0	0.0	0.0	188.42	0.0	22.22	0.0	0.0	30.74	0.001379	0.0	0.0	0.0	171.14	0.023189	11.11	12.5	0.0	39.3	0.093565
meta-question_id	2	15	60.0	0.0	0.0	50.47	0.013685	53.33	0.0	0.0	129.28	0.020969	53.33	0.0	0.0	141.2	0.0	46.67	0.0	0.0	48.25	0.001954	53.33	0.0	0.0	159.53	0.021569	66.67	0.0	0.0	47.01	0.117938
meta-question_id	3	15	40.0	0.0	0.0	73.51	0.016912	20.0	8.33	0.0	239.22	0.033651	60.0	0.0	0.0	483.22	0.0	33.33	0.0	0.0	57.37	0.002487	26.67	0.0	0.0	302.26	0.0415	33.33	0.0	0.0	65.36	0.148042
meta-question_id	4	15	40.0	0.0	0.0	56.13	0.016708	33.33	0.0	0.0	824.57	0.033053	33.33	0.0	0.0	348.19	0.0	20.0	0.0	0.0	52.16	0.002073	53.33	0.0	0.0	361.24	0.055087	33.33	0.0	0.0	55.61	0.130778
meta-question_id	5	15	53.33	0.0	0.0	51.82	0.014533	60.0	0.0	0.0	80.26	0.022346	66.67	0.0	0.0	419.53	0.0	33.33	0.0	0.0	49.99	0.00197	60.0	0.0	0.0	129.42	0.017303	60.0	0.0	0.0	54.48	0.13039
