Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.0-flash-lite-001	OVERALL	ALL	15	8	7	2	0	53.33	28.57	0.0	37.49	0.001317
text-only-google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	5	2	3	0	0	40.0	0.0	0.0	11.84	0.00038
text-only-google/gemini-2.0-flash-lite-001	submodality	symbolic.abc.txt	5	3	2	1	0	60.0	50.0	0.0	14.83	0.000574
text-only-google/gemini-2.0-flash-lite-001	submodality	visual.short.png	5	3	2	1	0	60.0	50.0	0.0	10.81	0.000362
text-only-google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	3	1	2	2	0	33.33	100.0	0.0	4.17	0.000129
text-only-google/gemini-2.0-flash-lite-001	piece_id	Drese_JesuGehVoran	3	3	0	0	0	100.0	0.0	0.0	6.48	0.000215
text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	3	0	3	0	0	0.0	0.0	0.0	7.24	0.000271
text-only-google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	3	2	1	0	0	66.67	0.0	0.0	13.77	0.00051
text-only-google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	3	2	1	0	0	66.67	0.0	0.0	5.83	0.000191
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	0	12	6	6	2	0	50.0	33.33	0.0	30.22	0.001057
text-only-google/gemini-2.0-flash-lite-001	is_nota_correct	1	3	2	1	0	0	66.67	0.0	0.0	7.27	0.000259
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	1	3	3	0	0	0	100.0	0.0	0.0	6.48	0.000215
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	3	3	0	3	0	0	0.0	0.0	0.0	7.24	0.000271
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	5	3	1	2	2	0	33.33	100.0	0.0	4.17	0.000129
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	7	3	2	1	0	0	66.67	0.0	0.0	13.77	0.00051
text-only-google/gemini-2.0-flash-lite-001	meta-question_id	9	3	2	1	0	0	66.67	0.0	0.0	5.83	0.000191
text-only-google/gemini-2.0-flash-lite-001	category	harmony	3	2	1	0	0	66.67	0.0	0.0	5.83	0.000191
text-only-google/gemini-2.0-flash-lite-001	category	pitch	6	3	3	0	0	50.0	0.0	0.0	13.72	0.000486
text-only-google/gemini-2.0-flash-lite-001	category	rhythm	6	3	3	2	0	50.0	66.67	0.0	17.94	0.00064
text-only-google/gemini-2.0-flash-lite-001	subcategory	harmonic-recognition	3	2	1	0	0	66.67	0.0	0.0	5.83	0.000191
text-only-google/gemini-2.0-flash-lite-001	subcategory	interval-recognition	3	0	3	0	0	0.0	0.0	0.0	7.24	0.000271
text-only-google/gemini-2.0-flash-lite-001	subcategory	pitch-recognition	3	3	0	0	0	100.0	0.0	0.0	6.48	0.000215
text-only-google/gemini-2.0-flash-lite-001	subcategory	proportion-recognition	3	2	1	0	0	66.67	0.0	0.0	13.77	0.00051
text-only-google/gemini-2.0-flash-lite-001	subcategory	rhythmic-recognition	3	1	2	2	0	33.33	100.0	0.0	4.17	0.000129
text-only-google/gemini-2.0-flash-lite-001	skill	interval recognition	3	0	3	0	0	0.0	0.0	0.0	7.24	0.000271
text-only-google/gemini-2.0-flash-lite-001	skill	note length	3	1	2	2	0	33.33	100.0	0.0	4.17	0.000129
text-only-google/gemini-2.0-flash-lite-001	skill	pitch recognition	3	3	0	0	0	100.0	0.0	0.0	6.48	0.000215
text-only-google/gemini-2.0-flash-lite-001	skill	rhythm pattern	3	2	1	0	0	66.67	0.0	0.0	13.77	0.00051
text-only-google/gemini-2.0-flash-lite-001	skill	tonality recognition	3	2	1	0	0	66.67	0.0	0.0	5.83	0.000191
text-only-google/gemini-2.0-flash-lite-001	rel/abs	absolute	6	4	2	2	0	66.67	100.0	0.0	10.65	0.000344
text-only-google/gemini-2.0-flash-lite-001	rel/abs	relative	9	4	5	0	0	44.44	0.0	0.0	26.84	0.000972
text-only-google/gemini-2.0-flash-lite-001	specification	harmony-relative	3	2	1	0	0	66.67	0.0	0.0	5.83	0.000191
text-only-google/gemini-2.0-flash-lite-001	specification	pitch-absolute	3	3	0	0	0	100.0	0.0	0.0	6.48	0.000215
text-only-google/gemini-2.0-flash-lite-001	specification	pitch-relative	3	0	3	0	0	0.0	0.0	0.0	7.24	0.000271
text-only-google/gemini-2.0-flash-lite-001	specification	rhythm-absolute	3	1	2	2	0	33.33	100.0	0.0	4.17	0.000129
text-only-google/gemini-2.0-flash-lite-001	specification	rhythm-relative	3	2	1	0	0	66.67	0.0	0.0	13.77	0.00051
