Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	300	44.33	0.0	0.0	970.9	0.292704	32.0	4.41	0.0	4274.17	0.481343	38.0	0.0	0.0	6619.37	0.0	38.33	0.0	0.0	1081.64	0.041595	34.67	0.0	0.0	4116.24	0.585091	33.33	2.0	0.0	1118.92	2.611035
submodality	audio.mastermix.wav	100	28.0	0.0	0.0	304.51	0.070642	31.0	1.45	0.0	725.03	0.410128	29.0	0.0	0.0	1795.23	0.0	32.0	0.0	0.0	448.17	0.010231	26.0	0.0	0.0	798.48	0.089535	32.0	0.0	0.0	476.85	1.772198
submodality	symbolic.abc.txt	100	59.0	0.0	0.0	340.16	0.11642	43.0	0.0	0.0	916.51	0.022077	55.0	0.0	0.0	3454.75	0.0	47.0	0.0	0.0	350.65	0.018235	45.0	0.0	0.0	1674.32	0.259175	41.0	0.0	0.0	391.92	0.620715
submodality	visual.short.png	100	46.0	0.0	0.0	326.23	0.105642	22.0	10.26	0.0	2632.63	0.049138	30.0	0.0	0.0	1369.39	0.0	36.0	0.0	0.0	282.81	0.013129	33.0	0.0	0.0	1643.44	0.236381	27.0	5.48	0.0	250.15	0.218123
piece_id	Anonymous_AusMeinesHerzensGrunde	15	53.33	0.0	0.0	55.11	0.014908	53.33	0.0	0.0	412.05	0.035595	53.33	0.0	0.0	379.14	0.0	40.0	0.0	0.0	54.23	0.002013	40.0	0.0	0.0	194.9	0.027095	46.67	0.0	0.0	53.31	0.154878
piece_id	Bach_IchStehAnDeinerKrippe	21	61.9	0.0	0.0	64.53	0.01985	42.86	0.0	0.0	123.36	0.033824	38.1	0.0	0.0	373.14	0.0	47.62	0.0	0.0	59.35	0.002608	38.1	0.0	0.0	271.4	0.038881	38.1	0.0	0.0	71.42	0.18704
piece_id	Crueger_AufAufMeinHerzMitFreuden	42	52.38	0.0	0.0	143.05	0.043643	30.95	6.9	0.0	621.75	0.079406	64.29	0.0	0.0	1031.26	0.0	47.62	0.0	0.0	155.81	0.006752	40.48	0.0	0.0	633.99	0.087959	42.86	8.33	0.0	165.91	0.426867
piece_id	Drese_JesuGehVoran	27	40.74	0.0	0.0	82.17	0.026192	0.0	0.0	0.0	287.76	0.034288	37.04	0.0	0.0	470.52	0.0	18.52	0.0	0.0	116.64	0.004007	33.33	0.0	0.0	390.14	0.056326	33.33	0.0	0.0	97.78	0.214442
piece_id	Gesius_BefiehlDuDeineWege	39	35.9	0.0	0.0	133.81	0.040678	35.9	8.0	0.0	645.42	0.070844	33.33	0.0	0.0	805.68	0.0	33.33	0.0	0.0	158.1	0.005813	25.64	0.0	0.0	553.28	0.082801	23.08	3.33	0.0	151.12	0.372955
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	36	33.33	0.0	0.0	103.5	0.030251	30.56	4.0	0.0	361.61	0.048835	27.78	0.0	0.0	787.25	0.0	44.44	0.0	0.0	96.95	0.004229	41.67	0.0	0.0	425.94	0.056144	36.11	0.0	0.0	126.34	0.277812
piece_id	Jan_DuGrosserSchmerzensmann	30	50.0	0.0	0.0	100.17	0.031077	33.33	5.0	0.0	310.78	0.049647	26.67	0.0	0.0	975.9	0.0	40.0	0.0	0.0	105.86	0.004594	30.0	0.0	0.0	467.7	0.071882	23.33	4.35	0.0	125.86	0.281677
piece_id	Telemann_DerLiebenSonneLichtUndPracht	33	33.33	0.0	0.0	118.11	0.037333	24.24	4.0	0.0	635.71	0.07701	27.27	0.0	0.0	785.95	0.0	39.39	0.0	0.0	128.8	0.005495	33.33	0.0	0.0	491.58	0.072583	27.27	0.0	0.0	142.78	0.37351
piece_id	Vulpius_ChristusDerIstMeinLeben	18	72.22	0.0	0.0	52.6	0.015046	38.89	0.0	0.0	301.77	0.023124	38.89	0.0	0.0	288.98	0.0	38.89	0.0	0.0	61.62	0.002047	44.44	0.0	0.0	206.51	0.026717	44.44	0.0	0.0	60.51	0.11894
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	39	35.9	0.0	0.0	117.84	0.033726	41.03	8.7	0.0	573.94	0.02877	35.9	0.0	0.0	721.55	0.0	33.33	0.0	0.0	144.3	0.004037	28.21	0.0	0.0	480.8	0.064702	30.77	0.0	0.0	123.89	0.202912
is_nota_correct	0	240	46.25	0.0	0.0	765.13	0.230493	32.08	4.91	0.0	3500.98	0.396776	39.17	0.0	0.0	4862.7	0.0	42.5	0.0	0.0	857.49	0.032493	39.17	0.0	0.0	3133.46	0.444326	35.83	2.6	0.0	896.33	2.126995
is_nota_correct	1	60	36.67	0.0	0.0	205.77	0.062211	31.67	2.44	0.0	773.19	0.084567	33.33	0.0	0.0	1756.67	0.0	21.67	0.0	0.0	224.15	0.009102	16.67	0.0	0.0	982.78	0.140764	23.33	0.0	0.0	222.59	0.48404
meta-question_id	1	30	26.67	0.0	0.0	97.26	0.030394	16.67	0.0	0.0	653.98	0.052179	30.0	0.0	0.0	651.01	0.0	36.67	0.0	0.0	146.79	0.00403	20.0	0.0	0.0	289.72	0.041403	20.0	0.0	0.0	102.4	0.253302
meta-question_id	10	21	52.38	0.0	0.0	65.66	0.018011	28.57	20.0	0.0	404.41	0.033579	19.05	0.0	0.0	714.16	0.0	38.1	0.0	0.0	64.91	0.00288	33.33	0.0	0.0	268.47	0.034693	19.05	5.88	0.0	79.19	0.17219
meta-question_id	11	18	27.78	0.0	0.0	61.77	0.016907	33.33	8.33	0.0	242.57	0.019299	27.78	0.0	0.0	241.64	0.0	16.67	0.0	0.0	49.67	0.002052	27.78	0.0	0.0	283.64	0.036038	33.33	8.33	0.0	70.58	0.12989
meta-question_id	2	30	50.0	0.0	0.0	92.47	0.029946	26.67	0.0	0.0	488.62	0.05557	30.0	0.0	0.0	330.34	0.0	36.67	0.0	0.0	130.81	0.004084	33.33	0.0	0.0	297.17	0.042112	30.0	0.0	0.0	94.59	0.250603
meta-question_id	3	30	20.0	0.0	0.0	100.95	0.030805	33.33	0.0	0.0	236.75	0.040389	26.67	0.0	0.0	865.6	0.0	33.33	0.0	0.0	129.46	0.00437	16.67	0.0	0.0	483.42	0.072302	6.67	0.0	0.0	102.19	0.235093
meta-question_id	4	30	56.67	0.0	0.0	103.79	0.03205	36.67	0.0	0.0	230.63	0.048409	50.0	0.0	0.0	1212.59	0.0	60.0	0.0	0.0	102.92	0.004325	46.67	0.0	0.0	650.58	0.098325	63.33	0.0	0.0	116.16	0.280867
meta-question_id	5	30	76.67	0.0	0.0	93.57	0.030559	46.67	12.5	0.0	321.55	0.046074	50.0	0.0	0.0	524.36	0.0	33.33	0.0	0.0	99.8	0.003944	43.33	0.0	0.0	406.74	0.055603	46.67	6.25	0.0	112.02	0.257395
meta-question_id	6	30	50.0	0.0	0.0	100.22	0.031867	43.33	5.88	0.0	737.75	0.054304	63.33	0.0	0.0	581.49	0.0	46.67	0.0	0.0	112.07	0.005036	46.67	0.0	0.0	471.58	0.070182	53.33	0.0	0.0	148.4	0.316333
