Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	75	44.0	0.0	0.0	263.98	0.074133	28.0	1.85	0.0	825.74	0.120484	48.0	0.0	0.0	1358.68	0.0	36.0	0.0	0.0	239.66	0.010813	42.67	0.0	0.0	1121.1	0.156492	36.0	0.0	0.0	293.44	0.63812
submodality	audio.mastermix.wav	25	24.0	0.0	0.0	85.8	0.017415	24.0	0.0	0.0	285.85	0.108886	44.0	0.0	0.0	210.13	0.0	36.0	0.0	0.0	92.78	0.002531	28.0	0.0	0.0	190.28	0.020915	36.0	0.0	0.0	116.07	0.435005
submodality	symbolic.abc.txt	25	64.0	0.0	0.0	88.52	0.030151	44.0	0.0	0.0	258.5	0.006268	72.0	0.0	0.0	885.61	0.0	48.0	0.0	0.0	88.29	0.004679	60.0	0.0	0.0	522.62	0.077905	48.0	0.0	0.0	100.85	0.14411
submodality	visual.short.png	25	44.0	0.0	0.0	89.67	0.026567	16.0	4.76	0.0	281.39	0.005329	28.0	0.0	0.0	262.94	0.0	24.0	0.0	0.0	58.59	0.003603	40.0	0.0	0.0	408.21	0.057672	24.0	0.0	0.0	76.51	0.059005
piece_id	Anonymous_AusMeinesHerzensGrunde	9	44.44	0.0	0.0	29.61	0.011141	33.33	0.0	0.0	252.27	0.02765	33.33	0.0	0.0	251.06	0.0	33.33	0.0	0.0	40.94	0.002122	44.44	0.0	0.0	193.05	0.030409	55.56	0.0	0.0	46.75	0.10819
piece_id	Bach_IchStehAnDeinerKrippe	9	44.44	0.0	0.0	37.49	0.009362	55.56	0.0	0.0	50.6	0.014744	44.44	0.0	0.0	209.14	0.0	22.22	0.0	0.0	27.36	0.001251	33.33	0.0	0.0	150.98	0.020824	22.22	0.0	0.0	33.75	0.08221
piece_id	Drese_JesuGehVoran	12	50.0	0.0	0.0	37.75	0.010599	8.33	0.0	0.0	81.92	0.014611	66.67	0.0	0.0	142.45	0.0	58.33	0.0	0.0	30.11	0.001208	50.0	0.0	0.0	86.17	0.010237	41.67	0.0	0.0	42.8	0.088533
piece_id	Gesius_BefiehlDuDeineWege	3	33.33	0.0	0.0	12.52	0.003377	0.0	0.0	0.0	8.99	0.004864	66.67	0.0	0.0	57.71	0.0	0.0	0.0	0.0	14.23	0.000708	33.33	0.0	0.0	36.89	0.004431	0.0	0.0	0.0	9.94	0.026738
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	33.33	0.0	0.0	12.39	0.002873	33.33	0.0	0.0	27.18	0.00397	100.0	0.0	0.0	45.01	0.0	33.33	0.0	0.0	12.84	0.000356	66.67	0.0	0.0	36.9	0.005157	100.0	0.0	0.0	10.76	0.022155
piece_id	Jan_DuGrosserSchmerzensmann	15	33.33	0.0	0.0	59.59	0.016359	26.67	0.0	0.0	84.49	0.022385	40.0	0.0	0.0	310.42	0.0	40.0	0.0	0.0	53.62	0.002564	33.33	0.0	0.0	240.75	0.035687	20.0	0.0	0.0	67.09	0.135695
piece_id	Telemann_DerLiebenSonneLichtUndPracht	9	66.67	0.0	0.0	27.01	0.007453	44.44	0.0	0.0	47.32	0.018899	55.56	0.0	0.0	90.72	0.0	44.44	0.0	0.0	23.21	0.001014	66.67	0.0	0.0	80.23	0.009574	66.67	0.0	0.0	31.64	0.09376
piece_id	Vulpius_ChristusDerIstMeinLeben	3	33.33	0.0	0.0	8.65	0.002529	33.33	0.0	0.0	167.57	0.005078	33.33	0.0	0.0	70.89	0.0	0.0	0.0	0.0	7.48	0.000327	0.0	0.0	0.0	62.14	0.008256	0.0	0.0	0.0	11.42	0.021352
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	12	41.67	0.0	0.0	38.95	0.010441	16.67	10.0	0.0	105.42	0.008282	33.33	0.0	0.0	181.28	0.0	33.33	0.0	0.0	29.86	0.001263	41.67	0.0	0.0	233.98	0.031916	25.0	0.0	0.0	39.29	0.059488
is_nota_correct	0	60	40.0	0.0	0.0	206.31	0.057393	23.33	0.0	0.0	644.36	0.101543	43.33	0.0	0.0	963.87	0.0	41.67	0.0	0.0	190.24	0.008305	46.67	0.0	0.0	828.27	0.115664	38.33	0.0	0.0	230.05	0.508313
is_nota_correct	1	15	60.0	0.0	0.0	57.68	0.01674	46.67	12.5	0.0	181.39	0.018941	66.67	0.0	0.0	394.81	0.0	13.33	0.0	0.0	49.42	0.002508	26.67	0.0	0.0	292.83	0.040828	26.67	0.0	0.0	63.39	0.129807
meta-question_id	1	9	33.33	0.0	0.0	32.85	0.00968	22.22	0.0	0.0	59.27	0.015697	44.44	0.0	0.0	163.21	0.0	33.33	0.0	0.0	33.9	0.001698	44.44	0.0	0.0	115.27	0.015482	11.11	0.0	0.0	36.27	0.087523
meta-question_id	10	6	50.0	0.0	0.0	19.49	0.005342	16.67	20.0	0.0	69.23	0.00432	33.33	0.0	0.0	89.33	0.0	50.0	0.0	0.0	16.62	0.000678	33.33	0.0	0.0	126.47	0.016565	16.67	0.0	0.0	17.55	0.027565
meta-question_id	11	3	0.0	0.0	0.0	16.85	0.002627	0.0	0.0	0.0	8.81	0.004393	33.33	0.0	0.0	61.09	0.0	0.0	0.0	0.0	7.77	0.000379	0.0	0.0	0.0	36.23	0.004371	0.0	0.0	0.0	11.34	0.024423
meta-question_id	2	6	66.67	0.0	0.0	19.08	0.006174	33.33	0.0	0.0	196.19	0.017663	66.67	0.0	0.0	79.6	0.0	50.0	0.0	0.0	18.25	0.000798	50.0	0.0	0.0	41.62	0.006102	66.67	0.0	0.0	24.41	0.054417
meta-question_id	3	9	11.11	0.0	0.0	30.92	0.009782	33.33	0.0	0.0	38.13	0.014326	44.44	0.0	0.0	159.77	0.0	22.22	0.0	0.0	24.58	0.001166	33.33	0.0	0.0	140.41	0.022019	33.33	0.0	0.0	36.8	0.081023
meta-question_id	4	6	83.33	0.0	0.0	22.63	0.006756	16.67	0.0	0.0	28.41	0.006378	16.67	0.0	0.0	119.73	0.0	33.33	0.0	0.0	19.44	0.000842	50.0	0.0	0.0	171.95	0.026062	66.67	0.0	0.0	23.64	0.041225
meta-question_id	5	9	44.44	0.0	0.0	31.71	0.008871	33.33	0.0	0.0	57.56	0.014604	77.78	0.0	0.0	146.82	0.0	33.33	0.0	0.0	34.77	0.001317	66.67	0.0	0.0	133.28	0.018447	66.67	0.0	0.0	36.09	0.082687
meta-question_id	6	6	66.67	0.0	0.0	25.41	0.006711	50.0	0.0	0.0	82.3	0.012333	50.0	0.0	0.0	195.23	0.0	50.0	0.0	0.0	27.92	0.001455	33.33	0.0	0.0	105.58	0.015087	33.33	0.0	0.0	31.16	0.069358
meta-question_id	7	9	22.22	0.0	0.0	29.59	0.008482	33.33	0.0	0.0	60.47	0.010859	44.44	0.0	0.0	159.55	0.0	33.33	0.0	0.0	23.8	0.001087	44.44	0.0	0.0	110.77	0.014909	22.22	0.0	0.0	35.62	0.071307
meta-question_id	8	6	16.67	0.0	0.0	19.39	0.00558	33.33	0.0	0.0	193.44	0.009998	16.67	0.0	0.0	155.02	0.0	0.0	0.0	0.0	18.25	0.0008	0.0	0.0	0.0	115.54	0.015777	0.0	0.0	0.0	20.22	0.046643
meta-question_id	9	6	100.0	0.0	0.0	16.07	0.004128	16.67	0.0	0.0	31.93	0.009913	83.33	0.0	0.0	29.34	0.0	83.33	0.0	0.0	14.37	0.000593	83.33	0.0	0.0	24.0	0.001672	66.67	0.0	0.0	20.33	0.05195
category	harmony	15	60.0	0.0	0.0	52.41	0.012098	13.33	7.69	0.0	109.97	0.018626	53.33	0.0	0.0	179.76	0.0	53.33	0.0	0.0	38.75	0.001651	46.67	0.0	0.0	186.7	0.022607	33.33	0.0	0.0	49.22	0.103938
category	pitch	30	43.33	0.0	0.0	105.47	0.032392	26.67	0.0	0.0	322.01	0.054064	43.33	0.0	0.0	522.3	0.0	33.33	0.0	0.0	96.17	0.004503	43.33	0.0	0.0	469.24	0.069664	40.0	0.0	0.0	121.13	0.264187
category	rhythm	30	36.67	0.0	0.0	106.1	0.029643	36.67	0.0	0.0	393.77	0.047794	50.0	0.0	0.0	656.62	0.0	30.0	0.0	0.0	104.74	0.004659	40.0	0.0	0.0	465.17	0.06422	33.33	0.0	0.0	123.09	0.269995
subcategory	harmonic-recognition	15	60.0	0.0	0.0	52.41	0.012098	13.33	7.69	0.0	109.97	0.018626	53.33	0.0	0.0	179.76	0.0	53.33	0.0	0.0	38.75	0.001651	46.67	0.0	0.0	186.7	0.022607	33.33	0.0	0.0	49.22	0.103938
subcategory	interval-recognition	15	40.0	0.0	0.0	53.54	0.016538	26.67	0.0	0.0	66.54	0.020705	33.33	0.0	0.0	279.5	0.0	26.67	0.0	0.0	44.02	0.002007	40.0	0.0	0.0	312.35	0.048081	46.67	0.0	0.0	60.44	0.122247
subcategory	pitch-recognition	15	46.67	0.0	0.0	51.93	0.015854	26.67	0.0	0.0	255.46	0.033359	53.33	0.0	0.0	242.8	0.0	40.0	0.0	0.0	52.15	0.002496	46.67	0.0	0.0	156.88	0.021584	33.33	0.0	0.0	60.68	0.14194
subcategory	proportion-recognition	15	20.0	0.0	0.0	48.98	0.014061	33.33	0.0	0.0	253.91	0.020856	33.33	0.0	0.0	314.56	0.0	20.0	0.0	0.0	42.05	0.001887	26.67	0.0	0.0	226.31	0.030686	13.33	0.0	0.0	55.84	0.11795
subcategory	rhythmic-recognition	15	53.33	0.0	0.0	57.12	0.015582	40.0	0.0	0.0	139.86	0.026938	66.67	0.0	0.0	342.05	0.0	40.0	0.0	0.0	62.69	0.002772	53.33	0.0	0.0	238.86	0.033534	53.33	0.0	0.0	67.25	0.152045
