Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	75	57.33	0.0	0.0	258.43	0.072768	36.0	4.17	0.0	887.61	0.1248	44.0	0.0	0.0	1670.82	0.0	41.33	0.0	0.0	217.09	0.009683	41.33	0.0	0.0	983.28	0.137186	40.0	0.0	0.0	282.87	0.675037
submodality	audio.mastermix.wav	25	56.0	0.0	0.0	84.62	0.01885	32.0	0.0	0.0	219.58	0.111268	28.0	0.0	0.0	199.64	0.0	32.0	0.0	0.0	98.74	0.002652	24.0	0.0	0.0	186.86	0.021159	28.0	0.0	0.0	123.62	0.479475
submodality	symbolic.abc.txt	25	68.0	0.0	0.0	87.52	0.028429	44.0	0.0	0.0	181.92	0.004935	64.0	0.0	0.0	871.02	0.0	56.0	0.0	0.0	65.5	0.003882	56.0	0.0	0.0	377.83	0.056181	60.0	0.0	0.0	88.49	0.138938
submodality	visual.short.png	25	48.0	0.0	0.0	86.29	0.02549	32.0	11.76	0.0	486.11	0.008598	40.0	0.0	0.0	600.16	0.0	36.0	0.0	0.0	52.85	0.003149	44.0	0.0	0.0	418.59	0.059846	32.0	0.0	0.0	70.75	0.056625
piece_id	Anonymous_AusMeinesHerzensGrunde	9	55.56	0.0	0.0	28.15	0.008698	33.33	0.0	0.0	55.43	0.018222	55.56	0.0	0.0	109.67	0.0	22.22	0.0	0.0	28.13	0.001204	33.33	0.0	0.0	135.24	0.019972	44.44	0.0	0.0	37.47	0.099533
piece_id	Bach_IchStehAnDeinerKrippe	6	33.33	0.0	0.0	23.03	0.007025	33.33	0.0	0.0	52.79	0.009921	16.67	0.0	0.0	119.31	0.0	16.67	0.0	0.0	21.06	0.000982	33.33	0.0	0.0	139.87	0.019927	16.67	0.0	0.0	27.07	0.061725
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	50.0	0.0	0.0	63.33	0.01803	27.78	7.69	0.0	191.76	0.03249	50.0	0.0	0.0	271.72	0.0	38.89	0.0	0.0	45.46	0.002182	44.44	0.0	0.0	217.42	0.029169	22.22	0.0	0.0	69.09	0.17188
piece_id	Drese_JesuGehVoran	9	33.33	0.0	0.0	28.27	0.007161	11.11	12.5	0.0	197.1	0.013433	44.44	0.0	0.0	219.49	0.0	11.11	0.0	0.0	26.89	0.00108	11.11	0.0	0.0	101.07	0.014367	22.22	0.0	0.0	34.7	0.067103
piece_id	Gesius_BefiehlDuDeineWege	3	0.0	0.0	0.0	10.28	0.003123	66.67	0.0	0.0	19.5	0.004986	66.67	0.0	0.0	58.33	0.0	33.33	0.0	0.0	8.88	0.0004	66.67	0.0	0.0	52.1	0.006794	33.33	0.0	0.0	12.99	0.031275
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	9	100.0	0.0	0.0	32.9	0.009279	44.44	0.0	0.0	78.21	0.012286	44.44	0.0	0.0	543.73	0.0	77.78	0.0	0.0	26.03	0.001242	66.67	0.0	0.0	74.2	0.010613	88.89	0.0	0.0	28.85	0.070282
