Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	15	33.33	0.0	0.0	56.27	0.019646	40.0	0.0	0.0	48.58	0.004489
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	13.5	0.00461	20.0	0.0	0.0	22.9	0.000669
submodality	symbolic.abc.txt	5	40.0	0.0	0.0	32.37	0.012939	60.0	0.0	0.0	15.38	0.003224
submodality	visual.short.png	5	40.0	0.0	0.0	10.4	0.002097	40.0	0.0	0.0	10.3	0.000595
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	66.67	0.0	0.0	8.85	0.003832	33.33	0.0	0.0	8.43	0.000875
piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	33.33	0.0	0.0	17.36	0.008021	66.67	0.0	0.0	23.07	0.001827
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	16.67	0.0	0.0	30.06	0.007792	16.67	0.0	0.0	17.08	0.001787
is_nota_correct	0	12	16.67	0.0	0.0	45.35	0.016443	33.33	0.0	0.0	42.5	0.003646
is_nota_correct	1	3	100.0	0.0	0.0	10.92	0.003202	66.67	0.0	0.0	6.08	0.000843
meta-question_id	1	3	33.33	0.0	0.0	8.29	0.003915	66.67	0.0	0.0	13.55	0.000893
meta-question_id	3	3	0.0	0.0	0.0	20.3	0.004053	33.33	0.0	0.0	9.93	0.000929
meta-question_id	5	3	33.33	0.0	0.0	9.07	0.004106	66.67	0.0	0.0	9.52	0.000934
meta-question_id	7	3	66.67	0.0	0.0	8.85	0.003832	33.33	0.0	0.0	8.43	0.000875
meta-question_id	9	3	33.33	0.0	0.0	9.76	0.003739	0.0	0.0	0.0	7.14	0.000858
category	harmony	3	33.33	0.0	0.0	9.76	0.003739	0.0	0.0	0.0	7.14	0.000858
category	pitch	6	16.67	0.0	0.0	28.59	0.007969	50.0	0.0	0.0	23.48	0.001822
category	rhythm	6	50.0	0.0	0.0	17.92	0.007938	50.0	0.0	0.0	17.96	0.001809
subcategory	harmonic-recognition	3	33.33	0.0	0.0	9.76	0.003739	0.0	0.0	0.0	7.14	0.000858
subcategory	interval-recognition	3	0.0	0.0	0.0	20.3	0.004053	33.33	0.0	0.0	9.93	0.000929
subcategory	pitch-recognition	3	33.33	0.0	0.0	8.29	0.003915	66.67	0.0	0.0	13.55	0.000893
subcategory	proportion-recognition	3	66.67	0.0	0.0	8.85	0.003832	33.33	0.0	0.0	8.43	0.000875
subcategory	rhythmic-recognition	3	33.33	0.0	0.0	9.07	0.004106	66.67	0.0	0.0	9.52	0.000934
skill	interval recognition	3	0.0	0.0	0.0	20.3	0.004053	33.33	0.0	0.0	9.93	0.000929
skill	note length	3	33.33	0.0	0.0	9.07	0.004106	66.67	0.0	0.0	9.52	0.000934
skill	pitch recognition	3	33.33	0.0	0.0	8.29	0.003915	66.67	0.0	0.0	13.55	0.000893
skill	rhythm pattern	3	66.67	0.0	0.0	8.85	0.003832	33.33	0.0	0.0	8.43	0.000875
skill	tonality recognition	3	33.33	0.0	0.0	9.76	0.003739	0.0	0.0	0.0	7.14	0.000858
rel/abs	absolute	6	33.33	0.0	0.0	17.36	0.008021	66.67	0.0	0.0	23.07	0.001827
rel/abs	relative	9	33.33	0.0	0.0	38.91	0.011625	22.22	0.0	0.0	25.51	0.002662
specification	harmony-relative	3	33.33	0.0	0.0	9.76	0.003739	0.0	0.0	0.0	7.14	0.000858
specification	pitch-absolute	3	33.33	0.0	0.0	8.29	0.003915	66.67	0.0	0.0	13.55	0.000893
specification	pitch-relative	3	0.0	0.0	0.0	20.3	0.004053	33.33	0.0	0.0	9.93	0.000929
specification	rhythm-absolute	3	33.33	0.0	0.0	9.07	0.004106	66.67	0.0	0.0	9.52	0.000934
specification	rhythm-relative	3	66.67	0.0	0.0	8.85	0.003832	33.33	0.0	0.0	8.43	0.000875
