Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-mistral	OVERALL	ALL	150	46	104	1	3	30.67	0.96	2.88	1509.74	0.224362
aggregate-mistral	submodality	audio.mastermix.wav	50	9	41	0	3	18.0	0.0	7.32	652.99	0.201908
aggregate-mistral	submodality	symbolic.abc.txt	50	20	30	0	0	40.0	0.0	0.0	284.53	0.0103
aggregate-mistral	submodality	visual.short.png	50	17	33	1	0	34.0	3.03	0.0	572.23	0.012154
aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	12	2	10	0	0	16.67	0.0	0.0	129.12	0.024776
aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	18	7	11	1	0	38.89	9.09	0.0	228.18	0.031736
aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	24	4	20	0	2	16.67	0.0	10.0	267.91	0.032728
aggregate-mistral	piece_id	Drese_JesuGehVoran	6	2	4	0	0	33.33	0.0	0.0	36.5	0.007517
aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	24	11	13	0	0	45.83	0.0	0.0	128.36	0.039361
aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	15	8	7	0	0	53.33	0.0	0.0	70.84	0.019733
aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	15	5	10	0	1	33.33	0.0	10.0	115.21	0.018232
aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	12	5	7	0	0	41.67	0.0	0.0	279.44	0.029322
aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	15	2	13	0	0	13.33	0.0	0.0	223.86	0.015259
aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	9	0	9	0	0	0.0	0.0	0.0	30.32	0.005698
