Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-aggregate-mistral	OVERALL	ALL	108	38	70	0	1	35.19	0.0	1.43	635.88	0.006528
text-only-aggregate-mistral	submodality	audio.mastermix.wav	37	15	22	0	0	40.54	0.0	0.0	63.88	0.002146
text-only-aggregate-mistral	submodality	symbolic.musicxml	36	13	23	0	0	36.11	0.0	0.0	134.96	0.002132
text-only-aggregate-mistral	submodality	visual.short.png	35	10	25	0	1	28.57	0.0	4.0	437.04	0.00225
text-only-aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	15	3	12	0	0	20.0	0.0	0.0	51.36	0.001011
text-only-aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	23	8	15	0	0	34.78	0.0	0.0	64.61	0.001323
text-only-aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	14	5	9	0	0	35.71	0.0	0.0	35.19	0.000787
text-only-aggregate-mistral	piece_id	Drese_JesuGehVoran	7	1	6	0	0	14.29	0.0	0.0	22.35	0.000423
text-only-aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	9	2	7	0	1	22.22	0.0	14.29	326.57	0.000389
text-only-aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	16	9	7	0	0	56.25	0.0	0.0	81.27	0.001254
text-only-aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	4	0	4	0	0	0.0	0.0	0.0	8.39	0.000218
text-only-aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	3	0	0	0	100.0	0.0	0.0	14.65	0.0002
text-only-aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	3	2	1	0	0	66.67	0.0	0.0	8.41	0.000227
text-only-aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	14	5	9	0	0	35.71	0.0	0.0	23.08	0.000696
text-only-aggregate-mistral	is_nota_correct	0	90	31	59	0	1	34.44	0.0	1.69	596.37	0.005352
text-only-aggregate-mistral	is_nota_correct	1	18	7	11	0	0	38.89	0.0	0.0	39.5	0.001177
text-only-aggregate-mistral	meta-question_id	0	11	0	11	0	0	0.0	0.0	0.0	22.98	0.000509
text-only-aggregate-mistral	meta-question_id	1	6	0	6	0	0	0.0	0.0	0.0	24.11	0.00031
text-only-aggregate-mistral	meta-question_id	2	10	2	8	0	0	20.0	0.0	0.0	15.74	0.000475
text-only-aggregate-mistral	meta-question_id	3	9	3	6	0	0	33.33	0.0	0.0	19.38	0.000419
text-only-aggregate-mistral	meta-question_id	4	18	7	11	0	1	38.89	0.0	9.09	345.33	0.000821
text-only-aggregate-mistral	meta-question_id	5	10	8	2	0	0	80.0	0.0	0.0	25.31	0.00056
text-only-aggregate-mistral	meta-question_id	6	7	1	6	0	0	14.29	0.0	0.0	25.11	0.000523
text-only-aggregate-mistral	meta-question_id	7	12	7	5	0	0	58.33	0.0	0.0	53.7	0.001045
text-only-aggregate-mistral	meta-question_id	8	18	9	9	0	0	50.0	0.0	0.0	86.06	0.001471
text-only-aggregate-mistral	meta-question_id	9	7	1	6	0	0	14.29	0.0	0.0	18.15	0.000396
text-only-aggregate-mistral	category	harmony	37	17	20	0	0	45.95	0.0	0.0	157.91	0.002911
text-only-aggregate-mistral	category	pitch	36	5	31	0	0	13.89	0.0	0.0	82.22	0.001713
text-only-aggregate-mistral	category	rhythm	35	16	19	0	1	45.71	0.0	5.26	395.75	0.001904
text-only-aggregate-mistral	subcategory	harmony-absolute	18	9	9	0	0	50.0	0.0	0.0	86.06	0.001471
text-only-aggregate-mistral	subcategory	harmony-relative	19	8	11	0	0	42.11	0.0	0.0	71.85	0.00144
text-only-aggregate-mistral	subcategory	pitch-absolute	17	0	17	0	0	0.0	0.0	0.0	47.09	0.000819
text-only-aggregate-mistral	subcategory	pitch-relative	19	5	14	0	0	26.32	0.0	0.0	35.12	0.000893
text-only-aggregate-mistral	subcategory	rhythm-absolute	18	7	11	0	1	38.89	0.0	9.09	345.33	0.000821
text-only-aggregate-mistral	subcategory	rhythm-relative	17	9	8	0	0	52.94	0.0	0.0	50.42	0.001084
text-only-aggregate-mistral	skill	cadence recognition	7	1	6	0	0	14.29	0.0	0.0	18.15	0.000396
text-only-aggregate-mistral	skill	chord recognition	18	9	9	0	0	50.0	0.0	0.0	86.06	0.001471
text-only-aggregate-mistral	skill	interval recognition	10	2	8	0	0	20.0	0.0	0.0	15.74	0.000475
text-only-aggregate-mistral	skill	interval statistics	9	3	6	0	0	33.33	0.0	0.0	19.38	0.000419
text-only-aggregate-mistral	skill	note length	18	7	11	0	1	38.89	0.0	9.09	345.33	0.000821
text-only-aggregate-mistral	skill	pitch recognition	11	0	11	0	0	0.0	0.0	0.0	22.98	0.000509
text-only-aggregate-mistral	skill	pitch statistics	6	0	6	0	0	0.0	0.0	0.0	24.11	0.00031
text-only-aggregate-mistral	skill	rhythm pattern	7	1	6	0	0	14.29	0.0	0.0	25.11	0.000523
text-only-aggregate-mistral	skill	time signature	10	8	2	0	0	80.0	0.0	0.0	25.31	0.00056
text-only-aggregate-mistral	skill	tonality recognition	12	7	5	0	0	58.33	0.0	0.0	53.7	0.001045
text-only-aggregate-mistral	rel/abs	absolute	53	16	37	0	1	30.19	0.0	2.7	478.49	0.003111
text-only-aggregate-mistral	rel/abs	relative	55	22	33	0	0	40.0	0.0	0.0	157.39	0.003417
