Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-aggregate-mistral	OVERALL	ALL	108	39	69	0	2	36.11	0.0	2.9	842.37	0.006053
text-only-aggregate-mistral	submodality	audio.mastermix.wav	37	13	24	0	1	35.14	0.0	4.17	358.32	0.002184
text-only-aggregate-mistral	submodality	symbolic.musicxml	36	13	23	0	1	36.11	0.0	4.35	409.18	0.002022
text-only-aggregate-mistral	submodality	visual.short.png	35	13	22	0	0	37.14	0.0	0.0	74.88	0.001847
text-only-aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	15	2	13	0	0	13.33	0.0	0.0	25.37	0.000725
text-only-aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	23	7	16	0	1	30.43	0.0	6.25	335.82	0.001102
text-only-aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	14	6	8	0	0	42.86	0.0	0.0	48.23	0.000908
text-only-aggregate-mistral	piece_id	Drese_JesuGehVoran	7	2	5	0	0	28.57	0.0	0.0	12.7	0.000399
text-only-aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	9	4	5	0	0	44.44	0.0	0.0	15.99	0.000408
text-only-aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	16	11	5	0	1	68.75	0.0	20.0	355.79	0.001025
text-only-aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	4	1	3	0	0	25.0	0.0	0.0	7.54	0.000199
text-only-aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	3	0	0	0	100.0	0.0	0.0	6.05	0.000213
text-only-aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	3	1	2	0	0	33.33	0.0	0.0	7.54	0.000165
text-only-aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	14	2	12	0	0	14.29	0.0	0.0	27.35	0.000909
text-only-aggregate-mistral	is_nota_correct	0	90	34	56	0	1	37.78	0.0	1.79	510.76	0.005124
text-only-aggregate-mistral	is_nota_correct	1	18	5	13	0	1	27.78	0.0	7.69	331.61	0.000929
text-only-aggregate-mistral	meta-question_id	0	11	2	9	0	0	18.18	0.0	0.0	20.94	0.000516
text-only-aggregate-mistral	meta-question_id	1	6	1	5	0	0	16.67	0.0	0.0	9.97	0.000277
text-only-aggregate-mistral	meta-question_id	2	10	0	10	0	0	0.0	0.0	0.0	16.33	0.00046
text-only-aggregate-mistral	meta-question_id	3	9	3	6	0	1	33.33	0.0	16.67	311.69	0.000296
text-only-aggregate-mistral	meta-question_id	4	18	9	9	0	0	50.0	0.0	0.0	28.77	0.000862
text-only-aggregate-mistral	meta-question_id	5	10	4	6	0	0	40.0	0.0	0.0	17.84	0.000689
text-only-aggregate-mistral	meta-question_id	6	7	0	7	0	0	0.0	0.0	0.0	30.72	0.000539
text-only-aggregate-mistral	meta-question_id	7	12	8	4	0	0	66.67	0.0	0.0	28.46	0.000655
text-only-aggregate-mistral	meta-question_id	8	18	9	9	0	1	50.0	0.0	11.11	365.21	0.001394
text-only-aggregate-mistral	meta-question_id	9	7	3	4	0	0	42.86	0.0	0.0	12.44	0.000366
text-only-aggregate-mistral	category	harmony	37	20	17	0	1	54.05	0.0	5.88	406.11	0.002415
text-only-aggregate-mistral	category	pitch	36	6	30	0	1	16.67	0.0	3.33	358.94	0.001549
text-only-aggregate-mistral	category	rhythm	35	13	22	0	0	37.14	0.0	0.0	77.33	0.00209
text-only-aggregate-mistral	subcategory	harmony-absolute	18	9	9	0	1	50.0	0.0	11.11	365.21	0.001394
text-only-aggregate-mistral	subcategory	harmony-relative	19	11	8	0	0	57.89	0.0	0.0	40.9	0.001021
text-only-aggregate-mistral	subcategory	pitch-absolute	17	3	14	0	0	17.65	0.0	0.0	30.91	0.000793
text-only-aggregate-mistral	subcategory	pitch-relative	19	3	16	0	1	15.79	0.0	6.25	328.02	0.000756
text-only-aggregate-mistral	subcategory	rhythm-absolute	18	9	9	0	0	50.0	0.0	0.0	28.77	0.000862
text-only-aggregate-mistral	subcategory	rhythm-relative	17	4	13	0	0	23.53	0.0	0.0	48.56	0.001228
text-only-aggregate-mistral	skill	cadence recognition	7	3	4	0	0	42.86	0.0	0.0	12.44	0.000366
text-only-aggregate-mistral	skill	chord recognition	18	9	9	0	1	50.0	0.0	11.11	365.21	0.001394
text-only-aggregate-mistral	skill	interval recognition	10	0	10	0	0	0.0	0.0	0.0	16.33	0.00046
text-only-aggregate-mistral	skill	interval statistics	9	3	6	0	1	33.33	0.0	16.67	311.69	0.000296
text-only-aggregate-mistral	skill	note length	18	9	9	0	0	50.0	0.0	0.0	28.77	0.000862
text-only-aggregate-mistral	skill	pitch recognition	11	2	9	0	0	18.18	0.0	0.0	20.94	0.000516
text-only-aggregate-mistral	skill	pitch statistics	6	1	5	0	0	16.67	0.0	0.0	9.97	0.000277
text-only-aggregate-mistral	skill	rhythm pattern	7	0	7	0	0	0.0	0.0	0.0	30.72	0.000539
text-only-aggregate-mistral	skill	time signature	10	4	6	0	0	40.0	0.0	0.0	17.84	0.000689
text-only-aggregate-mistral	skill	tonality recognition	12	8	4	0	0	66.67	0.0	0.0	28.46	0.000655
text-only-aggregate-mistral	rel/abs	absolute	53	21	32	0	1	39.62	0.0	3.12	424.89	0.003049
text-only-aggregate-mistral	rel/abs	relative	55	18	37	0	1	32.73	0.0	2.7	417.48	0.003004
