Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-aggregate-mistral	OVERALL	ALL	108	38	70	1	1	35.19	1.43	1.43	638.41	0.006378
text-only-aggregate-mistral	submodality	audio.mastermix.wav	37	18	19	1	0	48.65	5.26	0.0	61.05	0.002288
text-only-aggregate-mistral	submodality	symbolic.musicxml	36	12	24	0	1	33.33	0.0	4.17	471.63	0.002105
text-only-aggregate-mistral	submodality	visual.short.png	35	8	27	0	0	22.86	0.0	0.0	105.73	0.001985
text-only-aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	15	4	11	0	0	26.67	0.0	0.0	34.87	0.000865
text-only-aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	23	8	15	0	0	34.78	0.0	0.0	84.44	0.001521
text-only-aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	14	5	9	0	1	35.71	0.0	11.11	333.77	0.000721
text-only-aggregate-mistral	piece_id	Drese_JesuGehVoran	7	2	5	0	0	28.57	0.0	0.0	32.5	0.000426
text-only-aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	9	4	5	0	0	44.44	0.0	0.0	25.32	0.000452
text-only-aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	16	9	7	1	0	56.25	14.29	0.0	35.47	0.000958
text-only-aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	4	1	3	0	0	25.0	0.0	0.0	36.37	0.000372
text-only-aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	2	1	0	0	66.67	0.0	0.0	5.24	0.000163
text-only-aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	3	2	1	0	0	66.67	0.0	0.0	5.15	0.00015
text-only-aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	14	1	13	0	0	7.14	0.0	0.0	45.29	0.000749
text-only-aggregate-mistral	is_nota_correct	0	90	31	59	0	1	34.44	0.0	1.69	564.51	0.005123
text-only-aggregate-mistral	is_nota_correct	1	18	7	11	1	0	38.89	9.09	0.0	73.89	0.001255
text-only-aggregate-mistral	meta-question_id	0	11	2	9	0	0	18.18	0.0	0.0	38.22	0.000646
text-only-aggregate-mistral	meta-question_id	1	6	1	5	0	0	16.67	0.0	0.0	7.71	0.000202
text-only-aggregate-mistral	meta-question_id	2	10	1	9	0	0	10.0	0.0	0.0	13.93	0.000457
text-only-aggregate-mistral	meta-question_id	3	9	3	6	0	0	33.33	0.0	0.0	30.95	0.000484
text-only-aggregate-mistral	meta-question_id	4	18	10	8	0	0	55.56	0.0	0.0	52.95	0.001002
text-only-aggregate-mistral	meta-question_id	5	10	5	5	0	0	50.0	0.0	0.0	28.46	0.00058
text-only-aggregate-mistral	meta-question_id	6	7	2	5	0	0	28.57	0.0	0.0	25.25	0.000483
text-only-aggregate-mistral	meta-question_id	7	12	5	7	0	1	41.67	0.0	14.29	320.53	0.000675
text-only-aggregate-mistral	meta-question_id	8	18	6	12	1	0	33.33	8.33	0.0	63.94	0.001228
text-only-aggregate-mistral	meta-question_id	9	7	3	4	0	0	42.86	0.0	0.0	56.46	0.000622
text-only-aggregate-mistral	category	harmony	37	14	23	1	1	37.84	4.35	4.35	440.92	0.002524
text-only-aggregate-mistral	category	pitch	36	7	29	0	0	19.44	0.0	0.0	90.83	0.001788
text-only-aggregate-mistral	category	rhythm	35	17	18	0	0	48.57	0.0	0.0	106.66	0.002066
text-only-aggregate-mistral	subcategory	harmony-absolute	18	6	12	1	0	33.33	8.33	0.0	63.94	0.001228
text-only-aggregate-mistral	subcategory	harmony-relative	19	8	11	0	1	42.11	0.0	9.09	376.99	0.001297
text-only-aggregate-mistral	subcategory	pitch-absolute	17	3	14	0	0	17.65	0.0	0.0	45.94	0.000848
text-only-aggregate-mistral	subcategory	pitch-relative	19	4	15	0	0	21.05	0.0	0.0	44.89	0.00094
text-only-aggregate-mistral	subcategory	rhythm-absolute	18	10	8	0	0	55.56	0.0	0.0	52.95	0.001002
text-only-aggregate-mistral	subcategory	rhythm-relative	17	7	10	0	0	41.18	0.0	0.0	53.71	0.001063
text-only-aggregate-mistral	skill	cadence recognition	7	3	4	0	0	42.86	0.0	0.0	56.46	0.000622
text-only-aggregate-mistral	skill	chord recognition	18	6	12	1	0	33.33	8.33	0.0	63.94	0.001228
text-only-aggregate-mistral	skill	interval recognition	10	1	9	0	0	10.0	0.0	0.0	13.93	0.000457
text-only-aggregate-mistral	skill	interval statistics	9	3	6	0	0	33.33	0.0	0.0	30.95	0.000484
text-only-aggregate-mistral	skill	note length	18	10	8	0	0	55.56	0.0	0.0	52.95	0.001002
text-only-aggregate-mistral	skill	pitch recognition	11	2	9	0	0	18.18	0.0	0.0	38.22	0.000646
text-only-aggregate-mistral	skill	pitch statistics	6	1	5	0	0	16.67	0.0	0.0	7.71	0.000202
text-only-aggregate-mistral	skill	rhythm pattern	7	2	5	0	0	28.57	0.0	0.0	25.25	0.000483
text-only-aggregate-mistral	skill	time signature	10	5	5	0	0	50.0	0.0	0.0	28.46	0.00058
text-only-aggregate-mistral	skill	tonality recognition	12	5	7	0	1	41.67	0.0	14.29	320.53	0.000675
text-only-aggregate-mistral	rel/abs	absolute	53	19	34	1	0	35.85	2.94	0.0	162.82	0.003078
text-only-aggregate-mistral	rel/abs	relative	55	19	36	0	1	34.55	0.0	2.78	475.59	0.0033
