Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	15	6.67	0.0	0.0	67.65	0.017921	20.0	0.0	0.0	37.19	0.004395
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	25.71	0.00453	20.0	0.0	0.0	17.07	0.000673
submodality	symbolic.abc.txt	5	0.0	0.0	0.0	17.71	0.011297	40.0	0.0	0.0	10.35	0.003125
submodality	visual.short.png	5	0.0	0.0	0.0	24.22	0.002095	0.0	0.0	0.0	9.77	0.000597
piece_id	Anonymous_AusMeinesHerzensGrunde	3	0.0	0.0	0.0	18.51	0.003902	0.0	0.0	0.0	6.37	0.000843
piece_id	Drese_JesuGehVoran	3	33.33	0.0	0.0	7.65	0.003766	33.33	0.0	0.0	9.37	0.000943
piece_id	Gesius_BefiehlDuDeineWege	3	0.0	0.0	0.0	16.49	0.003698	33.33	0.0	0.0	6.78	0.000856
piece_id	Jan_DuGrosserSchmerzensmann	3	0.0	0.0	0.0	7.48	0.00428	33.33	0.0	0.0	7.67	0.000888
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	3	0.0	0.0	0.0	17.51	0.002275	0.0	0.0	0.0	7.0	0.000865
is_nota_correct	0	12	8.33	0.0	0.0	56.96	0.012116	16.67	0.0	0.0	28.83	0.002974
is_nota_correct	1	3	0.0	0.0	0.0	10.69	0.005805	33.33	0.0	0.0	8.36	0.001421
meta-question_id	1	3	33.33	0.0	0.0	7.65	0.003766	33.33	0.0	0.0	9.37	0.000943
meta-question_id	3	3	0.0	0.0	0.0	16.49	0.003698	33.33	0.0	0.0	6.78	0.000856
meta-question_id	5	3	0.0	0.0	0.0	18.51	0.003902	0.0	0.0	0.0	6.37	0.000843
meta-question_id	7	3	0.0	0.0	0.0	7.48	0.00428	33.33	0.0	0.0	7.67	0.000888
meta-question_id	9	3	0.0	0.0	0.0	17.51	0.002275	0.0	0.0	0.0	7.0	0.000865
category	harmony	3	0.0	0.0	0.0	17.51	0.002275	0.0	0.0	0.0	7.0	0.000865
category	pitch	6	16.67	0.0	0.0	24.14	0.007463	33.33	0.0	0.0	16.15	0.001799
category	rhythm	6	0.0	0.0	0.0	26.0	0.008183	16.67	0.0	0.0	14.04	0.001731
subcategory	harmonic-recognition	3	0.0	0.0	0.0	17.51	0.002275	0.0	0.0	0.0	7.0	0.000865
subcategory	interval-recognition	3	0.0	0.0	0.0	16.49	0.003698	33.33	0.0	0.0	6.78	0.000856
subcategory	pitch-recognition	3	33.33	0.0	0.0	7.65	0.003766	33.33	0.0	0.0	9.37	0.000943
subcategory	proportion-recognition	3	0.0	0.0	0.0	7.48	0.00428	33.33	0.0	0.0	7.67	0.000888
subcategory	rhythmic-recognition	3	0.0	0.0	0.0	18.51	0.003902	0.0	0.0	0.0	6.37	0.000843
skill	interval recognition	3	0.0	0.0	0.0	16.49	0.003698	33.33	0.0	0.0	6.78	0.000856
skill	note length	3	0.0	0.0	0.0	18.51	0.003902	0.0	0.0	0.0	6.37	0.000843
skill	pitch recognition	3	33.33	0.0	0.0	7.65	0.003766	33.33	0.0	0.0	9.37	0.000943
skill	rhythm pattern	3	0.0	0.0	0.0	7.48	0.00428	33.33	0.0	0.0	7.67	0.000888
skill	tonality recognition	3	0.0	0.0	0.0	17.51	0.002275	0.0	0.0	0.0	7.0	0.000865
rel/abs	absolute	6	16.67	0.0	0.0	26.16	0.007668	16.67	0.0	0.0	15.74	0.001786
rel/abs	relative	9	0.0	0.0	0.0	41.49	0.010253	22.22	0.0	0.0	21.44	0.002609
specification	harmony-relative	3	0.0	0.0	0.0	17.51	0.002275	0.0	0.0	0.0	7.0	0.000865
specification	pitch-absolute	3	33.33	0.0	0.0	7.65	0.003766	33.33	0.0	0.0	9.37	0.000943
specification	pitch-relative	3	0.0	0.0	0.0	16.49	0.003698	33.33	0.0	0.0	6.78	0.000856
specification	rhythm-absolute	3	0.0	0.0	0.0	18.51	0.003902	0.0	0.0	0.0	6.37	0.000843
specification	rhythm-relative	3	0.0	0.0	0.0	7.48	0.00428	33.33	0.0	0.0	7.67	0.000888
