Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
Qwen/Qwen3-Omni-30B-A3B-Thinking	OVERALL	ALL	750	300	450	1	0	40.0	0.22	0.0	14905.01	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	audio.mastermix.wav	250	86	164	1	0	34.4	0.61	0.0	3337.64	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	symbolic.abc.txt	250	143	107	0	0	57.2	0.0	0.0	8603.43	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	visual.short.png	250	71	179	0	0	28.4	0.0	0.0	2963.95	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Anonymous_AusMeinesHerzensGrunde	81	30	51	1	0	37.04	1.96	0.0	1883.0	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Bach_IchStehAnDeinerKrippe	72	27	45	0	0	37.5	0.0	0.0	1418.51	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Crueger_AufAufMeinHerzMitFreuden	57	27	30	0	0	47.37	0.0	0.0	1471.26	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Drese_JesuGehVoran	60	19	41	0	0	31.67	0.0	0.0	1211.81	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Gesius_BefiehlDuDeineWege	84	31	53	0	0	36.9	0.0	0.0	1741.59	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	54	23	31	0	0	42.59	0.0	0.0	1112.15	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Jan_DuGrosserSchmerzensmann	78	29	49	0	0	37.18	0.0	0.0	1537.84	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Telemann_DerLiebenSonneLichtUndPracht	84	37	47	0	0	44.05	0.0	0.0	1385.95	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Vulpius_ChristusDerIstMeinLeben	75	33	42	0	0	44.0	0.0	0.0	1370.09	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	105	44	61	0	0	41.9	0.0	0.0	1772.79	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	is_nota_correct	0	600	228	372	0	0	38.0	0.0	0.0	11475.88	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	is_nota_correct	1	150	72	78	1	0	48.0	1.28	0.0	3429.13	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	1	75	28	47	0	0	37.33	0.0	0.0	1222.62	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	10	51	21	30	0	0	41.18	0.0	0.0	1200.51	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	11	48	6	42	0	0	12.5	0.0	0.0	1015.83	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	2	75	30	45	0	0	40.0	0.0	0.0	1216.79	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	3	75	18	57	1	0	24.0	1.75	0.0	1917.39	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	4	75	34	41	0	0	45.33	0.0	0.0	2021.04	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	5	75	40	35	0	0	53.33	0.0	0.0	1105.74	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	6	75	40	35	0	0	53.33	0.0	0.0	1445.93	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	7	75	39	36	0	0	52.0	0.0	0.0	1376.36	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	8	75	19	56	0	0	25.33	0.0	0.0	2061.1	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	meta-question_id	9	51	25	26	0	0	49.02	0.0	0.0	321.71	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	category	harmony	150	52	98	0	0	34.67	0.0	0.0	2538.04	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	category	pitch	300	110	190	1	0	36.67	0.53	0.0	6377.84	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	category	rhythm	300	138	162	0	0	46.0	0.0	0.0	5989.13	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	subcategory	harmonic-recognition	150	52	98	0	0	34.67	0.0	0.0	2538.04	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	subcategory	interval-recognition	150	52	98	1	0	34.67	1.02	0.0	3938.43	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	subcategory	pitch-recognition	150	58	92	0	0	38.67	0.0	0.0	2439.41	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	subcategory	proportion-recognition	150	58	92	0	0	38.67	0.0	0.0	3437.46	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	subcategory	rhythmic-recognition	150	80	70	0	0	53.33	0.0	0.0	2551.67	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	cadence recognition	48	6	42	0	0	12.5	0.0	0.0	1015.83	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	chord recognition	51	21	30	0	0	41.18	0.0	0.0	1200.51	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	interval recognition	75	18	57	1	0	24.0	1.75	0.0	1917.39	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	interval statistics	75	34	41	0	0	45.33	0.0	0.0	2021.04	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	note length	75	40	35	0	0	53.33	0.0	0.0	1105.74	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	note length statistics	75	40	35	0	0	53.33	0.0	0.0	1445.93	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	pitch recognition	75	28	47	0	0	37.33	0.0	0.0	1222.62	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	pitch statistics	75	30	45	0	0	40.0	0.0	0.0	1216.79	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	rhythm pattern	75	39	36	0	0	52.0	0.0	0.0	1376.36	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	rhythm pattern statistics	75	19	56	0	0	25.33	0.0	0.0	2061.1	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	skill	tonality recognition	51	25	26	0	0	49.02	0.0	0.0	321.71	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	rel/abs	absolute	351	159	192	0	0	45.3	0.0	0.0	6191.59	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	rel/abs	relative	399	141	258	1	0	35.34	0.39	0.0	8713.42	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	specification	harmony-absolute	51	21	30	0	0	41.18	0.0	0.0	1200.51	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	specification	harmony-relative	99	31	68	0	0	31.31	0.0	0.0	1337.53	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	specification	pitch-absolute	150	58	92	0	0	38.67	0.0	0.0	2439.41	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	specification	pitch-relative	150	52	98	1	0	34.67	1.02	0.0	3938.43	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	specification	rhythm-absolute	150	80	70	0	0	53.33	0.0	0.0	2551.67	0.0
Qwen/Qwen3-Omni-30B-A3B-Thinking	specification	rhythm-relative	150	58	92	0	0	38.67	0.0	0.0	3437.46	0.0
