Source_Result_Files	Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	OVERALL	ALL	23.066	4.2535	0.0	0.0	20215.01	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	audio.mastermix.wav	25.4	5.8157	0.0	0.0	2757.05	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	symbolic.abc.txt	22.4	5.0596	0.0	0.0	11356.99	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	visual.short.png	21.4	7.3666	0.0	0.0	6100.97	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Anonymous_AusMeinesHerzensGrunde	27.483	20.3577	0.0	0.0	1615.96	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Bach_IchStehAnDeinerKrippe	20.612	14.0498	0.0	0.0	2912.88	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Crueger_AufAufMeinHerzMitFreuden	27.093	6.9476	0.0	0.0	2806.96	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Gesius_BefiehlDuDeineWege	16.638	10.9232	0.0	0.0	1764.37	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	28.833	17.2491	0.0	0.0	1551.95	0.0
results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs42.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs43.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs44.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs45.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs46.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs47.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs48.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs49.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs50.rep1.res.tsv;results/Qwen_Qwen3-Omni-30B-A3B-Thinking/10/text-only/jobid_local.rs51.rep1.res.tsv	text-only-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Jan_DuGrosserSchmerzensmann	15.401	5.7221	0.0	0.0	2340.97	0.0
