Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	34.67	0.0	0.0	194.47	0.041098	28.0	0.0	0.0	1070.71	0.0	16.0	17.46	0.0	212.38	0.00703
submodality	audio.mastermix.wav	25	32.0	0.0	0.0	57.02	0.009912	36.0	0.0	0.0	108.51	0.0	20.0	5.0	0.0	56.15	0.001791
submodality	symbolic.abc.txt	25	36.0	0.0	0.0	69.67	0.014485	32.0	0.0	0.0	638.27	0.0	8.0	30.43	0.0	84.84	0.003022
submodality	visual.short.png	25	36.0	0.0	0.0	67.78	0.016702	16.0	0.0	0.0	323.93	0.0	20.0	15.0	0.0	71.39	0.002217
piece_id	Anonymous_AusMeinesHerzensGrunde	12	41.67	0.0	0.0	35.18	0.008131	33.33	0.0	0.0	252.24	0.0	25.0	33.33	0.0	36.47	0.00107
piece_id	Bach_IchStehAnDeinerKrippe	3	33.33	0.0	0.0	7.61	0.001522	33.33	0.0	0.0	21.33	0.0	33.33	0.0	0.0	8.46	0.000304
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	33.33	0.0	0.0	44.39	0.009376	33.33	0.0	0.0	191.11	0.0	16.67	26.67	0.0	46.23	0.001552
piece_id	Drese_JesuGehVoran	6	33.33	0.0	0.0	15.54	0.003076	16.67	0.0	0.0	74.32	0.0	16.67	0.0	0.0	17.89	0.00062
piece_id	Gesius_BefiehlDuDeineWege	3	66.67	0.0	0.0	6.82	0.00163	66.67	0.0	0.0	25.57	0.0	33.33	0.0	0.0	9.74	0.000346
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	66.67	0.0	0.0	7.31	0.001405	0.0	0.0	0.0	175.4	0.0	33.33	50.0	0.0	6.65	0.000223
piece_id	Jan_DuGrosserSchmerzensmann	12	25.0	0.0	0.0	30.52	0.006218	8.33	0.0	0.0	104.61	0.0	8.33	9.09	0.0	33.24	0.001118
