Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	15	33.33	0.0	0.0	39.09	0.008801	20.0	0.0	0.0	130.12	0.0	6.67	14.29	0.0	36.01	0.001277
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	11.38	0.002225	20.0	0.0	0.0	19.84	0.0	20.0	0.0	0.0	10.11	0.00036
submodality	symbolic.abc.txt	5	40.0	0.0	0.0	14.65	0.00381	40.0	0.0	0.0	60.69	0.0	0.0	40.0	0.0	11.56	0.000425
submodality	visual.short.png	5	40.0	0.0	0.0	13.06	0.002765	0.0	0.0	0.0	49.59	0.0	0.0	0.0	0.0	14.34	0.000493
piece_id	Bach_IchStehAnDeinerKrippe	3	0.0	0.0	0.0	8.09	0.002051	0.0	0.0	0.0	21.09	0.0	0.0	33.33	0.0	5.49	0.000193
piece_id	Crueger_AufAufMeinHerzMitFreuden	3	33.33	0.0	0.0	7.61	0.002033	33.33	0.0	0.0	13.49	0.0	33.33	0.0	0.0	7.11	0.000245
piece_id	Drese_JesuGehVoran	3	33.33	0.0	0.0	5.25	0.001236	33.33	0.0	0.0	36.23	0.0	0.0	0.0	0.0	10.08	0.000346
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	66.67	0.0	0.0	10.22	0.002034	0.0	0.0	0.0	24.37	0.0	0.0	0.0	0.0	8.94	0.000362
piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	33.33	0.0	0.0	7.91	0.001447	33.33	0.0	0.0	34.93	0.0	0.0	33.33	0.0	4.39	0.00013
is_nota_correct	0	12	41.67	0.0	0.0	33.79	0.007796	16.67	0.0	0.0	109.79	0.0	0.0	16.67	0.0	25.73	0.000931
is_nota_correct	1	3	0.0	0.0	0.0	5.3	0.001005	33.33	0.0	0.0	20.33	0.0	33.33	0.0	0.0	10.28	0.000346
meta-question_id	1	3	33.33	0.0	0.0	7.61	0.002033	33.33	0.0	0.0	13.49	0.0	33.33	0.0	0.0	7.11	0.000245
meta-question_id	3	3	0.0	0.0	0.0	8.09	0.002051	0.0	0.0	0.0	21.09	0.0	0.0	33.33	0.0	5.49	0.000193
meta-question_id	5	3	33.33	0.0	0.0	7.91	0.001447	33.33	0.0	0.0	34.93	0.0	0.0	33.33	0.0	4.39	0.00013
meta-question_id	7	3	66.67	0.0	0.0	10.22	0.002034	0.0	0.0	0.0	24.37	0.0	0.0	0.0	0.0	8.94	0.000362
meta-question_id	9	3	33.33	0.0	0.0	5.25	0.001236	33.33	0.0	0.0	36.23	0.0	0.0	0.0	0.0	10.08	0.000346
category	harmony	3	33.33	0.0	0.0	5.25	0.001236	33.33	0.0	0.0	36.23	0.0	0.0	0.0	0.0	10.08	0.000346
category	pitch	6	16.67	0.0	0.0	15.7	0.004084	16.67	0.0	0.0	34.59	0.0	16.67	20.0	0.0	12.6	0.000438
category	rhythm	6	50.0	0.0	0.0	18.14	0.003481	16.67	0.0	0.0	59.3	0.0	0.0	16.67	0.0	13.33	0.000493
subcategory	harmonic-recognition	3	33.33	0.0	0.0	5.25	0.001236	33.33	0.0	0.0	36.23	0.0	0.0	0.0	0.0	10.08	0.000346
subcategory	interval-recognition	3	0.0	0.0	0.0	8.09	0.002051	0.0	0.0	0.0	21.09	0.0	0.0	33.33	0.0	5.49	0.000193
subcategory	pitch-recognition	3	33.33	0.0	0.0	7.61	0.002033	33.33	0.0	0.0	13.49	0.0	33.33	0.0	0.0	7.11	0.000245
subcategory	proportion-recognition	3	66.67	0.0	0.0	10.22	0.002034	0.0	0.0	0.0	24.37	0.0	0.0	0.0	0.0	8.94	0.000362
subcategory	rhythmic-recognition	3	33.33	0.0	0.0	7.91	0.001447	33.33	0.0	0.0	34.93	0.0	0.0	33.33	0.0	4.39	0.00013
skill	interval recognition	3	0.0	0.0	0.0	8.09	0.002051	0.0	0.0	0.0	21.09	0.0	0.0	33.33	0.0	5.49	0.000193
skill	note length	3	33.33	0.0	0.0	7.91	0.001447	33.33	0.0	0.0	34.93	0.0	0.0	33.33	0.0	4.39	0.00013
skill	pitch recognition	3	33.33	0.0	0.0	7.61	0.002033	33.33	0.0	0.0	13.49	0.0	33.33	0.0	0.0	7.11	0.000245
skill	rhythm pattern	3	66.67	0.0	0.0	10.22	0.002034	0.0	0.0	0.0	24.37	0.0	0.0	0.0	0.0	8.94	0.000362
skill	tonality recognition	3	33.33	0.0	0.0	5.25	0.001236	33.33	0.0	0.0	36.23	0.0	0.0	0.0	0.0	10.08	0.000346
rel/abs	absolute	6	33.33	0.0	0.0	15.52	0.00348	33.33	0.0	0.0	48.43	0.0	16.67	20.0	0.0	11.5	0.000376
rel/abs	relative	9	33.33	0.0	0.0	23.57	0.005321	11.11	0.0	0.0	81.69	0.0	0.0	11.11	0.0	24.51	0.000901
specification	harmony-relative	3	33.33	0.0	0.0	5.25	0.001236	33.33	0.0	0.0	36.23	0.0	0.0	0.0	0.0	10.08	0.000346
specification	pitch-absolute	3	33.33	0.0	0.0	7.61	0.002033	33.33	0.0	0.0	13.49	0.0	33.33	0.0	0.0	7.11	0.000245
specification	pitch-relative	3	0.0	0.0	0.0	8.09	0.002051	0.0	0.0	0.0	21.09	0.0	0.0	33.33	0.0	5.49	0.000193
specification	rhythm-absolute	3	33.33	0.0	0.0	7.91	0.001447	33.33	0.0	0.0	34.93	0.0	0.0	33.33	0.0	4.39	0.00013
specification	rhythm-relative	3	66.67	0.0	0.0	10.22	0.002034	0.0	0.0	0.0	24.37	0.0	0.0	0.0	0.0	8.94	0.000362
