Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-2.0-flash-lite-001	OVERALL	ALL	114	42	72	0	0	36.84	0.0	0.0	328.43	0.082063
google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	41	14	27	0	0	34.15	0.0	0.0	152.58	0.00396
google/gemini-2.0-flash-lite-001	submodality	symbolic.musicxml	39	13	26	0	0	33.33	0.0	0.0	103.13	0.074059
google/gemini-2.0-flash-lite-001	submodality	visual.short.png	34	15	19	0	0	44.12	0.0	0.0	72.72	0.004044
google/gemini-2.0-flash-lite-001	is_nota_correct	0	90	36	54	0	0	40.0	0.0	0.0	258.34	0.062086
google/gemini-2.0-flash-lite-001	is_nota_correct	1	24	6	18	0	0	25.0	0.0	0.0	70.09	0.019978
google/gemini-2.0-flash-lite-001	meta-question_id	0	11	2	9	0	0	18.18	0.0	0.0	30.95	0.011332
google/gemini-2.0-flash-lite-001	meta-question_id	1	8	6	2	0	0	75.0	0.0	0.0	20.37	0.005044
google/gemini-2.0-flash-lite-001	meta-question_id	2	12	4	8	0	0	33.33	0.0	0.0	40.27	0.009625
google/gemini-2.0-flash-lite-001	meta-question_id	3	7	2	5	0	0	28.57	0.0	0.0	24.55	0.004725
google/gemini-2.0-flash-lite-001	meta-question_id	4	19	7	12	0	0	36.84	0.0	0.0	49.73	0.012569
google/gemini-2.0-flash-lite-001	meta-question_id	5	11	3	8	0	0	27.27	0.0	0.0	36.24	0.006553
google/gemini-2.0-flash-lite-001	meta-question_id	6	9	1	8	0	0	11.11	0.0	0.0	23.65	0.005139
google/gemini-2.0-flash-lite-001	meta-question_id	7	10	6	4	0	0	60.0	0.0	0.0	20.56	0.004683
google/gemini-2.0-flash-lite-001	meta-question_id	8	20	8	12	0	0	40.0	0.0	0.0	60.31	0.018064
google/gemini-2.0-flash-lite-001	meta-question_id	9	7	3	4	0	0	42.86	0.0	0.0	21.81	0.00433
google/gemini-2.0-flash-lite-001	category	harmony	37	17	20	0	0	45.95	0.0	0.0	102.68	0.027077
google/gemini-2.0-flash-lite-001	category	pitch	38	14	24	0	0	36.84	0.0	0.0	116.14	0.030725
google/gemini-2.0-flash-lite-001	category	rhythm	39	11	28	0	0	28.21	0.0	0.0	109.62	0.024262
google/gemini-2.0-flash-lite-001	subcategory	harmony-absolute	20	8	12	0	0	40.0	0.0	0.0	60.31	0.018064
google/gemini-2.0-flash-lite-001	subcategory	harmony-relative	17	9	8	0	0	52.94	0.0	0.0	42.37	0.009013
google/gemini-2.0-flash-lite-001	subcategory	pitch-absolute	19	8	11	0	0	42.11	0.0	0.0	51.32	0.016375
google/gemini-2.0-flash-lite-001	subcategory	pitch-relative	19	6	13	0	0	31.58	0.0	0.0	64.82	0.01435
google/gemini-2.0-flash-lite-001	subcategory	rhythm-absolute	19	7	12	0	0	36.84	0.0	0.0	49.73	0.012569
google/gemini-2.0-flash-lite-001	subcategory	rhythm-relative	20	4	16	0	0	20.0	0.0	0.0	59.89	0.011692
google/gemini-2.0-flash-lite-001	skill	cadence recognition	7	3	4	0	0	42.86	0.0	0.0	21.81	0.00433
google/gemini-2.0-flash-lite-001	skill	chord recognition	20	8	12	0	0	40.0	0.0	0.0	60.31	0.018064
google/gemini-2.0-flash-lite-001	skill	interval recognition	12	4	8	0	0	33.33	0.0	0.0	40.27	0.009625
google/gemini-2.0-flash-lite-001	skill	interval statistics	7	2	5	0	0	28.57	0.0	0.0	24.55	0.004725
google/gemini-2.0-flash-lite-001	skill	note length	19	7	12	0	0	36.84	0.0	0.0	49.73	0.012569
google/gemini-2.0-flash-lite-001	skill	pitch recognition	11	2	9	0	0	18.18	0.0	0.0	30.95	0.011332
google/gemini-2.0-flash-lite-001	skill	pitch statistics	8	6	2	0	0	75.0	0.0	0.0	20.37	0.005044
google/gemini-2.0-flash-lite-001	skill	rhythm pattern	9	1	8	0	0	11.11	0.0	0.0	23.65	0.005139
google/gemini-2.0-flash-lite-001	skill	time signature	11	3	8	0	0	27.27	0.0	0.0	36.24	0.006553
google/gemini-2.0-flash-lite-001	skill	tonality recognition	10	6	4	0	0	60.0	0.0	0.0	20.56	0.004683
google/gemini-2.0-flash-lite-001	rel/abs	absolute	58	23	35	0	0	39.66	0.0	0.0	161.36	0.047008
google/gemini-2.0-flash-lite-001	rel/abs	relative	56	19	37	0	0	33.93	0.0	0.0	167.07	0.035055
