Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-2.0-flash-lite-001	OVERALL	ALL	453	157	296	1	5	34.66	0.34	1.69	2544.71	0.329042
google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	147	48	99	0	2	32.65	0.0	2.02	1104.35	0.014784
google/gemini-2.0-flash-lite-001	submodality	symbolic.musicxml	153	54	99	1	1	35.29	1.01	1.01	696.59	0.296133
google/gemini-2.0-flash-lite-001	submodality	visual.short.png	153	55	98	0	2	35.95	0.0	2.04	743.77	0.018125
google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	41	11	30	1	0	26.83	3.33	0.0	224.34	0.040809
google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	59	22	37	0	0	37.29	0.0	0.0	389.84	0.043993
google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	61	23	38	0	2	37.7	0.0	5.26	414.02	0.049362
google/gemini-2.0-flash-lite-001	piece_id	Drese_JesuGehVoran	31	9	22	0	1	29.03	0.0	4.55	232.27	0.016186
google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	52	16	36	0	0	30.77	0.0	0.0	177.44	0.036541
google/gemini-2.0-flash-lite-001	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	59	27	32	0	0	45.76	0.0	0.0	270.75	0.042371
google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	28	7	21	0	0	25.0	0.0	0.0	102.45	0.023583
google/gemini-2.0-flash-lite-001	piece_id	Telemann_DerLiebenSonneLichtUndPracht	38	12	26	0	0	31.58	0.0	0.0	257.48	0.034915
google/gemini-2.0-flash-lite-001	piece_id	Vulpius_ChristusDerIstMeinLeben	57	21	36	0	2	36.84	0.0	5.56	396.31	0.028204
google/gemini-2.0-flash-lite-001	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	27	9	18	0	0	33.33	0.0	0.0	79.81	0.013079
google/gemini-2.0-flash-lite-001	is_nota_correct	0	360	128	232	1	5	35.56	0.43	2.16	2066.67	0.257633
google/gemini-2.0-flash-lite-001	is_nota_correct	1	93	29	64	0	0	31.18	0.0	0.0	478.04	0.071409
google/gemini-2.0-flash-lite-001	meta-question_id	0	37	8	29	0	0	21.62	0.0	0.0	110.28	0.027944
google/gemini-2.0-flash-lite-001	meta-question_id	1	38	25	13	1	1	65.79	7.69	7.69	275.73	0.03283
google/gemini-2.0-flash-lite-001	meta-question_id	2	38	6	32	0	0	15.79	0.0	0.0	228.33	0.032258
google/gemini-2.0-flash-lite-001	meta-question_id	3	41	28	13	0	2	68.29	0.0	15.38	509.27	0.029803
google/gemini-2.0-flash-lite-001	meta-question_id	4	78	18	60	0	0	23.08	0.0	0.0	344.28	0.055724
google/gemini-2.0-flash-lite-001	meta-question_id	5	33	22	11	0	0	66.67	0.0	0.0	105.14	0.0229
google/gemini-2.0-flash-lite-001	meta-question_id	6	36	7	29	0	2	19.44	0.0	6.9	304.83	0.02034
google/gemini-2.0-flash-lite-001	meta-question_id	7	39	8	31	0	0	20.51	0.0	0.0	209.59	0.027262
google/gemini-2.0-flash-lite-001	meta-question_id	8	74	28	46	0	0	37.84	0.0	0.0	235.09	0.049373
google/gemini-2.0-flash-lite-001	meta-question_id	9	39	7	32	0	0	17.95	0.0	0.0	222.15	0.03061
google/gemini-2.0-flash-lite-001	category	harmony	152	43	109	0	0	28.29	0.0	0.0	666.83	0.107244
google/gemini-2.0-flash-lite-001	category	pitch	154	67	87	1	3	43.51	1.15	3.45	1123.62	0.122835
google/gemini-2.0-flash-lite-001	category	rhythm	147	47	100	0	2	31.97	0.0	2.0	754.25	0.098963
google/gemini-2.0-flash-lite-001	subcategory	harmony-absolute	74	28	46	0	0	37.84	0.0	0.0	235.09	0.049373
google/gemini-2.0-flash-lite-001	subcategory	harmony-relative	78	15	63	0	0	19.23	0.0	0.0	431.74	0.057871
google/gemini-2.0-flash-lite-001	subcategory	pitch-absolute	75	33	42	1	1	44.0	2.38	2.38	386.02	0.060774
google/gemini-2.0-flash-lite-001	subcategory	pitch-relative	79	34	45	0	2	43.04	0.0	4.44	737.6	0.062061
