Source_Result_Files	Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	OVERALL	ALL	33.833	2.7802	3.172	0.515	35581.06	4.8503
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	submodality	audio.mastermix.wav	30.4	5.0155	0.301	1.536	9922.92	4.1865
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	submodality	symbolic.abc.txt	42.8	6.1065	0.196	0.0	8863.05	0.2887
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	submodality	visual.short.png	28.3	5.8888	8.229	0.0	16795.07	0.3751
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	29.715	11.9644	3.156	1.067	5875.16	0.7924
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	35.187	11.5992	1.742	0.37	2706.07	0.491
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	37.249	12.4937	3.012	0.294	3557.38	0.5861
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Drese_JesuGehVoran	33.998	16.3742	3.197	0.0	2768.39	0.3488
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	32.139	5.5331	2.846	0.357	3362.53	0.5182
results/aggregate-mistral/20/normal/jobid_6387308.rs42.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs43.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs44.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs45.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs46.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs47.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs48.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs49.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs50.rep1.res.tsv;results/aggregate-mistral/20/normal/jobid_6387308.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	35.187	16.2614	3.426	0.0	2738.46	0.3562
