Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	300	29.33	0.47	0.0	1272.13	0.374519	29.67	0.95	0.0	1036.46	0.088108
submodality	audio.mastermix.wav	100	34.0	0.0	0.0	415.89	0.089693	34.0	1.52	0.0	437.15	0.013438
submodality	symbolic.abc.txt	100	32.0	1.47	0.0	478.76	0.239656	31.0	0.0	0.0	330.81	0.062695
submodality	visual.short.png	100	22.0	0.0	0.0	377.48	0.045171	24.0	1.32	0.0	268.5	0.011975
piece_id	Anonymous_AusMeinesHerzensGrunde	36	19.44	0.0	0.0	152.65	0.044188	25.0	0.0	0.0	127.25	0.010574
piece_id	Bach_IchStehAnDeinerKrippe	21	28.57	0.0	0.0	125.45	0.026235	38.1	0.0	0.0	70.16	0.006122
piece_id	Crueger_AufAufMeinHerzMitFreuden	45	31.11	0.0	0.0	185.37	0.056914	24.44	5.88	0.0	157.03	0.013129
piece_id	Drese_JesuGehVoran	30	40.0	0.0	0.0	111.84	0.036218	36.67	0.0	0.0	94.36	0.00875
piece_id	Gesius_BefiehlDuDeineWege	12	25.0	0.0	0.0	48.58	0.015401	25.0	0.0	0.0	51.15	0.003541
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	39	25.64	3.45	0.0	187.58	0.047222	28.21	0.0	0.0	147.71	0.011643
piece_id	Jan_DuGrosserSchmerzensmann	30	13.33	0.0	0.0	131.32	0.038056	30.0	0.0	0.0	99.87	0.008769
piece_id	Telemann_DerLiebenSonneLichtUndPracht	27	37.04	0.0	0.0	94.88	0.034606	14.81	0.0	0.0	86.55	0.007945
piece_id	Vulpius_ChristusDerIstMeinLeben	30	46.67	0.0	0.0	115.27	0.038845	46.67	0.0	0.0	100.66	0.008831
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	30	26.67	0.0	0.0	119.19	0.036833	30.0	0.0	0.0	101.72	0.008805
is_nota_correct	0	240	27.08	0.57	0.0	987.84	0.294212	21.67	1.06	0.0	839.65	0.069984
is_nota_correct	1	60	38.33	0.0	0.0	284.3	0.080307	61.67	0.0	0.0	196.81	0.018125
meta-question_id	1	30	13.33	0.0	0.0	155.83	0.037861	10.0	0.0	0.0	111.83	0.008863
meta-question_id	10	21	28.57	0.0	0.0	76.41	0.024872	38.1	0.0	0.0	79.54	0.006142
meta-question_id	11	18	33.33	0.0	0.0	52.31	0.022369	16.67	0.0	0.0	53.33	0.005259
meta-question_id	2	30	26.67	0.0	0.0	147.16	0.040101	33.33	0.0	0.0	92.54	0.008728
meta-question_id	3	30	33.33	5.0	0.0	104.95	0.034927	30.0	0.0	0.0	106.61	0.008961
meta-question_id	4	30	30.0	0.0	0.0	110.63	0.036757	36.67	0.0	0.0	103.93	0.008879
meta-question_id	5	30	40.0	0.0	0.0	156.41	0.039962	23.33	0.0	0.0	94.29	0.008806
meta-question_id	6	30	36.67	0.0	0.0	126.49	0.037821	63.33	0.0	0.0	112.66	0.008741
meta-question_id	7	30	26.67	0.0	0.0	151.56	0.036451	20.0	4.17	0.0	102.98	0.008921
meta-question_id	8	30	30.0	0.0	0.0	132.63	0.037233	23.33	4.35	0.0	104.74	0.008821
meta-question_id	9	21	23.81	0.0	0.0	57.76	0.026166	28.57	0.0	0.0	74.01	0.005987
category	harmony	60	28.33	0.0	0.0	186.47	0.073407	28.33	0.0	0.0	206.88	0.017388
category	pitch	120	25.83	1.12	0.0	518.57	0.149645	27.5	0.0	0.0	414.91	0.035431
category	rhythm	120	33.33	0.0	0.0	567.09	0.151467	32.5	2.47	0.0	414.67	0.035289
