Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	15	53.33	0.0	0.0	48.29	0.014284	60.0	0.0	0.0	67.96	0.020355	40.0	0.0	0.0	429.6	0.0	40.0	0.0	0.0	40.28	0.001713	60.0	0.0	0.0	179.16	0.023955	40.0	0.0	0.0	53.32	0.117348
submodality	audio.mastermix.wav	5	60.0	0.0	0.0	15.24	0.00336	80.0	0.0	0.0	23.37	0.018938	0.0	0.0	0.0	202.83	0.0	40.0	0.0	0.0	18.36	0.000472	80.0	0.0	0.0	28.79	0.003506	20.0	0.0	0.0	21.85	0.081743
submodality	symbolic.abc.txt	5	80.0	0.0	0.0	17.69	0.005938	60.0	0.0	0.0	22.36	0.001063	80.0	0.0	0.0	144.29	0.0	80.0	0.0	0.0	11.24	0.000637	80.0	0.0	0.0	86.05	0.012688	60.0	0.0	0.0	15.39	0.023195
submodality	visual.short.png	5	20.0	0.0	0.0	15.37	0.004987	40.0	0.0	0.0	22.23	0.000354	40.0	0.0	0.0	82.48	0.0	0.0	0.0	0.0	10.69	0.000604	20.0	0.0	0.0	64.32	0.007761	40.0	0.0	0.0	16.09	0.01241
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	66.67	0.0	0.0	11.29	0.003011	33.33	0.0	0.0	13.39	0.003917	33.33	0.0	0.0	56.98	0.0	33.33	0.0	0.0	6.37	0.000299	66.67	0.0	0.0	24.03	0.00396	33.33	0.0	0.0	11.43	0.02358
piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	66.67	0.0	0.0	18.46	0.006253	66.67	0.0	0.0	28.47	0.012602	50.0	0.0	0.0	134.61	0.0	33.33	0.0	0.0	18.94	0.000847	66.67	0.0	0.0	84.58	0.010814	50.0	0.0	0.0	22.41	0.063207
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	33.33	0.0	0.0	18.54	0.00502	66.67	0.0	0.0	26.1	0.003836	33.33	0.0	0.0	238.02	0.0	50.0	0.0	0.0	14.97	0.000566	50.0	0.0	0.0	70.55	0.009181	33.33	0.0	0.0	19.48	0.03056
is_nota_correct	0	12	58.33	0.0	0.0	37.8	0.011011	66.67	0.0	0.0	57.99	0.020084	33.33	0.0	0.0	365.35	0.0	41.67	0.0	0.0	33.59	0.001335	58.33	0.0	0.0	121.92	0.017143	41.67	0.0	0.0	44.81	0.109898
is_nota_correct	1	3	33.33	0.0	0.0	10.49	0.003273	33.33	0.0	0.0	9.96	0.000271	66.67	0.0	0.0	64.25	0.0	33.33	0.0	0.0	6.7	0.000378	66.67	0.0	0.0	57.24	0.006812	33.33	0.0	0.0	8.51	0.00745
meta-question_id	1	3	66.67	0.0	0.0	8.46	0.003299	33.33	0.0	0.0	19.32	0.006253	66.67	0.0	0.0	76.48	0.0	0.0	0.0	0.0	9.83	0.000415	66.67	0.0	0.0	65.68	0.008421	33.33	0.0	0.0	12.15	0.031605
