Source_Result_Files	Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	OVERALL	ALL	40.0	3.2655	0.0	0.0	10599.46	1.4861
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	submodality	audio.mastermix.wav	26.8	5.9777	0.0	0.0	2229.35	0.2646
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	submodality	symbolic.abc.txt	56.8	6.1968	0.0	0.0	4334.82	0.6449
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	submodality	visual.short.png	36.4	6.0955	0.0	0.0	4035.33	0.5767
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	piece_id	Anonymous_AusMeinesHerzensGrunde	45.69	23.4589	0.0	0.0	1618.13	0.2302
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	piece_id	Bach_IchStehAnDeinerKrippe	31.499	16.9324	0.0	0.0	1017.0	0.146
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	piece_id	Gesius_BefiehlDuDeineWege	58.055	24.6539	0.0	0.0	897.96	0.129
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	piece_id	Jan_DuGrosserSchmerzensmann	36.387	14.84	0.0	0.0	1335.48	0.1857
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	is_nota_correct	0	43.0	3.222	0.0	0.0	8040.34	1.1209
results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs42.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs43.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs44.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs45.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs46.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs47.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs48.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs49.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs50.rep1.res.tsv;results/google_gemini-2.5-flash-lite/5/normal/jobid_6387275.rs51.rep1.res.tsv	google/gemini-2.5-flash-lite	is_nota_correct	1	28.0	11.2445	0.0	0.0	2559.15	0.3653
