Source_Result_Files	Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	OVERALL	ALL	32.134	3.0443	1.669	2.307	18984.49	2.2783
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	submodality	audio.mastermix.wav	24.4	5.1467	0.53	6.163	7789.57	2.0
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	submodality	symbolic.abc.txt	40.8	7.786	0.0	0.0	3230.1	0.0915
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	submodality	visual.short.png	31.2	5.1812	4.351	0.0	7964.84	0.1868
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	33.188	18.763	0.0	3.429	1814.92	0.2686
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	32.792	7.965	0.909	0.833	2438.06	0.2971
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	28.765	15.5522	1.667	4.714	3137.87	0.3504
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	33.694	15.303	0.833	4.525	1658.04	0.2262
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	37.056	16.6011	2.929	0.0	880.34	0.1422
results/aggregate-mistral/10/normal/jobid_6387274.rs42.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs43.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs44.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs45.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs46.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs47.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs48.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs49.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs50.rep1.res.tsv;results/aggregate-mistral/10/normal/jobid_6387274.rs51.rep1.res.tsv	aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	23.77	13.7881	2.111	3.847	2816.83	0.2736
