Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	300	25.33	0.0	0.0	1201.4	0.38152	24.33	1.76	0.0	916.67	0.088431
submodality	audio.mastermix.wav	100	27.0	0.0	0.0	394.4	0.088993	27.0	4.11	0.0	393.72	0.013413
submodality	symbolic.abc.txt	100	30.0	0.0	0.0	438.55	0.247777	27.0	0.0	0.0	288.32	0.063045
submodality	visual.short.png	100	19.0	0.0	0.0	368.45	0.04475	19.0	1.23	0.0	234.63	0.011973
piece_id	Anonymous_AusMeinesHerzensGrunde	39	23.08	0.0	0.0	143.19	0.049179	17.95	0.0	0.0	126.33	0.011569
piece_id	Bach_IchStehAnDeinerKrippe	15	6.67	0.0	0.0	41.48	0.018234	13.33	0.0	0.0	41.07	0.004369
piece_id	Crueger_AufAufMeinHerzMitFreuden	33	24.24	0.0	0.0	136.93	0.042616	24.24	0.0	0.0	94.69	0.009774
piece_id	Drese_JesuGehVoran	21	33.33	0.0	0.0	73.58	0.027054	42.86	0.0	0.0	63.15	0.006174
piece_id	Gesius_BefiehlDuDeineWege	33	18.18	0.0	0.0	132.94	0.042801	39.39	0.0	0.0	91.43	0.009681
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	33	30.3	0.0	0.0	156.26	0.041716	24.24	4.0	0.0	98.82	0.00975
piece_id	Jan_DuGrosserSchmerzensmann	33	33.33	0.0	0.0	109.57	0.04239	30.3	0.0	0.0	100.79	0.009777
piece_id	Telemann_DerLiebenSonneLichtUndPracht	36	22.22	0.0	0.0	159.09	0.047466	19.44	3.45	0.0	109.1	0.010535
piece_id	Vulpius_ChristusDerIstMeinLeben	33	39.39	0.0	0.0	146.66	0.039247	18.18	0.0	0.0	107.13	0.009746
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	24	12.5	0.0	0.0	101.7	0.030818	12.5	9.52	0.0	84.16	0.007056
is_nota_correct	0	240	25.0	0.0	0.0	972.61	0.306245	19.17	1.55	0.0	729.32	0.071231
is_nota_correct	1	60	26.67	0.0	0.0	228.78	0.075276	45.0	3.03	0.0	187.36	0.0172
meta-question_id	1	30	26.67	0.0	0.0	122.32	0.038606	26.67	0.0	0.0	88.0	0.009025
meta-question_id	10	21	19.05	0.0	0.0	86.13	0.026651	28.57	6.67	0.0	66.26	0.006266
meta-question_id	11	18	16.67	0.0	0.0	79.64	0.022188	16.67	0.0	0.0	49.12	0.005296
meta-question_id	2	30	30.0	0.0	0.0	129.16	0.040119	13.33	3.85	0.0	80.61	0.008772
meta-question_id	3	30	3.33	0.0	0.0	127.43	0.03946	13.33	0.0	0.0	93.57	0.008888
meta-question_id	4	30	23.33	0.0	0.0	102.4	0.035792	23.33	4.35	0.0	94.17	0.0089
meta-question_id	5	30	26.67	0.0	0.0	110.51	0.039687	16.67	0.0	0.0	96.55	0.008711
meta-question_id	6	30	36.67	0.0	0.0	119.62	0.037827	43.33	0.0	0.0	89.01	0.008815
meta-question_id	7	30	46.67	0.0	0.0	98.81	0.038482	33.33	0.0	0.0	94.46	0.008959
meta-question_id	8	30	20.0	0.0	0.0	147.23	0.038157	23.33	4.35	0.0	99.8	0.008812
meta-question_id	9	21	23.81	0.0	0.0	78.15	0.024552	28.57	0.0	0.0	65.13	0.005986
category	harmony	60	20.0	0.0	0.0	243.93	0.073391	25.0	2.22	0.0	180.51	0.017548
category	pitch	120	20.83	0.0	0.0	481.31	0.153977	19.17	2.06	0.0	356.35	0.035585
category	rhythm	120	32.5	0.0	0.0	476.17	0.154152	29.17	1.18	0.0	379.81	0.035297
subcategory	harmonic-recognition	60	20.0	0.0	0.0	243.93	0.073391	25.0	2.22	0.0	180.51	0.017548
subcategory	interval-recognition	60	13.33	0.0	0.0	229.83	0.075253	18.33	2.04	0.0	187.75	0.017788
subcategory	pitch-recognition	60	28.33	0.0	0.0	251.48	0.078725	20.0	2.08	0.0	168.61	0.017797
subcategory	proportion-recognition	60	33.33	0.0	0.0	246.04	0.076638	28.33	2.33	0.0	194.26	0.017771
subcategory	rhythmic-recognition	60	31.67	0.0	0.0	230.13	0.077514	30.0	0.0	0.0	185.55	0.017527
skill	cadence recognition	18	16.67	0.0	0.0	79.64	0.022188	16.67	0.0	0.0	49.12	0.005296
skill	chord recognition	21	19.05	0.0	0.0	86.13	0.026651	28.57	6.67	0.0	66.26	0.006266
skill	interval recognition	30	3.33	0.0	0.0	127.43	0.03946	13.33	0.0	0.0	93.57	0.008888
skill	interval statistics	30	23.33	0.0	0.0	102.4	0.035792	23.33	4.35	0.0	94.17	0.0089
skill	note length	30	26.67	0.0	0.0	110.51	0.039687	16.67	0.0	0.0	96.55	0.008711
skill	note length statistics	30	36.67	0.0	0.0	119.62	0.037827	43.33	0.0	0.0	89.01	0.008815
skill	pitch recognition	30	26.67	0.0	0.0	122.32	0.038606	26.67	0.0	0.0	88.0	0.009025
skill	pitch statistics	30	30.0	0.0	0.0	129.16	0.040119	13.33	3.85	0.0	80.61	0.008772
skill	rhythm pattern	30	46.67	0.0	0.0	98.81	0.038482	33.33	0.0	0.0	94.46	0.008959
skill	rhythm pattern statistics	30	20.0	0.0	0.0	147.23	0.038157	23.33	4.35	0.0	99.8	0.008812
skill	tonality recognition	21	23.81	0.0	0.0	78.15	0.024552	28.57	0.0	0.0	65.13	0.005986
rel/abs	absolute	141	28.37	0.0	0.0	567.73	0.182889	25.53	1.9	0.0	420.41	0.04159
rel/abs	relative	159	22.64	0.0	0.0	633.66	0.198631	23.27	1.64	0.0	496.26	0.04684
specification	harmony-absolute	21	19.05	0.0	0.0	86.13	0.026651	28.57	6.67	0.0	66.26	0.006266
specification	harmony-relative	39	20.51	0.0	0.0	157.79	0.04674	23.08	0.0	0.0	114.25	0.011282
specification	pitch-absolute	60	28.33	0.0	0.0	251.48	0.078725	20.0	2.08	0.0	168.61	0.017797
specification	pitch-relative	60	13.33	0.0	0.0	229.83	0.075253	18.33	2.04	0.0	187.75	0.017788
specification	rhythm-absolute	60	31.67	0.0	0.0	230.13	0.077514	30.0	0.0	0.0	185.55	0.017527
specification	rhythm-relative	60	33.33	0.0	0.0	246.04	0.076638	28.33	2.33	0.0	194.26	0.017771
