Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-mistral	OVERALL	ALL	223	79	144	0	0	35.43	0.0	0.0	1189.93	0.418735
aggregate-mistral	submodality	audio.mastermix.wav	70	19	51	0	0	27.14	0.0	0.0	268.35	0.268259
aggregate-mistral	submodality	symbolic.musicxml	77	33	44	0	0	42.86	0.0	0.0	568.5	0.143254
aggregate-mistral	submodality	visual.short.png	76	27	49	0	0	35.53	0.0	0.0	353.09	0.007222
aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	17	9	8	0	0	52.94	0.0	0.0	131.53	0.04543
aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	12	1	11	0	0	8.33	0.0	0.0	41.72	0.025194
aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	17	6	11	0	0	35.29	0.0	0.0	51.64	0.041025
aggregate-mistral	piece_id	Drese_JesuGehVoran	18	9	9	0	0	50.0	0.0	0.0	49.22	0.028543
aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	30	10	20	0	0	33.33	0.0	0.0	250.94	0.072988
aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	22	12	10	0	0	54.55	0.0	0.0	110.23	0.039667
aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	19	7	12	0	0	36.84	0.0	0.0	87.6	0.036134
aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	13	5	8	0	0	38.46	0.0	0.0	78.83	0.03969
aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	50	16	34	0	0	32.0	0.0	0.0	221.62	0.06402
aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	25	4	21	0	0	16.0	0.0	0.0	166.59	0.026045
aggregate-mistral	is_nota_correct	0	180	63	117	0	0	35.0	0.0	0.0	971.25	0.350054
aggregate-mistral	is_nota_correct	1	43	16	27	0	0	37.21	0.0	0.0	218.68	0.068681
aggregate-mistral	meta-question_id	0	17	3	14	0	0	17.65	0.0	0.0	68.17	0.02783
aggregate-mistral	meta-question_id	1	19	5	14	0	0	26.32	0.0	0.0	75.32	0.03858
aggregate-mistral	meta-question_id	2	20	8	12	0	0	40.0	0.0	0.0	86.6	0.03284
aggregate-mistral	meta-question_id	3	17	10	7	0	0	58.82	0.0	0.0	121.78	0.04117
aggregate-mistral	meta-question_id	4	39	7	32	0	0	17.95	0.0	0.0	232.39	0.07444
aggregate-mistral	meta-question_id	5	18	12	6	0	0	66.67	0.0	0.0	56.66	0.037247
aggregate-mistral	meta-question_id	6	17	1	16	0	0	5.88	0.0	0.0	128.92	0.020876
aggregate-mistral	meta-question_id	7	18	6	12	0	0	33.33	0.0	0.0	75.76	0.039011
aggregate-mistral	meta-question_id	8	42	18	24	0	0	42.86	0.0	0.0	276.28	0.075571
aggregate-mistral	meta-question_id	9	16	9	7	0	0	56.25	0.0	0.0	68.05	0.03117
aggregate-mistral	category	harmony	76	33	43	0	0	43.42	0.0	0.0	420.09	0.145751
aggregate-mistral	category	pitch	73	26	47	0	0	35.62	0.0	0.0	351.87	0.14042
aggregate-mistral	category	rhythm	74	20	54	0	0	27.03	0.0	0.0	417.97	0.132563
aggregate-mistral	subcategory	harmony-absolute	42	18	24	0	0	42.86	0.0	0.0	276.28	0.075571
aggregate-mistral	subcategory	harmony-relative	34	15	19	0	0	44.12	0.0	0.0	143.81	0.07018
aggregate-mistral	subcategory	pitch-absolute	36	8	28	0	0	22.22	0.0	0.0	143.49	0.06641
aggregate-mistral	subcategory	pitch-relative	37	18	19	0	0	48.65	0.0	0.0	208.38	0.074011
aggregate-mistral	subcategory	rhythm-absolute	39	7	32	0	0	17.95	0.0	0.0	232.39	0.07444
aggregate-mistral	subcategory	rhythm-relative	35	13	22	0	0	37.14	0.0	0.0	185.58	0.058123
aggregate-mistral	skill	cadence recognition	16	9	7	0	0	56.25	0.0	0.0	68.05	0.03117
aggregate-mistral	skill	chord recognition	42	18	24	0	0	42.86	0.0	0.0	276.28	0.075571
aggregate-mistral	skill	interval recognition	20	8	12	0	0	40.0	0.0	0.0	86.6	0.03284
aggregate-mistral	skill	interval statistics	17	10	7	0	0	58.82	0.0	0.0	121.78	0.04117
aggregate-mistral	skill	note length	39	7	32	0	0	17.95	0.0	0.0	232.39	0.07444
aggregate-mistral	skill	pitch recognition	17	3	14	0	0	17.65	0.0	0.0	68.17	0.02783
aggregate-mistral	skill	pitch statistics	19	5	14	0	0	26.32	0.0	0.0	75.32	0.03858
aggregate-mistral	skill	rhythm pattern	17	1	16	0	0	5.88	0.0	0.0	128.92	0.020876
aggregate-mistral	skill	time signature	18	12	6	0	0	66.67	0.0	0.0	56.66	0.037247
aggregate-mistral	skill	tonality recognition	18	6	12	0	0	33.33	0.0	0.0	75.76	0.039011
aggregate-mistral	rel/abs	absolute	117	33	84	0	0	28.21	0.0	0.0	652.16	0.216421
aggregate-mistral	rel/abs	relative	106	46	60	0	0	43.4	0.0	0.0	537.77	0.202314
