Source_Result_Files	Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	OVERALL	ALL	36.134	3.9832	1.065	0.0	5752.57	13.1067
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	submodality	audio.mastermix.wav	32.2	4.7563	0.27	0.0	2381.61	9.0275
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	submodality	symbolic.abc.txt	45.2	6.3386	0.0	0.0	1983.01	2.9739
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	submodality	visual.short.png	31.0	7.6739	2.763	0.0	1387.95	1.1053
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	piece_id	Anonymous_AusMeinesHerzensGrunde	31.076	17.0539	0.0	0.0	588.75	1.469
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	piece_id	Bach_IchStehAnDeinerKrippe	37.123	10.3364	0.909	0.0	693.56	1.64
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	piece_id	Crueger_AufAufMeinHerzMitFreuden	37.57	13.3677	2.992	0.0	852.6	2.0311
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	piece_id	Gesius_BefiehlDuDeineWege	30.805	15.7318	2.111	0.0	583.01	1.3641
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	39.11	14.9255	0.0	0.0	392.59	0.8534
results/aggregate-gpt-4o/10/normal/jobid_6387273.rs42.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs43.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs44.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs45.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs46.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs47.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs48.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs49.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs50.rep1.res.tsv;results/aggregate-gpt-4o/10/normal/jobid_6387273.rs51.rep1.res.tsv	aggregate-gpt-4o	piece_id	Jan_DuGrosserSchmerzensmann	25.543	11.1768	2.436	0.0	638.1	1.5052
