Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	750	27.33	0.0	0.0	2178.16	0.955546	25.33	0.54	0.0	2148.82	0.221291
submodality	audio.mastermix.wav	250	31.6	0.0	0.0	794.58	0.222573	27.6	1.66	0.0	912.9	0.033611
submodality	symbolic.abc.txt	250	29.2	0.0	0.0	797.28	0.621804	27.6	0.0	0.0	674.82	0.157742
submodality	visual.short.png	250	21.2	0.0	0.0	586.31	0.111169	20.8	0.0	0.0	561.1	0.029938
piece_id	Anonymous_AusMeinesHerzensGrunde	69	27.54	0.0	0.0	207.85	0.086779	31.88	0.0	0.0	181.55	0.020299
piece_id	Bach_IchStehAnDeinerKrippe	72	22.22	0.0	0.0	187.82	0.091317	23.61	0.0	0.0	186.56	0.021084
piece_id	Crueger_AufAufMeinHerzMitFreuden	96	29.17	0.0	0.0	270.21	0.12149	16.67	0.0	0.0	276.16	0.028459
piece_id	Drese_JesuGehVoran	69	24.64	0.0	0.0	211.53	0.088975	28.99	2.04	0.0	211.01	0.020228
piece_id	Gesius_BefiehlDuDeineWege	48	27.08	0.0	0.0	136.38	0.061132	25.0	0.0	0.0	123.48	0.014148
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	81	25.93	0.0	0.0	256.95	0.103316	24.69	0.0	0.0	253.0	0.024002
piece_id	Jan_DuGrosserSchmerzensmann	78	19.23	0.0	0.0	219.35	0.099009	26.92	0.0	0.0	224.69	0.023212
