Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	15	66.67	0.0	0.0	54.17	0.014283	46.67	12.5	0.0	216.76	0.024231	40.0	0.0	0.0	218.89	0.0	33.33	0.0	0.0	52.4	0.002423	40.0	0.0	0.0	169.94	0.023954	53.33	0.0	0.0	48.53	0.120165
submodality	audio.mastermix.wav	5	40.0	0.0	0.0	15.63	0.003379	40.0	0.0	0.0	28.15	0.019635	40.0	0.0	0.0	27.32	0.0	40.0	0.0	0.0	19.34	0.000491	40.0	0.0	0.0	26.7	0.002806	20.0	0.0	0.0	22.19	0.083305
submodality	symbolic.abc.txt	5	100.0	0.0	0.0	17.3	0.006065	60.0	0.0	0.0	21.9	0.000971	60.0	0.0	0.0	151.59	0.0	60.0	0.0	0.0	21.47	0.00121	40.0	0.0	0.0	86.89	0.014044	80.0	0.0	0.0	14.36	0.026578
submodality	visual.short.png	5	60.0	0.0	0.0	21.25	0.004839	40.0	33.33	0.0	166.71	0.003625	20.0	0.0	0.0	39.98	0.0	0.0	0.0	0.0	11.59	0.000723	40.0	0.0	0.0	56.35	0.007105	60.0	0.0	0.0	11.98	0.010282
piece_id	Anonymous_AusMeinesHerzensGrunde	3	33.33	0.0	0.0	10.8	0.002573	0.0	33.33	0.0	83.44	0.007959	0.0	0.0	0.0	24.46	0.0	0.0	0.0	0.0	7.89	0.00034	0.0	0.0	0.0	15.24	0.001868	0.0	0.0	0.0	12.25	0.031703
piece_id	Drese_JesuGehVoran	3	66.67	0.0	0.0	10.09	0.003084	66.67	0.0	0.0	82.84	0.005192	66.67	0.0	0.0	70.21	0.0	33.33	0.0	0.0	19.49	0.000952	33.33	0.0	0.0	25.45	0.003348	66.67	0.0	0.0	9.44	0.020833
piece_id	Gesius_BefiehlDuDeineWege	3	100.0	0.0	0.0	11.9	0.003998	33.33	0.0	0.0	17.63	0.004903	33.33	0.0	0.0	54.56	0.0	33.33	0.0	0.0	11.58	0.000516	66.67	0.0	0.0	84.78	0.012162	66.67	0.0	0.0	11.53	0.028562
piece_id	Jan_DuGrosserSchmerzensmann	3	66.67	0.0	0.0	11.38	0.003065	66.67	0.0	0.0	14.52	0.00437	0.0	0.0	0.0	49.08	0.0	66.67	0.0	0.0	7.39	0.000382	66.67	0.0	0.0	33.04	0.005292	66.67	0.0	0.0	10.12	0.027295
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	3	66.67	0.0	0.0	10.0	0.001563	66.67	0.0	0.0	18.33	0.001806	100.0	0.0	0.0	20.58	0.0	33.33	0.0	0.0	6.06	0.000234	33.33	0.0	0.0	11.43	0.001284	66.67	0.0	0.0	5.19	0.011772
is_nota_correct	0	12	66.67	0.0	0.0	42.8	0.010486	41.67	14.29	0.0	198.18	0.017841	33.33	0.0	0.0	121.06	0.0	33.33	0.0	0.0	30.06	0.001363	50.0	0.0	0.0	108.63	0.014396	50.0	0.0	0.0	36.33	0.08414
