Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	150	30.67	0.0	0.0	426.86	0.08014	27.33	0.0	0.0	1916.6	0.0	24.67	10.62	0.0	415.13	0.013754
submodality	audio.mastermix.wav	50	22.0	0.0	0.0	127.09	0.020831	36.0	0.0	0.0	330.52	0.0	22.0	7.69	0.0	126.74	0.004106
submodality	symbolic.abc.txt	50	38.0	0.0	0.0	156.44	0.027135	22.0	0.0	0.0	929.57	0.0	32.0	26.47	0.0	151.67	0.005161
submodality	visual.short.png	50	32.0	0.0	0.0	143.32	0.032174	24.0	0.0	0.0	656.5	0.0	20.0	0.0	0.0	136.72	0.004488
piece_id	Anonymous_AusMeinesHerzensGrunde	9	33.33	0.0	0.0	21.11	0.005185	22.22	0.0	0.0	149.72	0.0	33.33	0.0	0.0	29.73	0.000937
piece_id	Bach_IchStehAnDeinerKrippe	24	45.83	0.0	0.0	69.84	0.011492	12.5	0.0	0.0	263.92	0.0	33.33	6.25	0.0	69.67	0.00237
piece_id	Crueger_AufAufMeinHerzMitFreuden	30	43.33	0.0	0.0	97.9	0.014396	36.67	0.0	0.0	388.0	0.0	26.67	18.18	0.0	74.66	0.002455
piece_id	Gesius_BefiehlDuDeineWege	9	44.44	0.0	0.0	23.66	0.004758	11.11	0.0	0.0	120.21	0.0	11.11	12.5	0.0	22.93	0.000778
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	66.67	0.0	0.0	15.21	0.003293	66.67	0.0	0.0	79.37	0.0	33.33	0.0	0.0	19.7	0.000623
piece_id	Jan_DuGrosserSchmerzensmann	18	22.22	0.0	0.0	43.83	0.009844	27.78	0.0	0.0	194.54	0.0	16.67	13.33	0.0	51.97	0.001752
piece_id	Telemann_DerLiebenSonneLichtUndPracht	15	0.0	0.0	0.0	41.82	0.00895	40.0	0.0	0.0	158.46	0.0	13.33	15.38	0.0	41.29	0.001354
