Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-gpt-4o	OVERALL	ALL	300	112	188	0	0	37.33	0.0	0.0	1131.15	2.653942
aggregate-gpt-4o	submodality	audio.mastermix.wav	100	36	64	0	0	36.0	0.0	0.0	500.2	1.84534
aggregate-gpt-4o	submodality	symbolic.abc.txt	100	40	60	0	0	40.0	0.0	0.0	387.23	0.588795
aggregate-gpt-4o	submodality	visual.short.png	100	36	64	0	0	36.0	0.0	0.0	243.72	0.219808
aggregate-gpt-4o	piece_id	Anonymous_AusMeinesHerzensGrunde	39	13	26	0	0	33.33	0.0	0.0	173.22	0.439777
aggregate-gpt-4o	piece_id	Bach_IchStehAnDeinerKrippe	15	3	12	0	0	20.0	0.0	0.0	55.15	0.135152
aggregate-gpt-4o	piece_id	Crueger_AufAufMeinHerzMitFreuden	33	10	23	0	0	30.3	0.0	0.0	135.86	0.337988
aggregate-gpt-4o	piece_id	Drese_JesuGehVoran	21	12	9	0	0	57.14	0.0	0.0	75.6	0.158765
aggregate-gpt-4o	piece_id	Gesius_BefiehlDuDeineWege	33	12	21	0	0	36.36	0.0	0.0	121.68	0.306445
aggregate-gpt-4o	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	33	16	17	0	0	48.48	0.0	0.0	115.92	0.25366
aggregate-gpt-4o	piece_id	Jan_DuGrosserSchmerzensmann	33	11	22	0	0	33.33	0.0	0.0	133.67	0.292597
aggregate-gpt-4o	piece_id	Telemann_DerLiebenSonneLichtUndPracht	36	16	20	0	0	44.44	0.0	0.0	150.02	0.40126
aggregate-gpt-4o	piece_id	Vulpius_ChristusDerIstMeinLeben	33	13	20	0	0	39.39	0.0	0.0	103.7	0.209828
aggregate-gpt-4o	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	24	6	18	0	0	25.0	0.0	0.0	66.32	0.11847
aggregate-gpt-4o	is_nota_correct	0	240	98	142	0	0	40.83	0.0	0.0	881.88	2.015717
aggregate-gpt-4o	is_nota_correct	1	60	14	46	0	0	23.33	0.0	0.0	249.27	0.638225
aggregate-gpt-4o	meta-question_id	1	30	10	20	0	0	33.33	0.0	0.0	97.56	0.254175
