Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	150	48.0	0.0	0.0	533.46	0.150343	28.67	2.8	2.8	2586.47	0.246939	40.67	0.0	0.0	2787.75	0.0	39.33	0.0	0.0	485.58	0.02101	44.67	0.0	0.0	1965.85	0.283218	39.33	1.1	0.0	578.23	1.276953
submodality	audio.mastermix.wav	50	44.0	0.0	0.0	164.31	0.034409	18.0	2.44	7.32	962.01	0.198778	34.0	0.0	0.0	468.86	0.0	32.0	0.0	0.0	188.09	0.004962	30.0	0.0	0.0	370.77	0.041759	34.0	0.0	0.0	230.01	0.863655
submodality	symbolic.abc.txt	50	54.0	0.0	0.0	189.96	0.059048	36.0	0.0	0.0	288.26	0.008164	54.0	0.0	0.0	1579.69	0.0	44.0	0.0	0.0	167.1	0.00873	68.0	0.0	0.0	776.12	0.117454	44.0	0.0	0.0	206.83	0.301805
submodality	visual.short.png	50	46.0	0.0	0.0	179.18	0.056886	32.0	5.88	0.0	1336.21	0.039997	34.0	0.0	0.0	739.2	0.0	42.0	0.0	0.0	130.39	0.007317	36.0	0.0	0.0	818.96	0.124005	40.0	3.33	0.0	141.39	0.111492
piece_id	Anonymous_AusMeinesHerzensGrunde	6	50.0	0.0	0.0	22.12	0.006877	33.33	0.0	0.0	25.81	0.012615	0.0	0.0	0.0	124.87	0.0	33.33	0.0	0.0	34.24	0.001724	50.0	0.0	0.0	110.41	0.017448	33.33	0.0	0.0	37.24	0.08227
piece_id	Bach_IchStehAnDeinerKrippe	15	46.67	0.0	0.0	51.8	0.015992	33.33	0.0	0.0	85.96	0.024861	40.0	0.0	0.0	316.14	0.0	26.67	0.0	0.0	55.19	0.002411	46.67	0.0	0.0	249.27	0.035221	40.0	0.0	0.0	60.73	0.137667
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	50.0	0.0	0.0	71.47	0.019415	11.11	12.5	0.0	565.18	0.041759	27.78	0.0	0.0	351.84	0.0	27.78	0.0	0.0	59.51	0.002816	55.56	0.0	0.0	249.92	0.036191	50.0	0.0	0.0	75.65	0.179122
piece_id	Drese_JesuGehVoran	21	47.62	0.0	0.0	76.97	0.020909	47.62	0.0	9.09	530.33	0.025973	38.1	0.0	0.0	393.61	0.0	61.9	0.0	0.0	71.51	0.002806	57.14	0.0	0.0	269.87	0.038638	38.1	0.0	0.0	80.86	0.161607
piece_id	Gesius_BefiehlDuDeineWege	12	66.67	0.0	0.0	39.54	0.012871	41.67	0.0	14.29	191.96	0.015059	66.67	0.0	0.0	193.18	0.0	50.0	0.0	0.0	37.11	0.001507	66.67	0.0	0.0	118.61	0.016461	41.67	0.0	0.0	45.49	0.110698
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	12	41.67	0.0	0.0	36.02	0.009825	25.0	11.11	0.0	72.49	0.014985	50.0	0.0	0.0	183.3	0.0	66.67	0.0	0.0	31.3	0.001294	50.0	0.0	0.0	119.61	0.017178	50.0	0.0	0.0	36.21	0.084992
