Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	15	13.33	0.0	0.0	87.27	0.019393	13.33	0.0	0.0	52.41	0.004556
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	14.82	0.004539	20.0	0.0	0.0	24.29	0.000699
submodality	symbolic.abc.txt	5	20.0	0.0	0.0	60.51	0.012689	20.0	0.0	0.0	17.14	0.003254
submodality	visual.short.png	5	0.0	0.0	0.0	11.94	0.002164	0.0	0.0	0.0	10.99	0.000603
piece_id	Bach_IchStehAnDeinerKrippe	3	33.33	0.0	0.0	7.93	0.003919	33.33	0.0	0.0	8.94	0.000873
piece_id	Gesius_BefiehlDuDeineWege	6	0.0	0.0	0.0	53.09	0.007621	0.0	0.0	0.0	24.16	0.001822
piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	33.33	0.0	0.0	18.56	0.004074	0.0	0.0	0.0	8.52	0.000882
piece_id	Vulpius_ChristusDerIstMeinLeben	3	0.0	0.0	0.0	7.69	0.003779	33.33	0.0	0.0	10.79	0.000979
is_nota_correct	0	12	16.67	0.0	0.0	68.82	0.014646	8.33	0.0	0.0	36.96	0.003655
is_nota_correct	1	3	0.0	0.0	0.0	18.45	0.004747	33.33	0.0	0.0	15.46	0.000901
meta-question_id	1	3	0.0	0.0	0.0	7.69	0.003779	33.33	0.0	0.0	10.79	0.000979
meta-question_id	3	3	0.0	0.0	0.0	39.26	0.003773	0.0	0.0	0.0	14.09	0.000891
meta-question_id	5	3	33.33	0.0	0.0	18.56	0.004074	0.0	0.0	0.0	8.52	0.000882
meta-question_id	7	3	0.0	0.0	0.0	13.83	0.003848	0.0	0.0	0.0	10.07	0.000931
meta-question_id	9	3	33.33	0.0	0.0	7.93	0.003919	33.33	0.0	0.0	8.94	0.000873
category	harmony	3	33.33	0.0	0.0	7.93	0.003919	33.33	0.0	0.0	8.94	0.000873
category	pitch	6	0.0	0.0	0.0	46.94	0.007552	16.67	0.0	0.0	24.89	0.00187
category	rhythm	6	16.67	0.0	0.0	32.39	0.007922	0.0	0.0	0.0	18.59	0.001813
subcategory	harmonic-recognition	3	33.33	0.0	0.0	7.93	0.003919	33.33	0.0	0.0	8.94	0.000873
subcategory	interval-recognition	3	0.0	0.0	0.0	39.26	0.003773	0.0	0.0	0.0	14.09	0.000891
subcategory	pitch-recognition	3	0.0	0.0	0.0	7.69	0.003779	33.33	0.0	0.0	10.79	0.000979
subcategory	proportion-recognition	3	0.0	0.0	0.0	13.83	0.003848	0.0	0.0	0.0	10.07	0.000931
subcategory	rhythmic-recognition	3	33.33	0.0	0.0	18.56	0.004074	0.0	0.0	0.0	8.52	0.000882
skill	interval recognition	3	0.0	0.0	0.0	39.26	0.003773	0.0	0.0	0.0	14.09	0.000891
skill	note length	3	33.33	0.0	0.0	18.56	0.004074	0.0	0.0	0.0	8.52	0.000882
skill	pitch recognition	3	0.0	0.0	0.0	7.69	0.003779	33.33	0.0	0.0	10.79	0.000979
skill	rhythm pattern	3	0.0	0.0	0.0	13.83	0.003848	0.0	0.0	0.0	10.07	0.000931
skill	tonality recognition	3	33.33	0.0	0.0	7.93	0.003919	33.33	0.0	0.0	8.94	0.000873
rel/abs	absolute	6	16.67	0.0	0.0	26.24	0.007853	16.67	0.0	0.0	19.31	0.001861
rel/abs	relative	9	11.11	0.0	0.0	61.03	0.011539	11.11	0.0	0.0	33.1	0.002695
specification	harmony-relative	3	33.33	0.0	0.0	7.93	0.003919	33.33	0.0	0.0	8.94	0.000873
specification	pitch-absolute	3	0.0	0.0	0.0	7.69	0.003779	33.33	0.0	0.0	10.79	0.000979
specification	pitch-relative	3	0.0	0.0	0.0	39.26	0.003773	0.0	0.0	0.0	14.09	0.000891
specification	rhythm-absolute	3	33.33	0.0	0.0	18.56	0.004074	0.0	0.0	0.0	8.52	0.000882
specification	rhythm-relative	3	0.0	0.0	0.0	13.83	0.003848	0.0	0.0	0.0	10.07	0.000931
