Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-aggregate-mistral	OVERALL	ALL	108	29	79	0	0	26.85	0.0	0.0	301.45	0.006616
text-only-aggregate-mistral	submodality	audio.mastermix.wav	37	10	27	0	0	27.03	0.0	0.0	60.0	0.002095
text-only-aggregate-mistral	submodality	symbolic.musicxml	36	13	23	0	0	36.11	0.0	0.0	98.08	0.002033
text-only-aggregate-mistral	submodality	visual.short.png	35	6	29	0	0	17.14	0.0	0.0	143.37	0.002487
text-only-aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	15	4	11	0	0	26.67	0.0	0.0	40.03	0.001077
text-only-aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	23	6	17	0	0	26.09	0.0	0.0	63.08	0.001302
text-only-aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	14	4	10	0	0	28.57	0.0	0.0	43.56	0.000759
text-only-aggregate-mistral	piece_id	Drese_JesuGehVoran	7	1	6	0	0	14.29	0.0	0.0	35.97	0.000579
text-only-aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	9	3	6	0	0	33.33	0.0	0.0	12.77	0.000407
text-only-aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	16	6	10	0	0	37.5	0.0	0.0	52.73	0.00104
text-only-aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	4	0	4	0	0	0.0	0.0	0.0	4.9	0.000179
text-only-aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	2	1	0	0	66.67	0.0	0.0	5.6	0.000173
text-only-aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	3	1	2	0	0	33.33	0.0	0.0	5.38	0.000184
text-only-aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	14	2	12	0	0	14.29	0.0	0.0	37.44	0.000914
text-only-aggregate-mistral	is_nota_correct	0	90	24	66	0	0	26.67	0.0	0.0	273.82	0.005718
text-only-aggregate-mistral	is_nota_correct	1	18	5	13	0	0	27.78	0.0	0.0	27.63	0.000897
text-only-aggregate-mistral	meta-question_id	0	11	2	9	0	0	18.18	0.0	0.0	16.41	0.000529
text-only-aggregate-mistral	meta-question_id	1	6	0	6	0	0	0.0	0.0	0.0	7.61	0.000261
text-only-aggregate-mistral	meta-question_id	2	10	0	10	0	0	0.0	0.0	0.0	32.24	0.000603
text-only-aggregate-mistral	meta-question_id	3	9	2	7	0	0	22.22	0.0	0.0	14.73	0.000417
text-only-aggregate-mistral	meta-question_id	4	18	9	9	0	0	50.0	0.0	0.0	62.81	0.000969
text-only-aggregate-mistral	meta-question_id	5	10	5	5	0	0	50.0	0.0	0.0	39.08	0.00065
text-only-aggregate-mistral	meta-question_id	6	7	0	7	0	0	0.0	0.0	0.0	13.23	0.000444
text-only-aggregate-mistral	meta-question_id	7	12	6	6	0	0	50.0	0.0	0.0	27.07	0.000837
text-only-aggregate-mistral	meta-question_id	8	18	4	14	0	0	22.22	0.0	0.0	77.65	0.001525
text-only-aggregate-mistral	meta-question_id	9	7	1	6	0	0	14.29	0.0	0.0	10.62	0.00038
text-only-aggregate-mistral	category	harmony	37	11	26	0	0	29.73	0.0	0.0	115.35	0.002742
text-only-aggregate-mistral	category	pitch	36	4	32	0	0	11.11	0.0	0.0	70.99	0.001811
text-only-aggregate-mistral	category	rhythm	35	14	21	0	0	40.0	0.0	0.0	115.12	0.002062
text-only-aggregate-mistral	subcategory	harmony-absolute	18	4	14	0	0	22.22	0.0	0.0	77.65	0.001525
text-only-aggregate-mistral	subcategory	harmony-relative	19	7	12	0	0	36.84	0.0	0.0	37.69	0.001217
text-only-aggregate-mistral	subcategory	pitch-absolute	17	2	15	0	0	11.76	0.0	0.0	24.02	0.000791
text-only-aggregate-mistral	subcategory	pitch-relative	19	2	17	0	0	10.53	0.0	0.0	46.97	0.001021
text-only-aggregate-mistral	subcategory	rhythm-absolute	18	9	9	0	0	50.0	0.0	0.0	62.81	0.000969
text-only-aggregate-mistral	subcategory	rhythm-relative	17	5	12	0	0	29.41	0.0	0.0	52.31	0.001093
text-only-aggregate-mistral	skill	cadence recognition	7	1	6	0	0	14.29	0.0	0.0	10.62	0.00038
text-only-aggregate-mistral	skill	chord recognition	18	4	14	0	0	22.22	0.0	0.0	77.65	0.001525
text-only-aggregate-mistral	skill	interval recognition	10	0	10	0	0	0.0	0.0	0.0	32.24	0.000603
text-only-aggregate-mistral	skill	interval statistics	9	2	7	0	0	22.22	0.0	0.0	14.73	0.000417
text-only-aggregate-mistral	skill	note length	18	9	9	0	0	50.0	0.0	0.0	62.81	0.000969
text-only-aggregate-mistral	skill	pitch recognition	11	2	9	0	0	18.18	0.0	0.0	16.41	0.000529
text-only-aggregate-mistral	skill	pitch statistics	6	0	6	0	0	0.0	0.0	0.0	7.61	0.000261
text-only-aggregate-mistral	skill	rhythm pattern	7	0	7	0	0	0.0	0.0	0.0	13.23	0.000444
text-only-aggregate-mistral	skill	time signature	10	5	5	0	0	50.0	0.0	0.0	39.08	0.00065
text-only-aggregate-mistral	skill	tonality recognition	12	6	6	0	0	50.0	0.0	0.0	27.07	0.000837
text-only-aggregate-mistral	rel/abs	absolute	53	15	38	0	0	28.3	0.0	0.0	164.48	0.003285
text-only-aggregate-mistral	rel/abs	relative	55	14	41	0	0	25.45	0.0	0.0	136.97	0.003331
