Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	15	53.33	0.0	0.0	62.03	0.013623	40.0	0.0	0.0	130.61	0.017465	46.67	0.0	0.0	230.66	0.0	26.67	0.0	0.0	43.12	0.001665	33.33	0.0	0.0	174.63	0.022072	33.33	0.0	0.0	49.36	0.1061
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	27.3	0.003366	40.0	0.0	0.0	38.62	0.015254	20.0	0.0	0.0	40.12	0.0	0.0	0.0	0.0	17.71	0.000413	40.0	0.0	0.0	20.62	0.001773	40.0	0.0	0.0	19.39	0.06843
submodality	symbolic.abc.txt	5	60.0	0.0	0.0	17.46	0.005448	40.0	0.0	0.0	35.97	0.000704	80.0	0.0	0.0	143.14	0.0	40.0	0.0	0.0	13.34	0.000599	40.0	0.0	0.0	91.52	0.012601	20.0	0.0	0.0	17.34	0.027655
submodality	visual.short.png	5	80.0	0.0	0.0	17.27	0.004809	40.0	0.0	0.0	56.02	0.001508	40.0	0.0	0.0	47.39	0.0	40.0	0.0	0.0	12.07	0.000653	20.0	0.0	0.0	62.49	0.007698	40.0	0.0	0.0	12.64	0.010015
piece_id	Bach_IchStehAnDeinerKrippe	3	100.0	0.0	0.0	21.25	0.002962	100.0	0.0	0.0	15.71	0.004809	33.33	0.0	0.0	60.66	0.0	33.33	0.0	0.0	9.02	0.000331	33.33	0.0	0.0	48.22	0.005934	0.0	0.0	0.0	10.52	0.02829
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	33.33	0.0	0.0	11.68	0.003479	0.0	0.0	0.0	6.25	0.003721	33.33	0.0	0.0	64.68	0.0	0.0	0.0	0.0	9.94	0.000433	0.0	0.0	0.0	53.28	0.007705	0.0	0.0	0.0	12.56	0.025175
piece_id	Vulpius_ChristusDerIstMeinLeben	6	66.67	0.0	0.0	17.26	0.004216	50.0	0.0	0.0	49.3	0.005965	66.67	0.0	0.0	48.4	0.0	50.0	0.0	0.0	14.59	0.00054	66.67	0.0	0.0	52.09	0.006038	66.67	0.0	0.0	18.66	0.03739
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	3	0.0	0.0	0.0	11.84	0.002966	0.0	0.0	0.0	59.34	0.00297	33.33	0.0	0.0	56.92	0.0	0.0	0.0	0.0	9.57	0.000362	0.0	0.0	0.0	21.03	0.002396	33.33	0.0	0.0	7.62	0.015245
is_nota_correct	0	12	50.0	0.0	0.0	49.03	0.009856	41.67	0.0	0.0	73.83	0.016022	41.67	0.0	0.0	162.94	0.0	33.33	0.0	0.0	36.4	0.001314	41.67	0.0	0.0	112.34	0.014213	33.33	0.0	0.0	40.16	0.094848
is_nota_correct	1	3	66.67	0.0	0.0	13.0	0.003767	33.33	0.0	0.0	56.78	0.001443	66.67	0.0	0.0	67.72	0.0	0.0	0.0	0.0	6.72	0.000351	0.0	0.0	0.0	62.29	0.007859	33.33	0.0	0.0	9.2	0.011253
