Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	1500	30.8	0.19	0.0	4089.12	0.809211	22.07	13.6	0.0	3964.96	0.137151
submodality	audio.mastermix.wav	500	30.4	0.0	0.0	1243.47	0.20902	22.8	3.63	0.0	1190.19	0.039625
submodality	symbolic.abc.txt	500	32.4	0.59	0.0	1475.78	0.291593	22.2	23.91	0.0	1543.67	0.055329
submodality	visual.short.png	500	29.6	0.0	0.0	1369.87	0.308598	21.2	13.2	0.0	1231.1	0.042197
piece_id	Anonymous_AusMeinesHerzensGrunde	168	29.17	0.84	0.0	440.94	0.093295	16.07	17.02	0.0	417.97	0.014888
piece_id	Bach_IchStehAnDeinerKrippe	165	24.24	0.0	0.0	469.42	0.091024	23.03	15.75	0.0	427.13	0.015711
piece_id	Crueger_AufAufMeinHerzMitFreuden	168	25.0	0.0	0.0	451.45	0.088789	15.48	9.86	0.0	450.41	0.015285
piece_id	Drese_JesuGehVoran	135	30.37	0.0	0.0	353.86	0.070946	18.52	15.45	0.0	365.77	0.012683
piece_id	Gesius_BefiehlDuDeineWege	123	30.08	0.0	0.0	329.53	0.06705	30.08	16.28	0.0	319.1	0.010739
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	153	33.33	0.0	0.0	435.42	0.086467	23.53	9.4	0.0	405.87	0.013778
piece_id	Jan_DuGrosserSchmerzensmann	144	36.11	0.0	0.0	400.74	0.075979	27.78	11.54	0.0	407.46	0.013649
piece_id	Telemann_DerLiebenSonneLichtUndPracht	201	40.8	0.0	0.0	548.6	0.1062	22.39	12.82	0.0	540.69	0.018434
piece_id	Vulpius_ChristusDerIstMeinLeben	144	29.17	0.0	0.0	393.38	0.07672	26.39	12.26	0.0	373.07	0.013008
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	99	26.26	1.37	0.0	265.8	0.05274	19.19	17.5	0.0	257.49	0.008976
is_nota_correct	0	1200	34.67	0.13	0.0	3246.61	0.645684	19.0	13.07	0.0	3140.95	0.108727
is_nota_correct	1	300	15.33	0.39	0.0	842.51	0.163527	34.33	16.24	0.0	824.0	0.028424
meta-question_id	1	150	18.67	0.0	0.0	417.86	0.08074	18.0	0.81	0.0	360.7	0.012486
meta-question_id	10	120	43.33	1.47	0.0	337.72	0.062423	25.0	40.0	0.0	333.52	0.011275
meta-question_id	11	120	22.5	0.0	0.0	327.52	0.062944	14.17	32.04	0.0	289.39	0.009467
meta-question_id	2	150	26.67	0.91	0.0	414.46	0.07437	20.67	3.36	0.0	319.64	0.010828
meta-question_id	3	150	33.33	0.0	0.0	433.15	0.090617	19.33	25.62	0.0	380.57	0.013613
meta-question_id	4	150	35.33	0.0	0.0	417.61	0.08211	22.67	6.03	0.0	390.09	0.01319
meta-question_id	5	150	34.67	0.0	0.0	396.94	0.082474	18.0	28.46	0.0	374.85	0.012412
meta-question_id	6	150	45.33	0.0	0.0	407.9	0.07996	41.33	4.55	0.0	431.01	0.015061
meta-question_id	7	150	34.0	0.0	0.0	381.98	0.087462	28.67	5.61	0.0	487.09	0.018196
meta-question_id	8	150	14.67	0.0	0.0	418.84	0.078949	8.67	1.46	0.0	424.8	0.014643
meta-question_id	9	60	31.67	0.0	0.0	135.15	0.027162	30.0	0.0	0.0	173.31	0.00598
category	harmony	300	32.67	0.5	0.0	800.39	0.152529	21.67	29.36	0.0	796.21	0.026721
category	pitch	600	28.5	0.23	0.0	1683.08	0.327837	20.17	8.98	0.0	1451.0	0.050117
category	rhythm	600	32.17	0.0	0.0	1605.66	0.328845	24.17	10.33	0.0	1717.74	0.060313
subcategory	harmonic-recognition	300	32.67	0.5	0.0	800.39	0.152529	21.67	29.36	0.0	796.21	0.026721
subcategory	interval-recognition	300	34.33	0.0	0.0	850.76	0.172727	21.0	16.03	0.0	770.66	0.026803
subcategory	pitch-recognition	300	22.67	0.43	0.0	832.32	0.15511	19.33	2.07	0.0	680.34	0.023314
subcategory	proportion-recognition	300	24.33	0.0	0.0	800.82	0.166411	18.67	3.28	0.0	911.89	0.03284
subcategory	rhythmic-recognition	300	40.0	0.0	0.0	804.84	0.162434	29.67	18.48	0.0	805.86	0.027474
skill	cadence recognition	120	22.5	0.0	0.0	327.52	0.062944	14.17	32.04	0.0	289.39	0.009467
skill	chord recognition	120	43.33	1.47	0.0	337.72	0.062423	25.0	40.0	0.0	333.52	0.011275
skill	interval recognition	150	33.33	0.0	0.0	433.15	0.090617	19.33	25.62	0.0	380.57	0.013613
skill	interval statistics	150	35.33	0.0	0.0	417.61	0.08211	22.67	6.03	0.0	390.09	0.01319
skill	note length	150	34.67	0.0	0.0	396.94	0.082474	18.0	28.46	0.0	374.85	0.012412
skill	note length statistics	150	45.33	0.0	0.0	407.9	0.07996	41.33	4.55	0.0	431.01	0.015061
skill	pitch recognition	150	18.67	0.0	0.0	417.86	0.08074	18.0	0.81	0.0	360.7	0.012486
