Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	OVERALL	ALL	300	77	223	0	0	25.67	0.0	0.0	4079.95	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	audio.mastermix.wav	100	24	76	0	0	24.0	0.0	0.0	133.73	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	symbolic.abc.txt	100	29	71	0	0	29.0	0.0	0.0	3891.69	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	submodality	visual.short.png	100	24	76	0	0	24.0	0.0	0.0	54.53	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Anonymous_AusMeinesHerzensGrunde	18	3	15	0	0	16.67	0.0	0.0	482.32	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Bach_IchStehAnDeinerKrippe	33	4	29	0	0	12.12	0.0	0.0	435.25	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Crueger_AufAufMeinHerzMitFreuden	30	5	25	0	0	16.67	0.0	0.0	177.34	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Drese_JesuGehVoran	39	17	22	0	0	43.59	0.0	0.0	783.14	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Gesius_BefiehlDuDeineWege	24	7	17	0	0	29.17	0.0	0.0	109.54	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	42	9	33	0	0	21.43	0.0	0.0	465.23	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Jan_DuGrosserSchmerzensmann	42	12	30	0	0	28.57	0.0	0.0	345.66	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Telemann_DerLiebenSonneLichtUndPracht	27	4	23	0	0	14.81	0.0	0.0	592.26	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Vulpius_ChristusDerIstMeinLeben	21	8	13	0	0	38.1	0.0	0.0	445.19	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	24	8	16	0	0	33.33	0.0	0.0	244.01	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	is_nota_correct	0	240	27	213	0	0	11.25	0.0	0.0	3065.52	0.0
white-noise-Qwen/Qwen3-Omni-30B-A3B-Thinking	is_nota_correct	1	60	50	10	0	0	83.33	0.0	0.0	1014.43	0.0
