Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.5-flash-lite	OVERALL	ALL	114	29	85	0	0	25.44	0.0	0.0	527.47	0.059738
text-only-google/gemini-2.5-flash-lite	submodality	audio.mastermix.wav	41	7	34	0	0	17.07	0.0	0.0	138.07	0.013517
text-only-google/gemini-2.5-flash-lite	submodality	symbolic.musicxml	39	10	29	0	0	25.64	0.0	0.0	217.3	0.029021
text-only-google/gemini-2.5-flash-lite	submodality	visual.short.png	34	12	22	0	0	35.29	0.0	0.0	172.11	0.0172
text-only-google/gemini-2.5-flash-lite	is_nota_correct	0	90	18	72	0	0	20.0	0.0	0.0	443.02	0.051117
text-only-google/gemini-2.5-flash-lite	is_nota_correct	1	24	11	13	0	0	45.83	0.0	0.0	84.45	0.008621
text-only-google/gemini-2.5-flash-lite	meta-question_id	0	11	1	10	0	0	9.09	0.0	0.0	32.55	0.0036
text-only-google/gemini-2.5-flash-lite	meta-question_id	1	8	0	8	0	0	0.0	0.0	0.0	13.04	0.001123
text-only-google/gemini-2.5-flash-lite	meta-question_id	2	12	2	10	0	0	16.67	0.0	0.0	58.04	0.006596
text-only-google/gemini-2.5-flash-lite	meta-question_id	3	7	3	4	0	0	42.86	0.0	0.0	83.5	0.016346
text-only-google/gemini-2.5-flash-lite	meta-question_id	4	19	6	13	0	0	31.58	0.0	0.0	35.33	0.003361
text-only-google/gemini-2.5-flash-lite	meta-question_id	5	11	3	8	0	0	27.27	0.0	0.0	27.42	0.002782
text-only-google/gemini-2.5-flash-lite	meta-question_id	6	9	1	8	0	0	11.11	0.0	0.0	52.78	0.006086
text-only-google/gemini-2.5-flash-lite	meta-question_id	7	10	6	4	0	0	60.0	0.0	0.0	35.89	0.003586
text-only-google/gemini-2.5-flash-lite	meta-question_id	8	20	4	16	0	0	20.0	0.0	0.0	148.15	0.012555
text-only-google/gemini-2.5-flash-lite	meta-question_id	9	7	3	4	0	0	42.86	0.0	0.0	40.78	0.003703
text-only-google/gemini-2.5-flash-lite	category	harmony	37	13	24	0	0	35.14	0.0	0.0	224.81	0.019844
text-only-google/gemini-2.5-flash-lite	category	pitch	38	6	32	0	0	15.79	0.0	0.0	187.12	0.027665
text-only-google/gemini-2.5-flash-lite	category	rhythm	39	10	29	0	0	25.64	0.0	0.0	115.54	0.012229
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-absolute	20	4	16	0	0	20.0	0.0	0.0	148.15	0.012555
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-relative	17	9	8	0	0	52.94	0.0	0.0	76.66	0.007288
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-absolute	19	1	18	0	0	5.26	0.0	0.0	45.59	0.004723
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-relative	19	5	14	0	0	26.32	0.0	0.0	141.53	0.022942
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-absolute	19	6	13	0	0	31.58	0.0	0.0	35.33	0.003361
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-relative	20	4	16	0	0	20.0	0.0	0.0	80.21	0.008868
text-only-google/gemini-2.5-flash-lite	skill	cadence recognition	7	3	4	0	0	42.86	0.0	0.0	40.78	0.003703
text-only-google/gemini-2.5-flash-lite	skill	chord recognition	20	4	16	0	0	20.0	0.0	0.0	148.15	0.012555
text-only-google/gemini-2.5-flash-lite	skill	interval recognition	12	2	10	0	0	16.67	0.0	0.0	58.04	0.006596
text-only-google/gemini-2.5-flash-lite	skill	interval statistics	7	3	4	0	0	42.86	0.0	0.0	83.5	0.016346
text-only-google/gemini-2.5-flash-lite	skill	note length	19	6	13	0	0	31.58	0.0	0.0	35.33	0.003361
text-only-google/gemini-2.5-flash-lite	skill	pitch recognition	11	1	10	0	0	9.09	0.0	0.0	32.55	0.0036
text-only-google/gemini-2.5-flash-lite	skill	pitch statistics	8	0	8	0	0	0.0	0.0	0.0	13.04	0.001123
text-only-google/gemini-2.5-flash-lite	skill	rhythm pattern	9	1	8	0	0	11.11	0.0	0.0	52.78	0.006086
text-only-google/gemini-2.5-flash-lite	skill	time signature	11	3	8	0	0	27.27	0.0	0.0	27.42	0.002782
text-only-google/gemini-2.5-flash-lite	skill	tonality recognition	10	6	4	0	0	60.0	0.0	0.0	35.89	0.003586
text-only-google/gemini-2.5-flash-lite	rel/abs	absolute	58	11	47	0	0	18.97	0.0	0.0	229.07	0.02064
text-only-google/gemini-2.5-flash-lite	rel/abs	relative	56	18	38	0	0	32.14	0.0	0.0	298.4	0.039098
