Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	750	27.73	0.0	0.0	2533.41	0.960036	27.87	0.55	0.0	2367.06	0.221418
submodality	audio.mastermix.wav	250	34.0	0.0	0.0	908.06	0.222482	30.0	1.14	0.0	1021.3	0.033599
submodality	symbolic.abc.txt	250	22.4	0.0	0.0	904.53	0.626029	26.4	0.0	0.0	720.8	0.157871
submodality	visual.short.png	250	26.8	0.0	0.0	720.82	0.111525	27.2	0.55	0.0	624.96	0.029948
piece_id	Anonymous_AusMeinesHerzensGrunde	78	23.08	0.0	0.0	268.22	0.10047	24.36	0.0	0.0	235.41	0.022955
piece_id	Bach_IchStehAnDeinerKrippe	75	22.67	0.0	0.0	245.02	0.095638	22.67	0.0	0.0	247.55	0.022186
piece_id	Crueger_AufAufMeinHerzMitFreuden	81	25.93	0.0	0.0	276.32	0.104635	20.99	0.0	0.0	277.96	0.023631
piece_id	Drese_JesuGehVoran	81	33.33	0.0	0.0	252.98	0.10484	25.93	0.0	0.0	247.73	0.023863
piece_id	Gesius_BefiehlDuDeineWege	72	25.0	0.0	0.0	241.09	0.092049	31.94	0.0	0.0	244.65	0.021307
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	75	33.33	0.0	0.0	283.04	0.09634	28.0	1.85	0.0	232.15	0.022052
piece_id	Jan_DuGrosserSchmerzensmann	75	30.67	0.0	0.0	252.92	0.096896	32.0	0.0	0.0	232.25	0.022155
piece_id	Telemann_DerLiebenSonneLichtUndPracht	69	26.09	0.0	0.0	223.31	0.085573	37.68	2.33	0.0	200.64	0.02028
piece_id	Vulpius_ChristusDerIstMeinLeben	72	26.39	0.0	0.0	251.3	0.091758	31.94	0.0	0.0	221.62	0.021424
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	72	30.56	0.0	0.0	239.21	0.091839	25.0	1.85	0.0	227.09	0.021566
is_nota_correct	0	600	24.0	0.0	0.0	2020.71	0.764238	20.33	0.21	0.0	1910.47	0.175368
is_nota_correct	1	150	42.67	0.0	0.0	512.7	0.195799	58.0	3.17	0.0	456.59	0.04605
meta-question_id	1	75	12.0	0.0	0.0	234.94	0.097661	17.33	0.0	0.0	251.96	0.022523
meta-question_id	10	51	15.69	0.0	0.0	198.77	0.064654	27.45	0.0	0.0	163.12	0.014981
meta-question_id	11	48	22.92	0.0	0.0	161.33	0.057253	29.17	0.0	0.0	141.95	0.014117
meta-question_id	2	75	38.67	0.0	0.0	263.6	0.099259	25.33	0.0	0.0	235.62	0.021979
meta-question_id	3	75	22.67	0.0	0.0	259.49	0.096902	20.0	1.67	0.0	257.91	0.022377
meta-question_id	4	75	45.33	0.0	0.0	247.08	0.093524	41.33	2.27	0.0	228.76	0.022
meta-question_id	5	75	32.0	0.0	0.0	210.38	0.099211	16.0	0.0	0.0	241.68	0.022273
meta-question_id	6	75	48.0	0.0	0.0	258.6	0.095668	57.33	3.12	0.0	239.0	0.022228
meta-question_id	7	75	26.67	0.0	0.0	264.44	0.097631	32.0	0.0	0.0	244.44	0.022528
meta-question_id	8	75	13.33	0.0	0.0	264.54	0.095172	14.67	0.0	0.0	215.93	0.021789
meta-question_id	9	51	19.61	0.0	0.0	170.24	0.063101	25.49	0.0	0.0	146.7	0.014623
category	harmony	150	19.33	0.0	0.0	530.33	0.185008	27.33	0.0	0.0	451.77	0.043721
category	pitch	300	29.67	0.0	0.0	1005.12	0.387346	26.0	0.9	0.0	974.25	0.088879
category	rhythm	300	30.0	0.0	0.0	997.96	0.387682	30.0	0.48	0.0	941.04	0.088818
subcategory	harmonic-recognition	150	19.33	0.0	0.0	530.33	0.185008	27.33	0.0	0.0	451.77	0.043721
subcategory	interval-recognition	150	34.0	0.0	0.0	506.58	0.190426	30.67	1.92	0.0	486.67	0.044377
subcategory	pitch-recognition	150	25.33	0.0	0.0	498.54	0.19692	21.33	0.0	0.0	487.59	0.044502
subcategory	proportion-recognition	150	20.0	0.0	0.0	528.98	0.192803	23.33	0.0	0.0	460.37	0.044317
subcategory	rhythmic-recognition	150	40.0	0.0	0.0	468.98	0.194879	36.67	1.05	0.0	480.67	0.044501
skill	cadence recognition	48	22.92	0.0	0.0	161.33	0.057253	29.17	0.0	0.0	141.95	0.014117
skill	chord recognition	51	15.69	0.0	0.0	198.77	0.064654	27.45	0.0	0.0	163.12	0.014981
skill	interval recognition	75	22.67	0.0	0.0	259.49	0.096902	20.0	1.67	0.0	257.91	0.022377
skill	interval statistics	75	45.33	0.0	0.0	247.08	0.093524	41.33	2.27	0.0	228.76	0.022
skill	note length	75	32.0	0.0	0.0	210.38	0.099211	16.0	0.0	0.0	241.68	0.022273
skill	note length statistics	75	48.0	0.0	0.0	258.6	0.095668	57.33	3.12	0.0	239.0	0.022228
skill	pitch recognition	75	12.0	0.0	0.0	234.94	0.097661	17.33	0.0	0.0	251.96	0.022523
skill	pitch statistics	75	38.67	0.0	0.0	263.6	0.099259	25.33	0.0	0.0	235.62	0.021979
skill	rhythm pattern	75	26.67	0.0	0.0	264.44	0.097631	32.0	0.0	0.0	244.44	0.022528
skill	rhythm pattern statistics	75	13.33	0.0	0.0	264.54	0.095172	14.67	0.0	0.0	215.93	0.021789
