Source_Result_Files	Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	OVERALL	ALL	23.067	2.5192	12.717	0.0	4031.61	0.1378
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	submodality	audio.mastermix.wav	22.4	7.6478	4.894	0.0	1272.22	0.0426
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	submodality	symbolic.abc.txt	22.6	5.3375	22.632	0.0	1514.11	0.0533
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	submodality	visual.short.png	24.2	6.828	10.93	0.0	1245.26	0.0419
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	piece_id	Anonymous_AusMeinesHerzensGrunde	19.017	12.0157	2.471	0.0	367.64	0.0127
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	piece_id	Bach_IchStehAnDeinerKrippe	22.196	12.4101	14.584	0.0	490.79	0.017
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	piece_id	Crueger_AufAufMeinHerzMitFreuden	20.985	8.9941	18.497	0.0	536.0	0.018
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_BefiehlDuDeineWege	21.834	9.2294	9.565	0.0	383.62	0.0137
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	22.888	11.2716	9.876	0.0	310.73	0.0104
results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs42.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs43.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs44.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs45.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs46.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs47.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs48.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs49.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs50.rep1.res.tsv;results/google_gemini-2.0-flash-lite-001/10/text-only/jobid_6387272.rs51.rep1.res.tsv	text-only-google/gemini-2.0-flash-lite-001	piece_id	Jan_DuGrosserSchmerzensmann	22.318	9.1968	10.373	0.0	447.83	0.0152
