Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	15	33.33	0.0	0.0	39.54	0.008291	26.67	0.0	0.0	170.04	0.0	20.0	16.67	0.0	35.03	0.001179
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	9.57	0.001723	20.0	0.0	0.0	10.8	0.0	40.0	0.0	0.0	13.11	0.000462
submodality	symbolic.abc.txt	5	20.0	0.0	0.0	15.04	0.003428	20.0	0.0	0.0	108.72	0.0	0.0	40.0	0.0	11.35	0.000336
submodality	visual.short.png	5	60.0	0.0	0.0	14.93	0.003139	40.0	0.0	0.0	50.51	0.0	20.0	0.0	0.0	10.57	0.00038
piece_id	Bach_IchStehAnDeinerKrippe	3	33.33	0.0	0.0	8.2	0.001919	0.0	0.0	0.0	33.12	0.0	0.0	0.0	0.0	9.97	0.000393
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	0.0	0.0	0.0	9.12	0.001716	0.0	0.0	0.0	42.09	0.0	33.33	50.0	0.0	5.51	0.000187
piece_id	Vulpius_ChristusDerIstMeinLeben	6	66.67	0.0	0.0	12.98	0.002595	33.33	0.0	0.0	61.71	0.0	16.67	20.0	0.0	10.48	0.000313
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	3	0.0	0.0	0.0	9.24	0.00206	66.67	0.0	0.0	33.12	0.0	33.33	0.0	0.0	9.07	0.000286
is_nota_correct	0	12	33.33	0.0	0.0	31.55	0.00639	25.0	0.0	0.0	133.88	0.0	16.67	20.0	0.0	30.0	0.001018
is_nota_correct	1	3	33.33	0.0	0.0	7.99	0.001901	33.33	0.0	0.0	36.16	0.0	33.33	0.0	0.0	5.04	0.000161
meta-question_id	1	3	0.0	0.0	0.0	9.24	0.00206	66.67	0.0	0.0	33.12	0.0	33.33	0.0	0.0	9.07	0.000286
meta-question_id	3	3	0.0	0.0	0.0	9.12	0.001716	0.0	0.0	0.0	42.09	0.0	33.33	50.0	0.0	5.51	0.000187
meta-question_id	5	3	100.0	0.0	0.0	7.26	0.001568	0.0	0.0	0.0	35.3	0.0	0.0	33.33	0.0	4.9	0.000165
meta-question_id	7	3	33.33	0.0	0.0	8.2	0.001919	0.0	0.0	0.0	33.12	0.0	0.0	0.0	0.0	9.97	0.000393
meta-question_id	9	3	33.33	0.0	0.0	5.72	0.001027	66.67	0.0	0.0	26.41	0.0	33.33	0.0	0.0	5.58	0.000148
category	harmony	3	33.33	0.0	0.0	5.72	0.001027	66.67	0.0	0.0	26.41	0.0	33.33	0.0	0.0	5.58	0.000148
category	pitch	6	0.0	0.0	0.0	18.37	0.003777	33.33	0.0	0.0	75.21	0.0	33.33	25.0	0.0	14.58	0.000473
category	rhythm	6	66.67	0.0	0.0	15.46	0.003486	0.0	0.0	0.0	68.42	0.0	0.0	16.67	0.0	14.87	0.000558
subcategory	harmonic-recognition	3	33.33	0.0	0.0	5.72	0.001027	66.67	0.0	0.0	26.41	0.0	33.33	0.0	0.0	5.58	0.000148
subcategory	interval-recognition	3	0.0	0.0	0.0	9.12	0.001716	0.0	0.0	0.0	42.09	0.0	33.33	50.0	0.0	5.51	0.000187
subcategory	pitch-recognition	3	0.0	0.0	0.0	9.24	0.00206	66.67	0.0	0.0	33.12	0.0	33.33	0.0	0.0	9.07	0.000286
