Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	1500	30.07	0.48	0.1	4209.0	0.793943	20.8	13.55	0.0	4350.43	0.138493
submodality	audio.mastermix.wav	500	27.6	0.28	0.0	1243.3	0.204672	23.2	2.86	0.0	1370.16	0.040812
submodality	symbolic.abc.txt	500	32.0	1.18	0.0	1460.73	0.288426	18.6	24.82	0.0	1671.91	0.056272
submodality	visual.short.png	500	30.6	0.0	0.29	1504.98	0.300844	20.6	12.34	0.0	1308.36	0.041408
piece_id	Anonymous_AusMeinesHerzensGrunde	159	22.64	0.81	0.0	467.69	0.084857	16.35	17.29	0.0	430.13	0.01409
piece_id	Bach_IchStehAnDeinerKrippe	192	30.73	0.0	0.75	642.04	0.099629	23.44	14.29	0.0	583.71	0.01735
piece_id	Crueger_AufAufMeinHerzMitFreuden	177	24.29	0.0	0.0	494.21	0.097592	26.55	16.92	0.0	551.24	0.017021
piece_id	Drese_JesuGehVoran	150	32.0	0.98	0.0	398.37	0.077273	22.0	9.4	0.0	419.81	0.01389
piece_id	Gesius_BefiehlDuDeineWege	132	38.64	0.0	0.0	367.18	0.069761	15.91	12.61	0.0	389.13	0.011993
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	138	30.43	1.04	0.0	376.08	0.07283	18.12	14.16	0.0	395.54	0.012994
piece_id	Jan_DuGrosserSchmerzensmann	171	25.73	1.57	0.0	465.82	0.092919	19.3	10.87	0.0	519.92	0.016862
piece_id	Telemann_DerLiebenSonneLichtUndPracht	114	35.96	0.0	0.0	305.13	0.061145	22.81	19.32	0.0	321.07	0.010474
piece_id	Vulpius_ChristusDerIstMeinLeben	135	34.81	0.0	0.0	348.42	0.070635	24.44	10.78	0.0	397.31	0.012746
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	132	30.3	0.0	0.0	344.07	0.067301	17.42	10.09	0.0	342.59	0.011074
is_nota_correct	0	1200	33.58	0.38	0.13	3376.71	0.634504	16.42	13.06	0.0	3488.98	0.110862
is_nota_correct	1	300	16.0	0.79	0.0	832.29	0.159439	38.33	16.22	0.0	861.45	0.027631
meta-question_id	1	150	20.67	0.0	0.0	501.09	0.074092	26.0	0.0	0.0	443.76	0.013295
meta-question_id	10	120	44.17	0.0	0.0	315.55	0.06102	17.5	30.3	0.0	354.61	0.01138
meta-question_id	11	120	21.67	2.13	0.0	323.72	0.061543	12.5	29.52	0.0	297.58	0.009909
meta-question_id	2	150	21.33	1.69	0.0	405.42	0.074771	20.0	2.5	0.0	393.92	0.011613
meta-question_id	3	150	31.33	0.0	0.0	429.26	0.08923	15.33	31.5	0.0	394.91	0.01283
meta-question_id	4	150	43.33	0.0	0.0	416.44	0.08173	24.0	4.39	0.0	432.68	0.013343
meta-question_id	5	150	33.33	1.0	1.0	420.44	0.07746	20.0	25.0	0.0	421.03	0.012944
meta-question_id	6	150	34.0	0.0	0.0	434.64	0.080963	32.0	7.84	0.0	428.5	0.013817
meta-question_id	7	150	35.33	0.0	0.0	392.9	0.087806	24.0	10.53	0.0	515.01	0.017802
meta-question_id	8	150	14.0	0.0	0.0	409.64	0.077319	11.33	0.0	0.0	475.99	0.015503
meta-question_id	9	60	36.67	0.0	0.0	159.9	0.028006	28.33	4.65	0.0	192.42	0.006056
category	harmony	300	33.67	1.01	0.0	799.17	0.15057	17.67	25.51	0.0	844.62	0.027346
category	pitch	600	29.17	0.47	0.0	1752.21	0.319823	21.33	10.17	0.0	1665.28	0.051081
category	rhythm	600	29.17	0.24	0.24	1657.62	0.323549	21.83	10.66	0.0	1840.54	0.060067
subcategory	harmonic-recognition	300	33.67	1.01	0.0	799.17	0.15057	17.67	25.51	0.0	844.62	0.027346
subcategory	interval-recognition	300	37.33	0.0	0.0	845.7	0.17096	19.67	18.67	0.0	827.59	0.026173
subcategory	pitch-recognition	300	21.0	0.84	0.0	906.51	0.148863	23.0	1.3	0.0	837.68	0.024908
subcategory	proportion-recognition	300	24.67	0.0	0.0	802.54	0.165126	17.67	4.86	0.0	991.0	0.033305
subcategory	rhythmic-recognition	300	33.67	0.5	0.5	855.08	0.158423	26.0	17.12	0.0	849.54	0.026761
skill	cadence recognition	120	21.67	2.13	0.0	323.72	0.061543	12.5	29.52	0.0	297.58	0.009909
skill	chord recognition	120	44.17	0.0	0.0	315.55	0.06102	17.5	30.3	0.0	354.61	0.01138
skill	interval recognition	150	31.33	0.0	0.0	429.26	0.08923	15.33	31.5	0.0	394.91	0.01283
skill	interval statistics	150	43.33	0.0	0.0	416.44	0.08173	24.0	4.39	0.0	432.68	0.013343
skill	note length	150	33.33	1.0	1.0	420.44	0.07746	20.0	25.0	0.0	421.03	0.012944
skill	note length statistics	150	34.0	0.0	0.0	434.64	0.080963	32.0	7.84	0.0	428.5	0.013817
skill	pitch recognition	150	20.67	0.0	0.0	501.09	0.074092	26.0	0.0	0.0	443.76	0.013295
skill	pitch statistics	150	21.33	1.69	0.0	405.42	0.074771	20.0	2.5	0.0	393.92	0.011613
skill	rhythm pattern	150	35.33	0.0	0.0	392.9	0.087806	24.0	10.53	0.0	515.01	0.017802
skill	rhythm pattern statistics	150	14.0	0.0	0.0	409.64	0.077319	11.33	0.0	0.0	475.99	0.015503
skill	tonality recognition	60	36.67	0.0	0.0	159.9	0.028006	28.33	4.65	0.0	192.42	0.006056
rel/abs	absolute	720	30.14	0.6	0.2	2077.14	0.368307	23.33	12.86	0.0	2041.83	0.063049
