Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	32.0	0.0	0.0	276.34	0.039133	25.33	0.0	0.0	808.45	0.0	29.33	15.09	0.0	193.08	0.006932
submodality	audio.mastermix.wav	25	32.0	0.0	0.0	83.94	0.010469	32.0	0.0	0.0	119.4	0.0	36.0	0.0	0.0	58.71	0.002069
submodality	symbolic.abc.txt	25	36.0	0.0	0.0	106.77	0.014239	20.0	0.0	0.0	411.38	0.0	28.0	22.22	0.0	67.82	0.002469
submodality	visual.short.png	25	28.0	0.0	0.0	85.63	0.014424	24.0	0.0	0.0	277.67	0.0	24.0	21.05	0.0	66.55	0.002394
piece_id	Anonymous_AusMeinesHerzensGrunde	9	22.22	0.0	0.0	21.95	0.004646	22.22	0.0	0.0	111.63	0.0	33.33	0.0	0.0	25.05	0.000918
piece_id	Bach_IchStehAnDeinerKrippe	6	66.67	0.0	0.0	17.38	0.003358	16.67	0.0	0.0	93.53	0.0	16.67	60.0	0.0	15.97	0.000573
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	16.67	0.0	0.0	94.07	0.009264	27.78	0.0	0.0	146.43	0.0	11.11	12.5	0.0	49.36	0.001845
piece_id	Drese_JesuGehVoran	9	11.11	0.0	0.0	32.17	0.00493	33.33	0.0	0.0	116.27	0.0	33.33	33.33	0.0	19.75	0.000655
piece_id	Gesius_BefiehlDuDeineWege	3	0.0	0.0	0.0	13.65	0.001507	0.0	0.0	0.0	29.75	0.0	33.33	0.0	0.0	4.55	0.000153
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	9	66.67	0.0	0.0	22.86	0.00473	44.44	0.0	0.0	141.61	0.0	66.67	33.33	0.0	24.14	0.000837
