Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	20.0	0.0	0.0	246.94	0.095852	29.33	3.77	0.0	244.63	0.021777
submodality	audio.mastermix.wav	25	36.0	0.0	0.0	79.02	0.022324	24.0	10.53	0.0	95.31	0.00333
submodality	symbolic.abc.txt	25	8.0	0.0	0.0	93.95	0.062537	40.0	0.0	0.0	59.72	0.015463
submodality	visual.short.png	25	16.0	0.0	0.0	73.97	0.010991	24.0	0.0	0.0	89.6	0.002984
piece_id	Anonymous_AusMeinesHerzensGrunde	9	22.22	0.0	0.0	40.3	0.01143	11.11	12.5	0.0	25.11	0.002694
piece_id	Bach_IchStehAnDeinerKrippe	9	0.0	0.0	0.0	25.95	0.011787	22.22	0.0	0.0	24.47	0.002645
piece_id	Drese_JesuGehVoran	12	16.67	0.0	0.0	34.33	0.015563	33.33	0.0	0.0	38.42	0.00351
piece_id	Gesius_BefiehlDuDeineWege	3	66.67	0.0	0.0	9.76	0.004032	33.33	0.0	0.0	7.24	0.00087
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	0.0	0.0	0.0	7.44	0.003837	66.67	0.0	0.0	9.61	0.000869
piece_id	Jan_DuGrosserSchmerzensmann	15	20.0	0.0	0.0	40.83	0.019367	46.67	0.0	0.0	66.98	0.004306
piece_id	Telemann_DerLiebenSonneLichtUndPracht	9	44.44	0.0	0.0	34.85	0.011073	22.22	0.0	0.0	23.69	0.002561
piece_id	Vulpius_ChristusDerIstMeinLeben	3	0.0	0.0	0.0	7.15	0.003661	0.0	0.0	0.0	8.94	0.000886
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	12	16.67	0.0	0.0	46.32	0.015103	25.0	11.11	0.0	40.17	0.003437
is_nota_correct	0	60	18.33	0.0	0.0	194.02	0.07288	28.33	4.65	0.0	206.51	0.016366
is_nota_correct	1	15	26.67	0.0	0.0	52.91	0.022972	33.33	0.0	0.0	38.11	0.005412
meta-question_id	1	9	22.22	0.0	0.0	29.53	0.012238	33.33	0.0	0.0	52.38	0.00262
meta-question_id	10	6	33.33	0.0	0.0	12.28	0.007357	50.0	33.33	0.0	15.41	0.001725
