Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	75	41.33	0.0	0.0	285.97	0.072327	34.67	4.08	2.04	889.05	0.115272	36.0	0.0	0.0	1308.54	0.0	40.0	0.0	0.0	232.53	0.01077	38.67	0.0	0.0	1146.28	0.158401	37.33	4.26	0.0	264.11	0.65491
submodality	audio.mastermix.wav	25	28.0	0.0	0.0	100.35	0.018072	28.0	5.56	0.0	157.24	0.103167	36.0	0.0	0.0	215.45	0.0	24.0	0.0	0.0	96.07	0.002523	24.0	0.0	0.0	289.42	0.034676	32.0	0.0	0.0	111.67	0.44135
submodality	symbolic.abc.txt	25	60.0	0.0	0.0	94.18	0.026792	48.0	0.0	0.0	180.33	0.005329	48.0	0.0	0.0	821.06	0.0	56.0	0.0	0.0	78.15	0.004751	56.0	0.0	0.0	442.38	0.065843	48.0	0.0	0.0	93.3	0.159847
submodality	visual.short.png	25	36.0	0.0	0.0	91.43	0.027463	28.0	5.56	5.56	551.48	0.006776	24.0	0.0	0.0	272.03	0.0	40.0	0.0	0.0	58.31	0.003496	36.0	0.0	0.0	414.49	0.057882	32.0	11.76	0.0	59.14	0.053713
piece_id	Anonymous_AusMeinesHerzensGrunde	6	33.33	0.0	0.0	29.1	0.007528	16.67	0.0	20.0	184.92	0.012452	33.33	0.0	0.0	116.63	0.0	33.33	0.0	0.0	28.46	0.001447	16.67	0.0	0.0	140.93	0.020543	33.33	0.0	0.0	25.71	0.069282
piece_id	Bach_IchStehAnDeinerKrippe	3	66.67	0.0	0.0	7.72	0.001985	0.0	0.0	0.0	12.23	0.004737	33.33	0.0	0.0	28.76	0.0	33.33	0.0	0.0	7.11	0.000278	66.67	0.0	0.0	16.63	0.001982	0.0	0.0	0.0	8.71	0.024583
piece_id	Crueger_AufAufMeinHerzMitFreuden	18	27.78	0.0	0.0	74.93	0.018705	33.33	0.0	0.0	247.95	0.033385	44.44	0.0	0.0	355.05	0.0	33.33	0.0	0.0	53.38	0.002582	44.44	0.0	0.0	290.52	0.041049	27.78	7.69	0.0	63.81	0.181488
piece_id	Drese_JesuGehVoran	6	16.67	0.0	0.0	17.29	0.005367	33.33	0.0	0.0	27.29	0.007165	33.33	0.0	0.0	92.02	0.0	16.67	0.0	0.0	18.85	0.000738	66.67	0.0	0.0	29.98	0.0038	33.33	0.0	0.0	20.97	0.046165
piece_id	Gesius_BefiehlDuDeineWege	9	55.56	0.0	0.0	37.59	0.008499	22.22	28.57	0.0	201.97	0.017205	22.22	0.0	0.0	170.56	0.0	33.33	0.0	0.0	26.43	0.001261	22.22	0.0	0.0	140.97	0.018441	33.33	16.67	0.0	32.82	0.083715
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	15	66.67	0.0	0.0	60.38	0.014899	60.0	0.0	0.0	136.84	0.020083	60.0	0.0	0.0	277.1	0.0	60.0	0.0	0.0	51.36	0.002424	53.33	0.0	0.0	330.91	0.047164	60.0	0.0	0.0	56.98	0.12506
piece_id	Jan_DuGrosserSchmerzensmann	9	11.11	0.0	0.0	29.14	0.008096	22.22	0.0	0.0	31.45	0.013305	11.11	0.0	0.0	126.29	0.0	44.44	0.0	0.0	25.17	0.001129	11.11	0.0	0.0	114.75	0.014889	33.33	0.0	0.0	32.33	0.077408
piece_id	Vulpius_ChristusDerIstMeinLeben	3	66.67	0.0	0.0	11.55	0.002658	0.0	0.0	0.0	22.93	0.003204	0.0	0.0	0.0	55.11	0.0	66.67	0.0	0.0	7.16	0.000288	33.33	0.0	0.0	40.8	0.005329	33.33	0.0	0.0	7.4	0.017433
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	50.0	0.0	0.0	18.28	0.004591	66.67	0.0	0.0	23.47	0.003736	33.33	0.0	0.0	87.01	0.0	33.33	0.0	0.0	14.61	0.000624	33.33	0.0	0.0	40.78	0.005204	50.0	0.0	0.0	15.39	0.029777
is_nota_correct	0	60	43.33	0.0	0.0	234.65	0.058926	33.33	2.5	2.5	637.71	0.085713	35.0	0.0	0.0	1040.78	0.0	45.0	0.0	0.0	178.6	0.008276	45.0	0.0	0.0	885.24	0.122418	40.0	5.56	0.0	205.88	0.50185
is_nota_correct	1	15	33.33	0.0	0.0	51.31	0.013401	40.0	11.11	0.0	251.34	0.029559	40.0	0.0	0.0	267.76	0.0	20.0	0.0	0.0	53.93	0.002493	13.33	0.0	0.0	261.05	0.035984	26.67	0.0	0.0	58.22	0.15306
meta-question_id	1	9	33.33	0.0	0.0	29.49	0.008405	0.0	0.0	0.0	48.44	0.011994	22.22	0.0	0.0	166.13	0.0	44.44	0.0	0.0	27.05	0.001181	66.67	0.0	0.0	91.56	0.011615	22.22	0.0	0.0	28.45	0.069945
